title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 65 м2",255 324EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6035712/?sid=gFM8jD&page=1,продава Двустаен апартамент, 65 м2,АДРЕС Недвижими имоти АД,Етаж: 14 от 14,Цена на /м2/:3 928EUR,"Двустаен непреходен апартамент състои се от дневна с кухненски бокс и трапезария; спалня; баня с WC; входно антре със складово помещение ; тераса.  Изложение –Североизток, Изток",True,6,2025-03-14 06:02:33.439213,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Двустаен апартамент, 63 м2",295 074EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/6040890/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,АДРЕС Недвижими имоти АД,Етаж: 3 от 7,Цена на /м2/:4 684EUR,"Двустаен апартамент за продажба в нова жилищна сграда пред Акт 15 в кв. ""Дианабад"", район ""Изгрев"" с обща площ от 63,05 кв. м. Състои се от входно антре с баня, всекидневна...",True,3,2025-03-14 06:02:33.439664,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Мезонет, 145 м2",315 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/mezonet/5958668/?sid=gFM8jD&page=1,продава Мезонет, 145 м2,First Estates,Етаж: 8 от 9,Цена на /м2/:2 172EUR,First Estates предлага за продажба бутиков мезонет с две спални в кв. Изток в санирана сграда с падземен паркинг от 2002 г.Към апаратмента може да се закупи и гараж на цена от 45000 Е....,True,19,2025-03-14 06:02:33.440129,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Тристаен апартамент, 133 м2",319 000EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/tristaen/5982968/?sid=gFM8jD&page=1,продава Тристаен апартамент, 133 м2,iHOME REAL ESTATE,Етаж: 5 от 9,Цена на /м2/:2 398EUR,"HOME REAL ESTATE представя тристаен апартамент с точна локация: Христаки Павлович 6.!ЦЕНА С ДДС, АКТ 16!Апартамент 08:Година на построяване: 2024Локация:...",True,15,2025-03-14 06:02:33.440590,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Тристаен апартамент, 125 м2",327 132EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5829598/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,Luximmo Finest Estates,Етаж:  от 10,Цена на /м2/:2 617EUR,"Представяме тристаен апартамент в чисто нова бутикова сграда с отлична локация в кв. „Сухата река“. В непосредствена близост се намира метростанция „Хаджи Димитър“, а популярният парк „Заимов“,...",True,5,2025-03-14 06:02:33.441048,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Тристаен апартамент, 130 м2",344 644EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5805229/?sid=gFM8jD&page=1,продава Тристаен апартамент, 130 м2,Luximmo Finest Estates,Етаж:  от 15,Цена на /м2/:2 651EUR,"Ексклузивно представяме за продажба тристаен апартамент в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",True,12,2025-03-14 06:02:33.441503,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Тристаен апартамент, 86 м2",350 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6042651/?sid=gFM8jD&page=1,продава Тристаен апартамент, 86 м2,АДРЕС Недвижими имоти АД,Етаж: 3 от 5,Цена на /м2/:4 070EUR,"Просторен тристаен апартамент, състоящ се от хол с бокс, две спални, две бани и слънчева тераса към вътрешен двор в желания квартал Оборище. Тристайният апартамент е след основен ремонт, сменени...",True,7,2025-03-14 06:02:33.441929,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Четиристаен апартамент, 171 м2",730 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5907025/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 171 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,Етаж: 2 от 7,Цена на /м2/:4 269EUR,Обзаведен четиристаен апартамент с премиум местоположение в затворен комплексBULGARIA SOTHEBY'S INTERNATIONAL REALTY има удоволствието да Ви предложи зашеметяващ четиристаен луксозен...,True,11,2025-03-14 06:02:33.442425,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Многостаен апартамент, 173 м2",812 308EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/mnogostaen/6040442/?sid=gFM8jD&page=1,продава Многостаен апартамент, 173 м2,АДРЕС Недвижими имоти АД,Етаж: 5 от 7,Цена на /м2/:4 695EUR,"Многостаен апартамент за продажба в нова жилищна сграда пред Акт 15 в кв. ""Дианабад"", район ""Изгрев"" с обща площ от 173,57 кв. м. Състои се от входно антре с коридор, родителска...",True,3,2025-03-14 06:02:33.442851,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
"продава Двустаен апартамент, 75 м2",101 849EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/6031164/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,GLOBAL CONSULT,Етаж: 2 от 5,Цена на /м2/:1 358EUR,"Продава  голям 2-СТАЕН апартамент101849 EURЦената е без ДДС(1357.98 EUR/кв.м)град София,  ул. ДоспевскиКвадратура: 75 кв.м. Етаж: 2-ри от...",False,7,2025-03-14 06:02:33.443303,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,512
