title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Двустаен апартамент, 76 м2",218 526EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965695/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 76 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 8,Цена на /м2/:2 875EUR,"Двустаен апартамент със застроена площ 59,04 кв.м. Разпределение: предверие, дневна с кухненски бокс 25,39 кв.м, спалня 11,60 кв.м, тераса и баня. Възможност за закупуване на...",,False,2,2025-01-10 06:02:48.648126,продава,218526,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 92 м2",218 700EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/tristaen/5925015/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 92 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 14,Цена на /м2/:2 377EUR,"Много просторен тристаен апартамент със застроена площ от 92.07 кв.м. Състои се от входно антре, дневна, отделна кухня, две спални, две тераси, баня с тоалетна, отделна тоалетна и мокро помещение....",,False,10,2025-01-10 06:02:48.648578,продава,218700,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 78 м2",220 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/6009444/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 78 м2,Явлена София,,Етаж:,Цена на /м2/:2 821EUR,"Представяме ви тристаен апартамент с отлично разпределение и възможност за преустройство, разположен в един от най-желаните квартали на София – ж.к. Стрелбище. Жилището е с площ от 77,77 кв.м.,...",,False,10,2025-01-10 06:02:48.649104,продава,220000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 94 м2",220 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5983884/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 94 м2,Пандора естейт,,Етаж: 3 от 5,Цена на /м2/:2 340EUR,"Агенция за недвижими имоти Пандора естейт продава ексклузивно.Реф. № 110146.Тристаен апартамент в кв. Хладилника, намиращ се в модерен район с всички необходими удобства....",,False,8,2025-01-10 06:02:48.649567,продава,220000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 79 м2",220 000EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6000314/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 79 м2,ИНТЕРМЕКС,,Етаж: 8 от 8,Цена на /м2/:2 785EUR,"Състои се от антре,хол,кухня,спалня с балкон,баня и тоалетна.На мозайка,паркет,теракот,фаянс.Изложение - изток.Обзаведен.",,False,5,2025-01-10 06:02:48.650018,продава,220000,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 106 м2",220 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5979340/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 106 м2,АДРЕС Недвижими имоти АД,,Етаж: 17 от 17,Цена на /м2/:2 075EUR,"Панорамен, южен тристаен мезонет в Дианабад на метри от Метростанция Г.М.Димитров.Разположен на 17ти етаж в ЕПК сграда със спиращи дъха гледки, апартаментът е със статут на ателие...",,False,6,2025-01-10 06:02:48.650473,продава,220000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 63 м2",220 675EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-izgrev/dvustaen/5958471/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 63 м2,First Estates,,Етаж: 3 от 8,Цена на /м2/:3 503EUR,"Агенция за недвижими имоти ""First Estates"" с удоволствие представя двустаен апартамент в иновативна жилищна сграда, първата в България, която ще бъде сертифицирана по международния стандарт за...",,False,8,2025-01-10 06:02:48.650978,продава,220675,EUR,София,Изгрев,Site.IMOTINET,
"продава Двустаен апартамент, 74 м2",222 210EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/dvustaen/5942245/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 74 м2,ЕРА Голд,,Етаж:,Цена на /м2/:3 003EUR,"ЕРА Голд продава двустаен апартамент в затворен комплекс с АКТ 16, граничещ с „Ловен парк“  и  „Зоологическа градина"", район Лозенец. БЕЗ КОМИСИОНА ОТ КУПУВАЧА!Апартаментът се състои...",,False,8,2025-01-10 06:02:48.651435,продава,222210,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 96 м2",225 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5987190/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 96 м2,Фактор 33,,Етаж: 6 от 18,Цена на /м2/:2 344EUR,"ЮЖЕН ПАНОРАМЕН 3-стаен с нескриваема гледка към Витоша и великолепно изложение- ЮГ и ИЗТОК в монолитна сграда- ЕПК. ТОПМЯСТО - до бул. Г.М.Димитров и Ловен парк, съчетаващо спокойствие и зеленина с...",,False,12,2025-01-10 06:02:48.651883,продава,225000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",226 800EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/tristaen/5999034/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 7,Цена на /м2/:2 100EUR,Тристаен апартамент с перфектните параметри в ж.к. Хиподрума. Жилището се намира на първи висок етаж със застроена площ от 93кв.м. ( 108 ОЧ) и има следното разпределение: огромна всекидневна с...,,False,10,2025-01-10 06:02:48.652334,продава,226800,EUR,София,Хиподрума,Site.IMOTINET,
"продава Двустаен апартамент, 80 м2",227 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5974579/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 80 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 838EUR,"Двустаен апартамент със застроена площ от 61,33 кв.м. с излаз към собствен вътрешен двор с площ 21,17 кв.м. Разпределение: предверие, дневна с кухненски бокс 19,82 кв.м, спалня...",,False,2,2025-01-10 06:02:48.652796,продава,227000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 123 м2",227 400EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5876341/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 123 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 3 от 6,Цена на /м2/:1 849EUR,БЕЗ КОМИСИОН ОТ КУПУВАЧА!Пред акт 16!ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба тристаен  апартамент в бутикова сграда  в кв.Дианабад!Апартамента е със ЗП от...,,False,9,2025-01-10 06:02:48.653317,продава,227400,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",231 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003109/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,ЕКС НВД,,Етаж: 3 от 18,Цена на /м2/:2 159EUR,БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски...,,False,1,2025-01-10 06:02:48.653777,продава,231000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",231 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6002173/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 33,Цена на /м2/:2 159EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.654227,продава,231000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",233 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003133/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,ЕКС НВД,,Етаж: 3 от 18,Цена на /м2/:2 157EUR,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",,False,1,2025-01-10 06:02:48.654684,продава,233000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",233 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6002174/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 32,Цена на /м2/:2 157EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.655140,продава,233000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 118 м2",236 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5729956/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 118 м2,Явлена Изток,,Етаж: 2 от 6,Цена на /м2/:2 000EUR,"Агенция Явлена ви представя тристаен апартамент за продажба  ново строителство, разположено в тих и удобен и комуникативен  район. Жилището включва входно антре, просторна дневна с кухненски бокс и...",,False,10,2025-01-10 06:02:48.655583,продава,236000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 113 м2",237 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004971/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 113 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 18,Цена на /м2/:2 097EUR,"Тристаен апартамент с площ от 113 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.656034,продава,237000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",237 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004990/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 18,Цена на /м2/:2 215EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.656484,продава,237000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",239 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004987/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 18,Цена на /м2/:2 213EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.656951,продава,239000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",240 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5896983/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 89 м2,ХОУМЛАЙТ,,Етаж: 3 от 6,Цена на /м2/:2 697EUR,"Хоум Лайт предлага на Вашето внимание двустаен апартамент в така желания квартал - кв. Дианабад, намиращ се в бутикова шестетажна жилищна сграда с висок клас на удобства и подземен паркинг. Имотът...",,False,3,2025-01-10 06:02:48.657397,продава,240000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",240 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5896984/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 89 м2,ХОУМЛАЙТ,,Етаж: 4 от 6,Цена на /м2/:2 697EUR,"Хоум Лайт предлага на Вашето внимание двустаен апартамент в така желания квартал - кв. Дианабад, намиращ се в бутикова шестетажна жилищна сграда с висок клас на удобства и подземен паркинг. Имотът...",,False,3,2025-01-10 06:02:48.657847,продава,240000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",242 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004989/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 262EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,3,2025-01-10 06:02:48.658300,продава,242000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5996868/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-10 06:02:48.658748,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5996869/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-10 06:02:48.659194,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965704/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-10 06:02:48.659640,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 113 м2",243 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004970/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 113 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 8,Цена на /м2/:2 150EUR,"Тристаен апартамент с площ от 113 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:48.660092,продава,243000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 116 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003173/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 116 м2,ЕКС НВД,,Етаж: 2 от 8,Цена на /м2/:2 103EUR,"Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип....",,False,1,2025-01-10 06:02:48.660550,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004986/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 259EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,5,2025-01-10 06:02:51.210223,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 77 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5940768/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 77 м2,Явлена Изток,,Етаж: 6 от 7,Цена на /м2/:3 182EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток"" 2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. РЗП 77 кв. м. и застроена площ 67 кв. м. Апартаментът се...",,False,10,2025-01-10 06:02:51.210715,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 72 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/dvustaen/5982780/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 72 м2,Luximmo Finest Estates,,Етаж:  от 8,Цена на /м2/:3 403EUR,"Представяме просторен, обзаведен двустаен апартамент за продажба, в престижния кв. ""Изток"".ЛокацияИмотът се намира във вътрешно блоково пространство в близост до бул....",,False,11,2025-01-10 06:02:51.211233,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",247 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004988/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 308EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:51.211775,продава,247000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 68 м2",250 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/ivan-vazov/tristaen/5901579/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 68 м2,First Estates,,Етаж: 6 от 7,Цена на /м2/:3 676EUR,First estates има удоволствието да ви представи апартамент за продажба с три отделни стаи на входа на Южен парк с невероятни гледки към парка и към Витоша в един от най-желаните квартали на София -...,,False,8,2025-01-10 06:02:51.212281,продава,250000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Двустаен апартамент, 75 м2",250 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/dvustaen/6017944/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 75 м2,Имоти Просперити,,Етаж: 2 от 8,Цена на /м2/:3 333EUR,"Кантора “ИМОТИ ПРОСПЕРИТИ“ има удоволствието да представи на Вашето ВНИМАНИЕ имот с реф. № 5885!!!ПРОДАВА 2-СТАЕН апартамент, с площ от 75м2 и продажна цена в размер на 250 000EUR. Имотът се...",,False,2,2025-01-10 06:02:51.212794,продава,250000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",250 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004985/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 315EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-10 06:02:51.213254,продава,250000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 79 м2",251 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5926609/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 79 м2,Явлена Изток,,Етаж: 5 от 7,Цена на /м2/:3 177EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток""  2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. Жилището е с площ 79 кв. м. и застроена площ 68 кв. м....",,False,9,2025-01-10 06:02:51.213700,продава,251000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 98 м2",252 467EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965688/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 98 м2,АДРЕС Недвижими имоти АД,,Етаж: 7 от 8,Цена на /м2/:2 576EUR,"Голям двустаен апартамент със застроена площ 75,74 кв.м. Разпределение: дневна с кухненски бокс 36,64 кв.м, спалня 12,96 кв.м, тераса 15 кв.м и баня с тоалетна. Възможност за закупуване...",,False,2,2025-01-10 06:02:51.214146,продава,252467,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5883705/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 101 м2,SUPRIMMO,,Етаж:  от 6,Цена на /м2/:2 504EUR,"Представяме тристаен апартамент в новопостроена сграда с акт 16!Апартаментът предлага източно и югозападно изложение, разполага с просторен и светъл хол с кухня и трапезария, две...",,False,9,2025-01-10 06:02:51.214598,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5883858/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 101 м2,Калиста Естейт,,Етаж: 3 от 6,Цена на /м2/:2 504EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,10,2025-01-10 06:02:51.215054,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 129 м2",257 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976826/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 129 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 6,Цена на /м2/:1 999EUR,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс.ЗП 114 кв.м. С включено мазе в цената. Ет. 3-ти над магазини. Отопление - ток.Изложението е изток и Юг.",,False,7,2025-01-10 06:02:51.215513,продава,257900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 116 м2",259 800EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5876340/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 116 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 4 от 6,Цена на /м2/:2 240EUR,БЕЗ КОМИСИОН ОТ КУПУВАЧА!Пред акт 16!ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба тристаен  апартамент в бутикова сграда  в кв.Дианабад!Апартамента е със ЗП от...,,False,11,2025-01-10 06:02:51.216026,продава,259800,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 102 м2",259 900EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/6013073/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 102 м2,SUPRIMMO,,Етаж:  от 5,Цена на /м2/:2 548EUR,Представяме светъл тристаен апартамент разположен на тиха улица в централната част на квартал „Изток“.Жилището е с обща площ 102.31 кв.м разположено на втори етаж. Изложението на...,,False,14,2025-01-10 06:02:51.216476,продава,259900,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 98 м2",259 900EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/5886381/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 98 м2,Мечтан Имот,,Етаж: 2 от 5,Цена на /м2/:2 652EUR,"Ако търсите уют, комфорт и спокойствие в сърцето на столицата, агенция ""Мечтан Имот"" има удоволствието да Ви представи нашето предложение за тристаен апартамент в престижния квартал Изток на...",,False,17,2025-01-10 06:02:51.216973,продава,259900,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 97 м2",261 000EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/5983051/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 97 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 7,Цена на /м2/:2 691EUR,"Адрес предлага голям двустаен апартамент, с площ от 97 кв.м., на етаж 3-ти, със следното разпределение  : антре, голяма дневна с кухненски бокс и трапезария, спалня, баня с...",,False,5,2025-01-10 06:02:51.217418,продава,261000,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 112 м2",262 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5924690/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 112 м2,Сандер Корект - Р.А.,,Етаж: 6 от 10,Цена на /м2/:2 339EUR,"Тристаен апартамент в квартал Стрелбилбще до метростанция България. Състои се от хол, преходна спалня, самостоятелна спалня, голяма кухня, баня и тоалетна отделно, коридор, два големи балкона....",,False,8,2025-01-10 06:02:51.217912,продава,262000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 82 м2",262 400EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5939908/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 82 м2,ЮНИК ЕСТЕЙТС,,Етаж: 6 от 8,Цена на /м2/:3 200EUR,"Unique estates представя за продажба уютен апартамент с една спалня, разположен в престижния квартал ""Изток"". Имотът се намира в тиха и зелена зона, с лесен достъп до...",,False,5,2025-01-10 06:02:51.218408,продава,262400,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",262 522EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5962479/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 114 м2,ЕРА Голд,,Етаж:,Цена на /м2/:2 303EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА! ЕРА Голд Ви представя апартамент с 2 спални в малка бутикова сграда на метри от метростанция Витоша и мол Парадайс, район Лозенец.Апартаментът се състои от...",,False,8,2025-01-10 06:02:51.218856,продава,262522,EUR,София,Хладилника,Site.IMOTINET,
