price_text,title,location,description,details_url,num_photos,agency,floor,price_per_m2,area,search_url,scraped_at
126 600€247 608BGN,"продаваДвустаен апартамент,63 м2","София, Суха Река","Двустаен апартамент състоящ се от: антре, дневна с кухненски бокс, спралня, баня с тоалетна и тераса. Към жилището има прилежащо мазе.Има възможност за закупуване на паркомясто.",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6177556/?sid=gFM8jD&page=1,7,продава,Етаж: 2 от 5,Цена на /м2/:2 010EUR/3 930.29BGN,63 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.873454
110 440€216 002BGN,"продаваДвустаен апартамент,58 м2","София, Суха Река","Двустайно жилище състоящо се от: антре, дневна с кухненски бокс, спралня, баня с тоалетна и тераса.Има възможност за закупуване на паркомясто.",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6181839/?sid=gFM8jD&page=1,7,продава,Етаж: 4 от 5,Цена на /м2/:1 904EUR/3 724.17BGN,58 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.874211
115 000€224 920BGN,"продаваДвустаен апартамент,68 м2","София, Суха Река","Предлагаме за продажба двустаен апартамент в малка, бутикова сграда в кв.Сухата река.-Функционално разпределение - антре, просторна дневна с кухненски бокс, спалня, баня с тоалетна,...",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6185297/?sid=gFM8jD&page=1,4,продава,Етаж: 2 от 4,Цена на /м2/:1 691EUR/3 307.65BGN,68 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.874976
115 000€224 920BGN,"продаваДвустаен апартамент,47 м2","София, Суха Река","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6044312/?sid=gFM8jD&page=1,6,продава,Етаж: 1 от 9,Цена на /м2/:2 447EUR/4 785.54BGN,47 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.875661
115 000€224 920BGN,"продаваДвустаен апартамент,47 м2","София, Подуене","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",/bg/obiava/prodava/sofia/poduene/dvustaen/6044314/?sid=gFM8jD&page=1,16,продава,Етаж: 1 от 9,Цена на /м2/:2 447EUR/4 785.54BGN,47 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.876368
115 000€224 920BGN,"продаваДвустаен апартамент,47 м2","София, Оборище","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",/bg/obiava/prodava/sofia/oborishte/dvustaen/6044316/?sid=gFM8jD&page=1,9,продава,Етаж: 1 от 9,Цена на /м2/:2 447EUR/4 785.54BGN,47 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.877061
117 100€229 028BGN,"продаваДвустаен апартамент,62 м2","София, Суха Река","Двустайно жилище състоящо се от: антре, дневна с кухненски бокс, баня с тоалетна и тераса.Има възможност за закупуване на паркомясто.",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6181838/?sid=gFM8jD&page=1,6,продава,Етаж: 4 от 5,Цена на /м2/:1 889EUR/3 694.00BGN,62 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.877752
120 000€234 700BGN,"продаваДвустаен апартамент,42 м2","София, Суха Река",Реф. № 0127183D Виртуална разходка из апартамента -> https://my.matterport.com/show/?m=Q72j4CwkyidАгенция за недвижими имоти BAS Properties предлага за продажба двустаен...,/bg/obiava/prodava/sofia/suha-reka/dvustaen/6195170/?sid=gFM8jD&page=1,8,продава,Етаж: 2 от 8,Цена на /м2/:2 857EUR/5 588.09BGN,42 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.878470
126 800€247 999BGN,"продаваЧетиристаен апартамент,86 м2","София, Оборище","Имоти Премиер предлага на Вашето внимание имот със статут на апартамент в кв. Оборище.Намира се на полусутерен в тухлена сграда. Състои се от 4 помещения, два санитарни възела и има...",/bg/obiava/prodava/sofia/oborishte/chetiristaen/5885595/?sid=gFM8jD&page=1,11,продава,Етаж: 0 от 5,Цена на /м2/:1 474EUR/2 883.71BGN,86 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.879223
130 000€254 258BGN,"продаваДвустаен апартамент,40 м2","София, Суха Река","СВОБОДНО МЯСТО ЗА ПАРКИРАНЕ ! МЕТРОСТАНЦИЯ ! ТЕРАСА ! ГРАДСКИ ТРАНСПОРТПредлагаме едностаен апартамент с площ от 40 кв.м, разположен на 5/8 етаж в поддържана панелна сграда в...",/bg/obiava/prodava/sofia/suha-reka/dvustaen/6176538/?sid=gFM8jD&page=1,6,продава,Етаж: 5 от 8,Цена на /м2/:3 250EUR/6 356.45BGN,40 м2,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,2026-01-19T16:12:25.879911
