title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 63 м2",144 900€283 400BGN,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/dvustaen/5982550/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,Елеганс Естейт,Етаж: 4 от 6,Цена на /м2/:2 300EUR/4 498.41BGN,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 70% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,4,2025-08-13 18:02:43.483022,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Двустаен апартамент, 53 м2",164 000€320 756BGN,"София, Редута",https://www.imoti.net/bg/obiava/prodava/sofia/reduta/dvustaen/6098033/?sid=gFM8jD&page=1,продава Двустаен апартамент, 53 м2,Революшън Естейт България,Етаж: 5 от 8,Цена на /м2/:3 094EUR/6 052.00BGN,Референтен номер: 2093558.Революшън Естейт представя двустаен апартамент в ж.к. Редута.-  Квадратура: 53 кв.м-  Етаж: 5 от 8 .-  Изложение: Изток....,True,10,2025-08-13 18:02:43.483550,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Двустаен апартамент, 78 м2",194 900€381 191BGN,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/6071658/?sid=gFM8jD&page=1,продава Двустаен апартамент, 78 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 2 от 6,Цена на /м2/:2 499EUR/4 887.07BGN,"ИРИДА НЕДВИЖИМИ ИМОТИ, С КЛЮЧ В АГЕНЦИЯТА!!! Ви представя за продажба прекрасен двустаен апартамент в кв. Дианабад в гр. София, в близост до множество обществен транспорт, осигуряващ връзки с...",True,12,2025-08-13 18:02:43.484078,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Двустаен апартамент, 63 м2",240 000€469 399BGN,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/dvustaen/5958471/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,First Estates,Етаж: 3 от 8,Цена на /м2/:3 810EUR/7 450.78BGN,"Агенция за недвижими имоти ""First Estates"" с удоволствие представя двустаен апартамент в иновативна жилищна сграда, първата в България, която ще бъде сертифицирана по международния стандарт за...",True,8,2025-08-13 18:02:43.484572,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Тристаен апартамент, 132 м2",359 961€704 023BGN,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/6052785/?sid=gFM8jD&page=1,продава Тристаен апартамент, 132 м2,Елеганс Естейт,Етаж: 9 от 10,Цена на /м2/:2 727EUR/5 333.51BGN,"МЕТРОПАРКЛУКСЕлеганс Естейт има удоволствието да представи на своите клиенти една емблематична новострояща се сграда, намираща се в непосредствена...",True,5,2025-08-13 18:02:43.485022,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Тристаен апартамент, 95 м2",360 000€704 099BGN,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6062498/?sid=gFM8jD&page=1,продава Тристаен апартамент, 95 м2,Диана Хоумс,Етаж: 3 от 3,Цена на /м2/:3 789EUR/7 411.57BGN,Просторен тристаен апартамент в непосредствена близост до ул.Оборище и на пешеходно разстояние от мол Сердика- само на няколко крачки.  В близост е кръстовището на ул.Черковна и ул.Оборище и...,True,10,2025-08-13 18:02:43.485501,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Тристаен апартамент, 144 м2",472 200€923 543BGN,"София, Оборище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/6040120/?sid=gFM8jD&page=1,продава Тристаен апартамент, 144 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 7 от 14,Цена на /м2/:3 279EUR/6 413.49BGN,"ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизграждащ се затворен жилищен комплекс, с изключително висококачествено строителство от доказан инвеститор на комуникативно място, в...",True,6,2025-08-13 18:02:43.485991,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Тристаен апартамент, 122 м2",525 000€1 026 811BGN,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/6101060/?sid=gFM8jD&page=1,продава Тристаен апартамент, 122 м2,Джей и Джей Корпорейшън,Етаж: 4 от 7,Цена на /м2/:4 303EUR/8 416.48BGN,"НОВА СГРАДА С АКТ 16! В НАЙ-ЖЕЛАНИЯ КВАРТАЛ - ИЗГРЕВ! Представяме на Вашето внимание тристаен апартамент, разположен на ул. Тинтява - район, който се отличава с тишина, много зеленина и модерна...",True,18,2025-08-13 18:02:43.486436,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Четиристаен апартамент, 197 м2",650 000€1 271 290BGN,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5983325/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 197 м2,Luximmo Finest Estates,Етаж:  от 8,Цена на /м2/:3 299EUR/6 453.25BGN,"Ексклузивно представяме супер просторен и уютен, четиристаен апартамент в един от най-предпочитаните райони на София – квартал ""Изток"".Жилището е част от модерна сграда, разположена...",True,14,2025-08-13 18:02:43.486924,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
"продава Четиристаен апартамент, 195 м2",715 008€1 398 434BGN,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/chetiristaen/5808437/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 195 м2,First Estates,Етаж: 3 от 14,Цена на /м2/:3 667EUR/7 171.46BGN,"First Estates има огромното удоволствие да Ви представи най-новия луксозен жилищен комплекс, сгушен до парка Заимов в сърцето на града. Този изключителен проект предефинира градския живот, като...",True,17,2025-08-13 18:02:43.487395,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,419
