title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Тристаен апартамент, 68 м2",370 000€723 657BGN,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6073627/?sid=iKI3oo&page=1,продава Тристаен апартамент, 68 м2,Compass property,Етаж: 3 от 4,Цена на /м2/:5 441EUR/10 642.02BGN,"Компас Пропърти продава тристаен апартамент в кв. Иван Вазов, до Южен парк.ЖИЛИЩНА ПЛОЩ: 68 квадратни метра, мазе 12 м2.РАЗПРЕДЕЛЕНИЕ: антре, хол с кухня и балкон,...",True,13,2025-08-13 18:03:44.357020,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Тристаен апартамент, 98 м2",514 987€1 007 227BGN,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6100805/?sid=iKI3oo&page=1,продава Тристаен апартамент, 98 м2,Елеганс Естейт,Етаж: 2 от 6,Цена на /м2/:5 255EUR/10 277.83BGN,"НЕПОВТОРИМ ИМОТ!СТИЛ И ЕЛЕГАНТНОСТ!ТОП ЛОКАЦИЯ!Красив и много светъл дизайнерски обзаведен апартамент, в една от най-желаните и престижни локации в София. Жилището...",True,11,2025-08-13 18:03:44.357515,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Тристаен апартамент, 110 м2",599 000€1 171 542BGN,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6107431/?sid=iKI3oo&page=1,продава Тристаен апартамент, 110 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,Етаж: 2 от 5,Цена на /м2/:5 445EUR/10 650.38BGN,Луксозен и напълно обзаведен тристаен апартамент в нов затворен комплекс за продажбаBULGARIA SOTHEBY’S INTERNATIONAL REALTY представя на Вашето внимание тристаен апартамент  нов...,True,19,2025-08-13 18:03:44.358006,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Четиристаен апартамент, 223 м2",790 000€1 545 106BGN,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/chetiristaen/6086411/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 223 м2,First Estates,Етаж: 3 от 7,Цена на /м2/:3 543EUR/6 928.73BGN,"Фърст Eстейтс има удоволствието да Ви представи напълно ексклузивно този невероятен апартамент, на входа на Южния парк. Жилището се откроява с просторния си хол, който ще направи събиранията Ви с...",True,16,2025-08-13 18:03:44.358519,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Мезонет, 619 м2",при запитване,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/mezonet/5848432/?sid=iKI3oo&page=1,продава Мезонет, 619 м2,First Estates,Етаж: 6 от 8,,"First Estates Ви представя изискан и модерен необзаведен триетажен мезонет и просторен мезонет един до друг на тиха улица в Лозенец.Сградата е от 1995 г., но добре поддържана. Сградата е на...",True,34,2025-08-13 18:03:44.358986,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 70 м2",75 000€146 687BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6099762/?sid=iKI3oo&page=1,продава Двустаен апартамент, 70 м2,ЕРА ПАЛИТРА,Етаж: 2 от 3,Цена на /м2/:1 071EUR/2 095.53BGN,"ЕРА Палитра ви предлага за продажба уютен ДВУСТАЕН апартамент в комплекс от затворен тип ""Лалов Егрек"", разположен в живописното курортно селище Лозенец.Разположението на комплекса е с...",False,13,2025-08-13 18:03:44.359442,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 68 м2",143 000€279 684BGN,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6003077/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,ЕКС НВД,Етаж: 2 от 8,Цена на /м2/:2 103EUR/4 113.00BGN,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип....",False,1,2025-08-13 18:03:44.359916,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 68 м2",144 000€281 640BGN,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6003114/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,ЕКС НВД,Етаж: 2 от 18,Цена на /м2/:2 118EUR/4 141.76BGN,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание двустаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",False,1,2025-08-13 18:03:44.360378,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 78 м2",145 833€285 225BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lagera/dvustaen/6056270/?sid=iKI3oo&page=1,продава Двустаен апартамент, 78 м2,ЕРА Голд,Етаж: 2 от 8,Цена на /м2/:1 870EUR/3 656.73BGN,"ЕРА Голд Ви представя южен двустаен апартамент в нова жилищна сграда в близост до центъра на София и Военномедицинска болница, кв. Лагера.Апартаментът се състои от : входно антре,...",False,5,2025-08-13 18:03:44.360844,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 74 м2",155 000€303 154BGN,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6003120/?sid=iKI3oo&page=1,продава Двустаен апартамент, 74 м2,ЕКС НВД,Етаж: 2 от 18,Цена на /м2/:2 095EUR/4 096.67BGN,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание двустаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",False,1,2025-08-13 18:03:44.361306,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 45 м2",160 000€312 933BGN,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/dvustaen/6097115/?sid=iKI3oo&page=1,продава Двустаен апартамент, 45 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 4 от 8,Цена на /м2/:3 556EUR/6 954.06BGN,"ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба обзаведен апартамент в кв. Стрелбище . Разположен на четвърти жилищен етаж от осем  .Намира се в непосредствена близост до детски градини,...",False,1,2025-08-13 18:03:44.361831,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 44 м2",162 500€317 822BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6103835/?sid=iKI3oo&page=1,продава Двустаен апартамент, 44 м2,Би Пи Сълюшън,Етаж: 0 от 7,Цена на /м2/:3 693EUR/7 223.24BGN,,False,6,2025-08-13 18:03:44.362283,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 44 м2",165 000€322 712BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6105035/?sid=iKI3oo&page=1,продава Двустаен апартамент, 44 м2,АДРЕС Недвижими имоти АД,Етаж: 1 от 8,Цена на /м2/:3 750EUR/7 334.36BGN,"Продава се двустаен апартамент в кв. Лозенец с отлична локация и южно изложение.Предлагаме на Вашето внимание апартамент с площ от 44 кв.м., разположен на първи етаж в тухлена сграда в...",False,11,2025-08-13 18:03:44.362750,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
"продава Двустаен апартамент, 43 м2",170 000€332 491BGN,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/dvustaen/6106356/?sid=iKI3oo&page=1,продава Двустаен апартамент, 43 м2,АДРЕС Недвижими имоти АД,Етаж: 14 от 18,Цена на /м2/:3 953EUR/7 732.35BGN,"Преустроена гарсониера в двустаен апартамент със застроена площ от 43 кв.м., разположен в тихата част на кв. Лагера. Състои се от дневна с кухненски бокс, отделна спалня, баня с тоалетна и антре....",False,18,2025-08-13 18:03:44.363205,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,634
