title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Тристаен апартамент, 111 м2",233 100EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/5982551/?sid=gFM8jD&page=1,продава Тристаен апартамент, 111 м2,Елеганс Естейт,Етаж: 4 от 6,Цена на /м2/:2 100EUR,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 60% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,2,2025-03-28 18:02:39.929981,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 141 м2",247 448EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/6043649/?sid=gFM8jD&page=1,продава Тристаен апартамент, 141 м2,Елеганс Естейт,Етаж: 2 от 7,Цена на /м2/:1 755EUR,"ЕЛЕГАНТНОСТ, КРАСОТА И ФУНКЦИОНАЛНОСТ!МЕТРО!ПАРК!В непосредствена близост до метростанция! Елегантната бутикова сграда, предстои да се издигне в един от най-бързо...",True,7,2025-03-28 18:02:39.930450,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 68 м2",275 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6022583/?sid=gFM8jD&page=1,продава Тристаен апартамент, 68 м2,Титан Пропъртис,Етаж: 5 от 6,Цена на /м2/:4 044EUR,"Титан Пропъртис има удоволствието да Ви представи тристаен апартамент в ж.к. Оборище. В близост са разположени спирки на градски транспорт, търговски обекти, детски ясли, детски градини, училища,...",True,11,2025-03-28 18:02:39.930891,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 142 м2",275 728EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/6043650/?sid=gFM8jD&page=1,продава Тристаен апартамент, 142 м2,Елеганс Естейт,Етаж: 4 от 7,Цена на /м2/:1 942EUR,"ЕЛЕГАНТНОСТ, КРАСОТА И ФУНКЦИОНАЛНОСТ!МЕТРО!ПАРК!В непосредствена близост до метростанция! Елегантната бутикова сграда, предстои да се издигне в един от най-бързо...",True,6,2025-03-28 18:02:39.931311,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 132 м2",343 197EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/6052785/?sid=gFM8jD&page=1,продава Тристаен апартамент, 132 м2,Елеганс Естейт,Етаж: 8 от 10,Цена на /м2/:2 600EUR,"МЕТРОПАРКЛУКСЕлеганс Естейт има удоволствието да представи на своите клиенти една емблематична новострояща се сграда, намираща се в непосредствена...",True,5,2025-03-28 18:02:39.931732,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 130 м2",344 644EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5805229/?sid=gFM8jD&page=1,продава Тристаен апартамент, 130 м2,Luximmo Finest Estates,Етаж:  от 15,Цена на /м2/:2 651EUR,"Ексклузивно представяме за продажба тристаен апартамент в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",True,12,2025-03-28 18:02:39.932198,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Тристаен апартамент, 107 м2",399 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/5959060/?sid=gFM8jD&page=1,продава Тристаен апартамент, 107 м2,АДРЕС Недвижими имоти АД,Етаж: 12 от 17,Цена на /м2/:3 729EUR,"Слънчев, панорамен тристаен апартамент непосредствено до парк, състоящ се от просторен хол, бокс с вградена кухня с електроуреди, две големи спални, две бани напълно завършени, мокро помещение и...",True,15,2025-03-28 18:02:39.932604,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Четиристаен апартамент, 197 м2",650 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5983325/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 197 м2,Luximmo Finest Estates,Етаж:  от 8,Цена на /м2/:3 299EUR,"Ексклузивно представяме супер просторен и уютен, четиристаен апартамент в един от най-предпочитаните райони на София – квартал ""Изток"".Жилището е част от модерна сграда, разположена...",True,14,2025-03-28 18:02:39.933079,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Двустаен апартамент, 39 м2",92 900EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6050038/?sid=gFM8jD&page=1,продава Двустаен апартамент, 39 м2,АДРЕС Недвижими имоти АД,Етаж: 8,Цена на /м2/:2 382EUR,"Представяме гарсониера в квартал Суха река, със следното разпределение: просторна всекидневна, отделна кухня, както и сервизни помещения. Има и прилежащо избено помещение.Имотът е в...",False,13,2025-03-28 18:02:39.933519,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
"продава Двустаен апартамент, 75 м2",101 849EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/6031164/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,GLOBAL CONSULT,Етаж: 2 от 5,Цена на /м2/:1 358EUR,"Продава  голям 2-СТАЕН апартамент101849 EURЦената е без ДДС(1357.98 EUR/кв.м)град София,  ул. ДоспевскиКвадратура: 75 кв.м. Етаж: 2-ри от...",False,7,2025-03-28 18:02:39.933987,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,423
