title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 76 м2",165 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6059645/?sid=gFM8jD&page=1,продава Двустаен апартамент, 76 м2,частно лице,Етаж: 2 от 4,Цена на /м2/:2 171EUR,"Продавам двустаен апартамент в ЖК Сухата река с площ от 76 кв.м , разположен на втори етаж.Жилището е просторно, функционално, светло и уютно. Намира в малка тухлена сграда на 4 етажа с...",True,11,2025-04-22 18:02:37.907597,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 111 м2",233 100EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/5982551/?sid=gFM8jD&page=1,продава Тристаен апартамент, 111 м2,Елеганс Естейт,Етаж: 4 от 6,Цена на /м2/:2 100EUR,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 60% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,2,2025-04-22 18:02:37.908095,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 141 м2",247 448EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/6043649/?sid=gFM8jD&page=1,продава Тристаен апартамент, 141 м2,Елеганс Естейт,Етаж: 2 от 7,Цена на /м2/:1 755EUR,"ЕЛЕГАНТНОСТ, КРАСОТА И ФУНКЦИОНАЛНОСТ!МЕТРО!ПАРК!В непосредствена близост до метростанция! Елегантната бутикова сграда, предстои да се издигне в един от най-бързо...",True,7,2025-04-22 18:02:37.908529,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 142 м2",275 728EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/tristaen/6043650/?sid=gFM8jD&page=1,продава Тристаен апартамент, 142 м2,Елеганс Естейт,Етаж: 4 от 7,Цена на /м2/:1 942EUR,"ЕЛЕГАНТНОСТ, КРАСОТА И ФУНКЦИОНАЛНОСТ!МЕТРО!ПАРК!В непосредствена близост до метростанция! Елегантната бутикова сграда, предстои да се издигне в един от най-бързо...",True,6,2025-04-22 18:02:37.908952,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 125 м2",327 132EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5829598/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,Luximmo Finest Estates,Етаж:  от 10,Цена на /м2/:2 617EUR,"Представяме тристаен апартамент в чисто нова бутикова сграда с отлична локация в кв. „Сухата река“. В непосредствена близост се намира метростанция „Хаджи Димитър“, а популярният парк „Заимов“,...",True,5,2025-04-22 18:02:37.909422,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 76 м2",349 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6063374/?sid=gFM8jD&page=1,продава Тристаен апартамент, 76 м2,частно лице,Етаж: 1 от 4,Цена на /м2/:4 592EUR,"Тристаен апартамент в сърцето на Докторски Паметник - улица Оборище, съвсем близо до Френското Посолство.Апартаментът представлява голям двустаен апартамент с антре, двоен хол с...",True,1,2025-04-22 18:02:37.909850,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 95 м2",360 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6062498/?sid=gFM8jD&page=1,продава Тристаен апартамент, 95 м2,Диана Хоумс,Етаж: 3 от 3,Цена на /м2/:3 789EUR,Просторен тристаен апартамент в непосредствена близост до ул.Оборище и на пешеходно разстояние от мол Сердика- само на няколко крачки.  В близост е кръстовището на ул.Черковна и ул.Оборище и...,True,10,2025-04-22 18:02:37.910317,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Двустаен апартамент, 55 м2",120 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6022943/?sid=gFM8jD&page=1,продава Двустаен апартамент, 55 м2,Титан пропъртис продажби,Етаж: 1 от 4,Цена на /м2/:2 182EUR,"Титан Пропъртис - офис Черни връх има удоволствието да Ви представи двустаен апартамент в Оборище. Мястото е комуникативно , в близост е до метростанция Театрална, спирки на градски транспорт,...",False,7,2025-04-22 18:02:37.910757,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Двустаен апартамент, 38 м2",120 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6013691/?sid=gFM8jD&page=1,продава Двустаен апартамент, 38 м2,Имоти Премиер,Етаж: 2 от 7,Цена на /м2/:3 158EUR,Имоти Премиер предлага на Вашето внимание Двустаен апартамент за продажба в кв. Суха река .Апартамента е след основен ремонт .Чистата площ на жилището е 38...,False,5,2025-04-22 18:02:37.911317,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
"продава Тристаен апартамент, 84 м2",125 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/5675521/?sid=gFM8jD&page=1,продава Тристаен апартамент, 84 м2,Явлена Изток,Етаж: 6 от 8,Цена на /м2/:1 488EUR,"Явлена-Изток продава 3-стаен апартамент 84 кв.м. в ж.к. Сухата река. Състоящ се от: дневна, две спални, кухня, баня, тоалетна, мокро помещение, гардеробно и две тераси. Сградата е панел от 1974г....",False,12,2025-04-22 18:02:37.911764,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,435
