price_text,title,location,details_text,description,details_url,ref_no,offer_type,agency_name,num_photos,total_offers,price_per_m2,search_url,scraped_at
153 461 €,Тристаен апартамент,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:96.57 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-125423-tristaen-apartament-v-elegantniya-kompleks-magnoliya-forest-v-plovdiv/,PLV-125423,продава,Suprimmo,3,264,1589.12,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.254068
145 500 €,Двустаен апартамент,"гр. Пловдив / кв. Тракия / Пловдивска област, България",Площ:73 м²Спални:1Етаж:2Етажност на сградата:11,,https://www.suprimmo.bg/imot-137599-dvustaen-apartament-v-nov-zatvoren-kompleks-v-kv-trakiya/,PLV-137599,продава,Suprimmo,3,264,1993.15,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.255007
246 000 €,Тристаен апартамент,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",Площ:107 м²Спални:2Етаж:6Етажност на сградата:8,,https://www.suprimmo.bg/imot-137563-tristaen-apartament-v-nova-sgrada-s-akt-14-v-kv-kamenitsa-1/,PLV-13756,продава,Suprimmo,3,264,2299.07,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.255965
109 950 €,Двустаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Отдих и Култура / Пловдивска област, България",Площ:68.68 м²Спални:1Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-137567-dvustaen-apartament-v-nov-kompleks-v-kv-otdih-i-kultura/,PLV-137567,продава,Suprimmo,3,264,1600.9,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.256944
152 500 €,Тристаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Отдих и Култура / Пловдивска област, България",Площ:94.57 м²Спални:2Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-137569-tristaen-apartament-v-nov-kompleks-v-kv-otdih-i-kultura/,PLV-137569,продава,Suprimmo,3,264,1612.56,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.257907
Цена по запитване,Тристаен апартамент,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:116.63 м²Спални:2Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137523-tristaen-apartament-v-nov-zatvoren-kompleks-na-50-m-ot-grebnata-baza/,PLV-137523,продава,Suprimmo,3,264,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.258800
152 900 €,Двустаен апартамент,"гр. Пловдив / кв. Тракия / Пловдивска област, България",Площ:65 м²Спални:1Етаж:4Етажност на сградата:11,,https://www.suprimmo.bg/imot-137539-nov-dvustaen-apartament-v-moderen-zatvoren-kompleks-v-kv-trakiya/,PLV-137539,продава,Suprimmo,3,264,2352.31,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.259704
87 210 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:69.77 м²Спални:1Етаж:6Етажност на сградата:6,,https://www.suprimmo.bg/imot-137505-dvustaen-apartament-v-luksozna-sgrada-s-dve-sektsii-v-kv-karshiyaka/,PLV-137505,продава,Suprimmo,3,264,1249.96,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.260598
144 340 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",Площ:106.92 м²Спални:2Етаж:2Етажност на сградата:7,,https://www.suprimmo.bg/imot-137489-tristaen-apartament-v-nov-kompleks-v-kv-kamenitsa-2/,PLV-137489,продава,Suprimmo,3,264,1349.98,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.261534
110 720 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",Площ:76.36 м²Спални:1Етаж:4Етажност на сградата:7,,https://www.suprimmo.bg/imot-137385-dvustaen-apartament-v-nov-kompleks-v-kv-kamenitsa-2/,PLV-137387,продава,Suprimmo,3,264,1449.97,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-04T06:17:06.262511
