site,search_url,scraped_at,details_url,agency_url,price_text,location_text,title,description,area_text,floor_text,total_floors_text,agency_name,num_photos,ref_no,total_offers,raw_link_description
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-125423-tristaen-apartament-v-elegantniya-kompleks-magnoliya-forest-v-plovdiv/,,153 461 €,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",продава Тристаен апартамент,"-7% Намалена цена, акт 16",96.57 м,4,4,Suprimmo,3,125423,281,Тристаен апартамент в елегантния комплекс Магнолия Форест в Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137867-dvustaen-apartament-v-nov-kompleks-do-reka-maritsa/,,109 000 €,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",продава Двустаен апартамент(В процес на строителство),"НОВА ОФЕРТА, Ексклузивна агенция",70.77 м,6,7,Suprimmo,3,137867,281,Двустаен апартамент в нов комплекс до река Марица - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137887-dvustaen-apartament-v-moderen-nov-kompleks-v-kv-trakiya/,,116 200 €,"гр. Пловдив / кв. Тракия / Пловдивска област, България",продава Двустаен апартамент(В процес на строителство),"НОВА ОФЕРТА, акт 14",80.14 м,4,10,Suprimmo,3,137887,281,Двустаен апартамент в модерен нов комплекс в кв. Тракия - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137889-tristaen-apartament-v-nov-moderen-kompleks-v-kv-trakiya/,,161 320 €,"гр. Пловдив / кв. Тракия / Пловдивска област, България",продава Тристаен апартамент(В процес на строителство),"НОВА ОФЕРТА, акт 14",108.27 м,5,10,Suprimmo,3,137889,281,Тристаен апартамент в нов модерен комплекс в кв. Тракия - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137892-dvustaen-apartament-novo-stroitelstvo-v-kv-kamenitsa-2/,,108 410 €,"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",продава Двустаен апартамент(В процес на строителство),"НОВА ОФЕРТА, Само за частни лица!, акт 14",86.80 м,2,7,Suprimmo,3,137892,281,Двустаен апартамент ново строителство в кв. Каменица 2 - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137894-tristaen-apartament-v-nov-kompleks-blizo-do-tsentara-na-plovdiv/,,144 020 €,"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",продава Тристаен апартамент(В процес на строителство),"НОВА ОФЕРТА, Само за частни лица!, акт 14",115.31 м,2,7,Suprimmo,3,137894,281,Тристаен апартамент в нов комплекс близо до центъра на Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137898-dvustaen-apartament-v-nov-prestijen-kompleks-v-kv-trakiya/,,130 000 €,"гр. Пловдив / кв. Тракия / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, акт 14",72 м,9,10,Suprimmo,3,137898,281,Двустаен апартамент в нов престижен комплекс в кв. Тракия - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137899-dvustaen-apartament-v-nova-butikova-sgrada-v-kv-ostromila/,,150 000 €,"гр. Пловдив / кв. Остромила / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, акт 15",61.50 м,2,4,Suprimmo,3,137899,281,Двустаен апартамент в нова бутикова сграда в кв. Остромила - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137926-dvustaen-apartament-s-gledka-kam-rodopite-v-nov-kompleks-v-kv-yujen/,,145 000 €,"гр. Пловдив / кв. Южен / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, акт 16",73.73 м,10,10,Suprimmo,3,137926,281,Двустаен апартамент с гледка към Родопите в нов комплекс в кв. Южен - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137928-dvustaen-apartament-v-nov-zatvoren-kompleks-v-kv-karshiyaka/,,148 000 €,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, акт 16",63 м,4,4,Suprimmo,3,137928,281,Двустаен апартамент в нов затворен комплекс в кв. Кършияка  - SUPRIMMO
suprimmo,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-12 18:19:20.973744,https://www.suprimmo.bg/imot-137930-svetal-tristaen-apartament-v-nova-sgrada-v-kv-trakiya/,,188 000 €,"гр. Пловдив / кв. Тракия / Пловдивска област, България",продава Тристаен апартамент,"НОВА ОФЕРТА, акт 16",94 м,4,6,Suprimmo,3,137930,281,"Светъл тристаен апартамент в нова сграда, в кв. Тракия - SUPRIMMO"
