id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1647051,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-80m2-sofiya-zhk.-hipodruma/as1647051,вчера,"жк. Хиподрума, София","Тристаен, 80m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-03_2/115553152', 'https://homes.bg/2025-09-03_2/115553153', 'https://homes.bg/2025-09-03_2/115553154', 'https://homes.bg/2025-09-03_2/115553155', 'https://homes.bg/2025-09-03_2/115553156', 'https://homes.bg/2025-09-03_2/115553157', 'https://homes.bg/2025-09-03_2/115553158', 'https://homes.bg/2025-09-03_2/115553159', 'https://homes.bg/2025-09-03_2/115553160', 'https://homes.bg/2025-09-03_2/115553161']",279000.0,EUR,"3,487 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168356,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1615434,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-245m2-sofiya-zhk.-hipodruma/as1615434,вчера,"жк. Хиподрума, София","Многостаен, 245m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-03_2/115548400', 'https://homes.bg/2025-09-03_2/115548401', 'https://homes.bg/2025-09-03_2/115548402', 'https://homes.bg/2025-09-03_2/115548403', 'https://homes.bg/2025-09-03_2/115548404', 'https://homes.bg/2025-09-03_2/115548405', 'https://homes.bg/2025-09-03_2/115548406', 'https://homes.bg/2025-09-03_2/115548407', 'https://homes.bg/2025-09-03_2/115548408', 'https://homes.bg/2025-09-03_2/115548409']",499900.0,EUR,"2,040 EUR/m²",,,False, продажба,PropertyType.MNOGOSTAEN,2025-09-04 06:02:47.168437,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1631283,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-61m2-sofiya-zhk.-hipodruma/as1631283,вчера,"жк. Хиподрума, София","Двустаен, 61m²","Тухла, Полуобзаведен, ТЕЦ",1,"['https://homes.bg/2025-06-04_1/114405510', 'https://homes.bg/2025-06-04_1/114405511', 'https://homes.bg/2025-06-04_1/114405512', 'https://homes.bg/2025-06-04_1/114405513', 'https://homes.bg/2025-06-04_1/114405514']",239000.0,EUR,"3,918 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-09-04 06:02:47.168473,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,5.0,['Хиподрума'],апартамент
1616800,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-116m2-sofiya-zhk.-hipodruma/as1616800,вчера,"жк. Хиподрума, София","Тристаен, 116m²","Тухла, ТЕЦ",1,"['https://homes.bg/2025-03-13_1/113343248', 'https://homes.bg/2025-03-13_1/113343249', 'https://homes.bg/2025-03-13_1/113343250', 'https://homes.bg/2025-03-13_1/113343251', 'https://homes.bg/2025-03-13_1/113343252', 'https://homes.bg/2025-03-13_1/113343253', 'https://homes.bg/2025-03-13_1/113343254', 'https://homes.bg/2025-03-13_1/113343255', 'https://homes.bg/2025-03-13_1/113343256', 'https://homes.bg/2025-03-13_1/113343257']",260000.0,EUR,"2,241 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168505,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1612259,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-60m2-sofiya-zhk.-hipodruma/as1612259,вчера,"жк. Хиподрума, София","Двустаен, 60m²","Тухла, ТЕЦ",1,"['https://homes.bg/2025-08-10_2/115266664', 'https://homes.bg/2025-08-10_2/115266665', 'https://homes.bg/2025-08-10_2/115266666', 'https://homes.bg/2025-08-10_2/115266667', 'https://homes.bg/2025-08-10_2/115266668', 'https://homes.bg/2025-08-10_2/115266669', 'https://homes.bg/2025-08-10_2/115266670', 'https://homes.bg/2025-08-10_2/115266671', 'https://homes.bg/2025-08-10_2/115266672']",239900.0,EUR,"3,998 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-09-04 06:02:47.168537,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,9.0,['Хиподрума'],апартамент
1642062,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-87m2-sofiya-zhk.-hipodruma/as1642062,,"жк. Хиподрума, София","Тристаен, 87m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-01_2/115512449', 'https://homes.bg/2025-09-01_2/115512451', 'https://homes.bg/2025-09-01_2/115512453', 'https://homes.bg/2025-09-01_2/115512455', 'https://homes.bg/2025-09-01_2/115512457', 'https://homes.bg/2025-09-01_2/115512459', 'https://homes.bg/2025-09-01_2/115512462', 'https://homes.bg/2025-09-01_2/115512464', 'https://homes.bg/2025-09-01_2/115512466', 'https://homes.bg/2025-09-01_2/115512468']",257000.0,EUR,"2,954 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168562,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1599565,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-115m2-sofiya-zhk.-hipodruma/as1599565,,"жк. Хиподрума, София","Тристаен, 115m²","Тухла, ТЕЦ",1,"['https://homes.bg/2024-11-19_1/112108101', 'https://homes.bg/2024-11-19_1/112108102', 'https://homes.bg/2024-11-19_1/112108103', 'https://homes.bg/2024-11-19_1/112108104', 'https://homes.bg/2024-11-19_1/112108105', 'https://homes.bg/2024-11-19_1/112108106', 'https://homes.bg/2024-11-19_1/112108107', 'https://homes.bg/2024-11-19_1/112108108', 'https://homes.bg/2024-11-19_1/112108109', 'https://homes.bg/2024-11-19_1/112108110']",265000.0,EUR,"2,304 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168581,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1645656,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-104m2-sofiya-zhk.-hipodruma/as1645656,,"жк. Хиподрума, София","Тристаен, 104m²","Тухла, Полуобзаведен, ТЕЦ",1,[],390000.0,EUR,"3,750 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168627,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,0.0,['Хиподрума'],апартамент
1635866,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-94m2-sofiya-zhk.-hipodruma/as1635866,,"жк. Хиподрума, София","Тристаен, 94m²","Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-06-28_1/114715926', 'https://homes.bg/2025-06-28_1/114715927', 'https://homes.bg/2025-06-28_1/114715928', 'https://homes.bg/2025-06-28_1/114715929', 'https://homes.bg/2025-06-28_1/114715930', 'https://homes.bg/2025-06-28_1/114715931', 'https://homes.bg/2025-06-28_1/114715932', 'https://homes.bg/2025-06-28_1/114715933', 'https://homes.bg/2025-06-28_1/114715934', 'https://homes.bg/2025-06-28_1/114715935']",272500.0,EUR,"2,898 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-04 06:02:47.168653,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
1645315,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-140m2-sofiya-zhk.-hipodruma/as1645315,,"жк. Хиподрума, София","Четиристаен, 140m²","Тухла, Обзаведен",1,"['https://homes.bg/2025-08-23_2/115417324', 'https://homes.bg/2025-08-23_2/115417325', 'https://homes.bg/2025-08-23_2/115417326', 'https://homes.bg/2025-08-23_2/115417327', 'https://homes.bg/2025-08-23_2/115417328', 'https://homes.bg/2025-08-23_2/115417329', 'https://homes.bg/2025-08-23_2/115417330', 'https://homes.bg/2025-08-23_2/115417331', 'https://homes.bg/2025-08-23_2/115417332', 'https://homes.bg/2025-08-23_2/115417333']",470000.0,EUR,"3,357 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2025-09-04 06:02:47.168670,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,34,София,10.0,['Хиподрума'],апартамент
