id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1613671,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-64m2-sofiya-zhk.-izgrev/as1613671,вчера,"жк. Изгрев, София","Двустаен, 64m²",Тухла,1,['https://homes.bg/2025-07-31_2/115131306'],370734.0,EUR,"5,792 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-09-13 06:03:01.444824,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,1.0,['Изгрев'],апартамент
1642853,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-71m2-sofiya-zhk.-izgrev/as1642853,вчера,"жк. Изгрев, София","Двустаен, 71m²",Тухла,1,"['https://homes.bg/2025-08-08_2/115243910', 'https://homes.bg/2025-08-08_2/115243911', 'https://homes.bg/2025-08-08_2/115243912', 'https://homes.bg/2025-08-08_2/115243913', 'https://homes.bg/2025-08-08_2/115243914']",355000.0,EUR,"5,000 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-09-13 06:03:01.444894,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,5.0,['Изгрев'],апартамент
1624851,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-48m2-sofiya-zhk.-izgrev/as1624851,вчера,"жк. Изгрев, София","Двустаен, 48m²","ЕПК, ТЕЦ",1,"['https://homes.bg/2025-07-31_2/115130881', 'https://homes.bg/2025-07-31_2/115130882', 'https://homes.bg/2025-07-31_2/115130883', 'https://homes.bg/2025-07-31_2/115130884', 'https://homes.bg/2025-07-31_2/115130885', 'https://homes.bg/2025-07-31_2/115130886', 'https://homes.bg/2025-07-31_2/115130887']",199900.0,EUR,"4,164 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-09-13 06:03:01.444935,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,7.0,['Изгрев'],апартамент
1635454,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-95m2-sofiya-zhk.-izgrev/as1635454,,"жк. Изгрев, София","Тристаен, 95m²","Тухла, Обзаведен, Прокарва се",1,"['https://homes.bg/2025-06-26_1/114688836', 'https://homes.bg/2025-06-26_1/114688837', 'https://homes.bg/2025-06-26_1/114688838', 'https://homes.bg/2025-06-26_1/114688839', 'https://homes.bg/2025-06-26_1/114688840', 'https://homes.bg/2025-06-26_1/114688841', 'https://homes.bg/2025-06-26_1/114688842', 'https://homes.bg/2025-06-26_1/114688843', 'https://homes.bg/2025-06-26_1/114688844', 'https://homes.bg/2025-06-26_1/114688845']",337000.0,EUR,"3,547 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-13 06:03:01.444972,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1592239,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-207m2-sofiya-zhk.-izgrev/as1592239,,"жк. Изгрев, София","Четиристаен, 207m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-10_2/115624433', 'https://homes.bg/2025-09-10_2/115624434', 'https://homes.bg/2025-09-10_2/115624435', 'https://homes.bg/2025-09-10_2/115624436', 'https://homes.bg/2025-09-10_2/115624437', 'https://homes.bg/2025-09-10_2/115624438', 'https://homes.bg/2025-09-10_2/115624439', 'https://homes.bg/2025-09-10_2/115624440', 'https://homes.bg/2025-09-10_2/115624441', 'https://homes.bg/2025-09-10_2/115624442']",891667.0,EUR,"4,307 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2025-09-13 06:03:01.445003,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1592240,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-167m2-sofiya-zhk.-izgrev/as1592240,,"жк. Изгрев, София","Тристаен, 167m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-10_2/115624443', 'https://homes.bg/2025-09-10_2/115624444', 'https://homes.bg/2025-09-10_2/115624445', 'https://homes.bg/2025-09-10_2/115624446', 'https://homes.bg/2025-09-10_2/115624447', 'https://homes.bg/2025-09-10_2/115624448', 'https://homes.bg/2025-09-10_2/115624449', 'https://homes.bg/2025-09-10_2/115624450', 'https://homes.bg/2025-09-10_2/115624451', 'https://homes.bg/2025-09-10_2/115624452']",725000.0,EUR,"4,341 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-13 06:03:01.445043,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1637518,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-74m2-sofiya-zhk.-izgrev/as1637518,,"жк. Изгрев, София","Тристаен, 74m²","ЕПК, ТЕЦ",1,"['https://homes.bg/2025-09-04_1/115560633', 'https://homes.bg/2025-09-04_1/115560634', 'https://homes.bg/2025-09-04_1/115560635', 'https://homes.bg/2025-09-04_1/115560636', 'https://homes.bg/2025-09-04_1/115560637', 'https://homes.bg/2025-09-04_1/115560638', 'https://homes.bg/2025-09-04_1/115560639', 'https://homes.bg/2025-09-04_1/115560640', 'https://homes.bg/2025-09-04_1/115560641', 'https://homes.bg/2025-09-04_1/115560642']",350000.0,EUR,"4,729 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-13 06:03:01.445075,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1619193,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-158m2-sofiya-zhk.-izgrev/as1619193,,"жк. Изгрев, София","Четиристаен, 158m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-07_2/115600520', 'https://homes.bg/2025-09-07_2/115600521', 'https://homes.bg/2025-09-07_2/115600522', 'https://homes.bg/2025-09-07_2/115600523', 'https://homes.bg/2025-09-07_2/115600524', 'https://homes.bg/2025-09-07_2/115600525', 'https://homes.bg/2025-09-07_2/115600526', 'https://homes.bg/2025-09-07_2/115600527', 'https://homes.bg/2025-09-07_2/115600528', 'https://homes.bg/2025-09-07_2/115600529']",766000.0,EUR,"4,848 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2025-09-13 06:03:01.445103,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1600161,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-127m2-sofiya-zhk.-izgrev/as1600161,,"жк. Изгрев, София","Тристаен, 127m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-05_2/115583954', 'https://homes.bg/2025-09-05_2/115583955', 'https://homes.bg/2025-09-05_2/115583956', 'https://homes.bg/2025-09-05_2/115583957', 'https://homes.bg/2025-09-05_2/115583958', 'https://homes.bg/2025-09-05_2/115583959', 'https://homes.bg/2025-09-05_2/115583960', 'https://homes.bg/2025-09-05_2/115583961', 'https://homes.bg/2025-09-05_2/115583962', 'https://homes.bg/2025-09-05_2/115583963']",520000.0,EUR,"4,094 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-13 06:03:01.445129,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
1646986,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-90m2-sofiya-zhk.-izgrev/as1646986,,"жк. Изгрев, София","Тристаен, 90m²","ЕПК, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-05_1/115575323', 'https://homes.bg/2025-09-05_1/115575325', 'https://homes.bg/2025-09-05_1/115575329', 'https://homes.bg/2025-09-05_1/115575327', 'https://homes.bg/2025-09-05_1/115575328', 'https://homes.bg/2025-09-05_1/115575324', 'https://homes.bg/2025-09-05_1/115575322', 'https://homes.bg/2025-09-05_1/115575331', 'https://homes.bg/2025-09-05_1/115575326', 'https://homes.bg/2025-09-05_1/115575332']",320000.0,EUR,"3,555 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-09-13 06:03:01.445155,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=423,34,София,10.0,['Изгрев'],апартамент
