raw_title,raw_description,price,currency,without_dds,offer_type,property_type,city,neighborhood,contact_info,agency,agency_url,details_url,num_photos,date_time_added,search_url,site,total_offers,date,ref_no,time,price_per_m2,area,floor
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 2, с Аренден договор до 12.12.2025 г. и рента 200 лв./год., 11340 дка, С.Царичино, Продавам парцел 11310кв.м в местност З-ЩЕ с.Царичино. общ Балчик. Парцел с лице 90м на асфалтов път  ..., тел.: 0879559838",113400000.0,BGN,False,продава,,Царичино, област Добрич,0879559838,,https://diamondhome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174213256898547&slink=bt2aub&f1=1,6.0,2025-03-18 18:03:52.015791,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s174213256898547,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 2, с Аренден договор до 12.12.2025 г. и рента 200 лв./год., 11340 дка, С.Царичино, Продавам парцел 11310кв.м в местност З-ЩЕ с.Царичино. общ Балчик. Парцел с лице 90м на асфалтов път  ..., тел.: 0879559838",113400000.0,BGN,False,продава,,Царичино, област Добрич,0879559838,,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174213256898547&slink=bt2aub&f1=1,6.0,2025-03-18 18:03:52.016602,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s174213256898547,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 01.10.2025 г. и рента 110 лв./год., 18 дка, Гекко Хоум ви предлага един парцел 18 д-ка раположен в район Добрич, населено място Крушари. Нивата  ..., тел.: 0893717250",71100.0,BGN,False,продава,,Крушари, област Добрич,0893717250,,https://gekkohome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173986806402068&slink=bt2aub&f1=1,,2025-03-18 18:03:52.016935,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s173986806402068,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 01.10.2025 г. и рента 160 лв./год., 48 дка, Нова много намалена цена! Предлагаме за продажба 48 декара земеделска земя в землището на с.Плачидол ..., тел.: 0888785777",123000.0,EUR,False,продава,,Плачидол, област Добрич,0888785777,,https://domm.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173979378776771&slink=bt2aub&f1=1,,2025-03-18 18:03:52.017243,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s173979378776771,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 01.10.2025 г. и рента 110 лв./год., 13 дка, Гекко Хоум ви предлага един парцел 13 д-ка раположен в район Добрич, населено място Северняк. Нивата ..., тел.: 0893717250",51350.0,BGN,False,продава,,Северняк, област Добрич,0893717250,,https://gekkohome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173997751177289&slink=bt2aub&f1=1,,2025-03-18 18:03:52.017529,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s173997751177289,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Ливада, кат. 3, 7 дка, РЕАЛНА ОФЕРТА!!! НА ВНИМАНИЕТО ВИ ПРЕДЛАГАМЕ ЗЕМЕДЕЛСКА ЗЕМЯ РАВНА 7000кв.м, В НЕПОСРЕДСТВЕНА БЛИЗОС ..., тел.: 0878414123",231000.0,EUR,False,продава,,Студена, област Перник,0878414123,,https://elitkomers122.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s168934860560961&slink=bt2aub&f1=1,,2025-03-18 18:03:52.017810,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s168934860560961,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 2680 дка, Околовръсно шосе, Предлагаме на Вашето внимание парцел - земеделска земя - категория 3, НТП Нива,с площ 2680 кв.м , ко ..., тел.: 0877898622",134000.0,EUR,False,продава,,Пловдив, област Пловдив,0877898622,,https://progressplovdiv.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174186573004306&slink=bt2aub&f1=1,2.0,2025-03-18 18:03:52.018083,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s174186573004306,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 70 лв./год., 81.53 дка, Предлагаме за продажба обработваема земеделска земя в землището на с. Радецки, общ. Нова Загора, обл ..., тел.: 0879332276",244599.0,BGN,False,продава,,Радецки, област Сливен,0879332276,,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173649180711166&slink=bt2aub&f1=1,5.0,2025-03-18 18:03:52.018346,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s173649180711166,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 70 лв./год., 20.204 дка, Предлагаме за продажба в землището на село Бенковски, общ. Стара Загора, обл. Стара Загора: 1. 03856 ..., тел.: 0879332276",56571.0,BGN,False,продава,,Бенковски, област Стара Загора,0879332276,,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173852305891175&slink=bt2aub&f1=1,3.0,2025-03-18 18:03:52.018638,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s173852305891175,,,,
Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"Нива, кат. 3, 10 дка, Предлагаме Ви атрактивен парцел по главен път Габрово   Севлиево. Недвижим имот с различни възможнос ..., тел.: 0898 675 565",,,False,продава,,Габрово, Център,0898 675 565,,https://dikova.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s155497096674724&slink=bt2aub&f1=1,4.0,2025-03-18 18:03:52.018934,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bt2aub&f1=1,imot.bg,618,2025-03-18,1s155497096674724,,,,
