id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,neighborhoods,main_property_type
34329,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-10400m2-rodopi-s.krumovo/la34329,,"с.Крумово, Родопи","Земеделска земя, 10400m²","Категория 4, Овощна градина",1,"['https://homes.bg/2024-07-19_2/110483807', 'https://homes.bg/2024-07-19_2/110483809', 'https://homes.bg/2024-07-19_2/110483811']",54500.0,ЛЕВА,5 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538056,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
19603,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-8700m2-plovdiv-s.stryama/la19603,,"с.Стряма, Пловдив","Земеделска земя, 8700m²",Нива,1,[],34800.0,EUR,4 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538066,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33938,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-17000m2-mineralni-bani-s.susam/la33938,,"с.Сусам, Минерални бани","Земеделска земя, 17000m²","Категория 4, Нива",1,"['https://homes.bg/2024-03-07_2/108681431', 'https://homes.bg/2024-03-07_2/108681432']",28000.0,ЛЕВА,1 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538076,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20154,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-8000m2-plovdiv-s.kostievo/la20154,,"с.Костиево, Пловдив","Земеделска земя, 8000m²","Категория 4, Нива",1,[],204000.0,EUR,25 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538085,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34319,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3100m2-hisarya-s.staro-zhelezare/la34319,,"с.Старо Железаре, Хисаря","Земеделска земя, 3100m²","Категория 6, Овощна градина",1,"['https://homes.bg/2024-07-17_2/110454699', 'https://homes.bg/2024-07-17_2/110454701']",12000.0,ЛЕВА,3 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538095,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23481,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3300m2-marica-s.kostievo/la23481,,"с.Костиево, Марица","Земеделска земя, 3300m²",Нива,1,[],68000.0,ЛЕВА,20 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538104,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34316,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-12000m2-stambolijski-s.novo-selo/la34316,,"с.Ново Село, Стамболийски","Земеделска земя, 12000m²","Категория 4, Овощна градина",1,[],62000.0,ЛЕВА,5 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538113,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
21439,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-40500m2-plovdiv-s.kostievo/la21439,,"с.Костиево, Пловдив","Земеделска земя, 40500m²","Категория 4, Нива",1,['https://homes.bg/2019-10-11_1/43638106'],1012500.0,EUR,25 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538123,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34708,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1233m2-pleven-zhk.-kajlyka/la34708,,"жк. Кайлъка, Плевен","Земеделска земя, 1233m²",,1,['https://homes.bg/2024-12-19_1/112490273'],10000.0,EUR,8 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538133,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34693,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-4650m2-plovdiv-s.zlatitrap/la34693,,"с.Златитрап, Пловдив","Земеделска земя, 4650m²",,1,['https://homes.bg/2024-12-11_1/112396581'],10800.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538142,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
24961,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1048m2-pernik-s.rudarci/la24961,,"с.Рударци, Перник","Земеделска земя, 1048m²",,1,"['https://homes.bg/2023-06-23_1/101119525', 'https://homes.bg/2023-06-23_1/101119527', 'https://homes.bg/2023-06-23_1/101119529']",65000.0,EUR,62 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538151,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34631,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-351m2-blagoevgrad-zhk.-strumsko/la34631,,"жк. Струмско, Благоевград","Земеделска земя, 351m²",,1,['https://homes.bg/2024-11-23_1/112173376'],31200.0,ЛЕВА,88 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538161,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34632,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-365m2-blagoevgrad-zhk.-strumsko/la34632,,"жк. Струмско, Благоевград","Земеделска земя, 365m²",,1,['https://homes.bg/2024-11-23_1/112173377'],31200.0,ЛЕВА,85 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538170,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
24891,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5170m2-plovdiv-kv.-ostromila/la24891,,"кв. Остромила, Пловдив","Земеделска земя, 5170m²",,1,['https://homes.bg/2023-06-09_1/100466319'],180950.0,EUR,35 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538179,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20361,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-5870m2-razlog-gr.razlog/la20361,,"гр.Разлог, Разлог","Земеделска земя, 5870m²","Категория 5, Нива",1,['https://homes.bg/2018-10-17_2/30385027'],0.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538189,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20365,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1886m2-razlog-gr.razlog/la20365,,"гр.Разлог, Разлог","Земеделска земя, 1886m²","Категория 6, Ливада",1,['https://homes.bg/2018-10-18_2/30417632'],0.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538198,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20360,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1501m2-razlog-gr.razlog/la20360,,"гр.Разлог, Разлог","Земеделска земя, 1501m²","Категория 5, Ливада",1,['https://homes.bg/2018-10-17_2/30378948'],0.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538207,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34276,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-102915m2-sofijska-s.iskrec/la34276,,"с.Искрец, Софийска","Земеделска земя, 102915m²",Гора,1,"['https://homes.bg/2024-06-29_1/110214684', 'https://homes.bg/2024-06-29_1/110214685', 'https://homes.bg/2024-06-29_1/110214686']",33240.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538217,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
26420,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3393m2-plovdiv-kv.-komatevo/la26420,,"кв. Коматево, Пловдив","Земеделска земя, 3393m²",,1,"['https://homes.bg/2023-09-28_1/104940640', 'https://homes.bg/2023-09-28_1/104940641', 'https://homes.bg/2023-09-28_1/104940642']",136000.0,EUR,40 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538227,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34712,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1502m2-blagoevgrad-s.logodazh/la34712,,"с.Логодаж, Благоевград","Земеделска земя, 1502m²",,1,['https://homes.bg/2024-12-20_1/112502537'],24000.0,ЛЕВА,15 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538236,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34717,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-595m2-blagoevgrad-s.logodazh/la34717,,"с.Логодаж, Благоевград","Земеделска земя, 595m²",,1,['https://homes.bg/2024-12-21_1/112512627'],13100.0,ЛЕВА,22 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538246,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34726,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1000m2-blagoevgrad-s.logodazh/la34726,,"с.Логодаж, Благоевград","Земеделска земя, 1000m²",,1,[],31200.0,ЛЕВА,31 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538255,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
20402,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2147483647m2-dobrich-s.selce/la20402,,"с.Селце, Добрич","Земеделска земя, 2147483647m²",,1,['https://homes.bg/2018-10-19_2/30491377'],20860.0,ЛЕВА,0 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538265,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33851,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-21000m2-dobrich-s.vaklino/la33851,,"с.Ваклино, Добрич","Земеделска земя, 21000m²",,1,['https://homes.bg/2024-02-14_1/108347409'],43000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538274,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33919,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-58000m2-dobrich-s.kamen-bryag/la33919,,"с.Камен Бряг, Добрич","Земеделска земя, 58000m²",,1,['https://homes.bg/2024-03-01_1/108602258'],127500.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538283,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34722,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-445m2-blagoevgrad-vtora-promishlena-zona/la34722,," Втора Промишлена Зона, Благоевград","Земеделска земя, 445m²",,1,[],17100.0,ЛЕВА,38 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538292,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34724,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1031m2-blagoevgrad-s.dybrava/la34724,,"с.Дъбрава, Благоевград","Земеделска земя, 1031m²",,1,[],17000.0,ЛЕВА,16 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538301,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34721,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3005m2-blagoevgrad-s.logodazh/la34721,,"с.Логодаж, Благоевград","Земеделска земя, 3005m²",,1,[],67000.0,ЛЕВА,22 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538311,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34718,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1311m2-blagoevgrad-s.logodazh/la34718,,"с.Логодаж, Благоевград","Земеделска земя, 1311m²",,1,['https://homes.bg/2024-12-21_1/112512628'],20800.0,ЛЕВА,15 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538320,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33917,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-30000m2-dobrich-s.granichar/la33917,,"с.Граничар, Добрич","Земеделска земя, 30000m²",,1,['https://homes.bg/2024-03-01_1/108602252'],59800.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538330,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33918,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-50000m2-dobrich-s.vranino/la33918,,"с.Вранино, Добрич","Земеделска земя, 50000m²",,1,['https://homes.bg/2024-03-01_1/108602253'],115000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538339,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33920,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-16000m2-dobrich-s.vidno/la33920,,"с.Видно, Добрич","Земеделска земя, 16000m²",,1,['https://homes.bg/2024-03-01_1/108602263'],29500.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538349,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23582,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-7494m2-plovdiv-zhk.-gagarin/la23582,,"жк. Гагарин, Пловдив","Земеделска земя, 7494m²",,1,['https://homes.bg/2022-03-11_1/80981300'],112500.0,EUR,15 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538359,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34723,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2098m2-blagoevgrad-s.dybrava/la34723,,"с.Дъбрава, Благоевград","Земеделска земя, 2098m²",,1,[],33000.0,ЛЕВА,15 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538368,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34719,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-990m2-blagoevgrad-s.logodazh/la34719,,"с.Логодаж, Благоевград","Земеделска земя, 990m²",,1,['https://homes.bg/2024-12-21_1/112512629'],21000.0,ЛЕВА,21 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538377,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33496,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-20000m2-dobrich-s.septemvrijci/la33496,,"с.Септемврийци, Добрич","Земеделска земя, 20000m²",,1,['https://homes.bg/2023-10-22_1/106138181'],42950.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538387,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33968,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-25000m2-dobrich-s.septemvrijci/la33968,,"с.Септемврийци, Добрич","Земеделска земя, 25000m²",,1,['https://homes.bg/2024-03-21_1/108888696'],55000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538396,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33948,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-49000m2-dobrich-gr.kavarna/la33948,,"гр.Каварна, Добрич","Земеделска земя, 49000m²",,1,['https://homes.bg/2024-03-13_1/108762695'],110000.0,EUR,2 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538406,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34624,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-21736m2-stara-zagora-s.oryahovica/la34624,,"с.Оряховица, Стара Загора","Земеделска земя, 21736m²",,1,['https://homes.bg/2024-11-21_1/112139980'],33300.0,EUR,1 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538416,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34720,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-908m2-blagoevgrad-s.logodazh/la34720,,"с.Логодаж, Благоевград","Земеделска земя, 908m²",,1,['https://homes.bg/2024-12-21_1/112512630'],15000.0,ЛЕВА,16 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538425,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34725,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1000m2-blagoevgrad-s.logodazh/la34725,,"с.Логодаж, Благоевград","Земеделска земя, 1000m²",,1,[],31200.0,ЛЕВА,31 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538434,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
33814,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-6825m2-plovdiv-industrialna-zona---sever/la33814,," Индустриална зона - Север, Пловдив","Земеделска земя, 6825m²","Категория 4, Нива",1,['https://homes.bg/2024-12-19_2/112501878'],210000.0,EUR,30 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538443,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34618,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-8000m2-sliven-s.panaretovci/la34618,,"с.Панаретовци, Сливен","Земеделска земя, 8000m²","Категория 4, Лозе",1,"['https://homes.bg/2024-12-19_2/112491959', 'https://homes.bg/2024-12-19_2/112491960']",37000.0,EUR,4 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538453,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34714,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1765m2-sofiya---grad-s.mramor/la34714,,"с.Мрамор, София - град","Земеделска земя, 1765m²",Друго,1,"['https://homes.bg/2024-12-20_1/112502830', 'https://homes.bg/2024-12-20_1/112502831']",132375.0,EUR,75 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538463,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34715,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-587623m2-haskovo-s.careva-polyana/la34715,,"с.Царева Поляна, Хасково","Земеделска земя, 587623m²",Гора,1,"['https://homes.bg/2024-12-20_1/112502832', 'https://homes.bg/2024-12-20_1/112502833', 'https://homes.bg/2024-12-20_1/112502834', 'https://homes.bg/2024-12-20_1/112502835']",475000.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538473,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34637,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1764m2-sofiya---grad-s.mramor/la34637,,"с.Мрамор, София - град","Земеделска земя, 1764m²",Друго,1,"['https://homes.bg/2024-12-20_1/112502828', 'https://homes.bg/2024-12-20_1/112502829']",105840.0,EUR,60 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538483,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34713,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-8250m2-sofiya---grad-s.mramor/la34713,,"с.Мрамор, София - град","Земеделска земя, 8250m²",Друго,1,['https://homes.bg/2024-12-20_1/112502827'],200000.0,EUR,24 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538493,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
26588,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-38822m2-burgas-burgas/la26588,,"Бургас, Бургас","Земеделска земя, 38822m²",,1,['https://homes.bg/2023-10-03_1/105136800'],1941100.0,EUR,50 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538503,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34628,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1380m2-sofijska-s.gorna-malina/la34628,,"с.Горна Малина, Софийска","Земеделска земя, 1380m²",,1,"['https://homes.bg/2024-11-23_1/112173193', 'https://homes.bg/2024-11-23_1/112173194']",16500.0,EUR,11 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538513,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34629,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2559m2-sofijska-s.gorna-malina/la34629,,"с.Горна Малина, Софийска","Земеделска земя, 2559m²",,1,"['https://homes.bg/2024-11-23_1/112173195', 'https://homes.bg/2024-11-23_1/112173196']",30000.0,EUR,11 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538524,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
24811,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-20027m2-burgas-zhk.-izgrev/la24811,,"жк. Изгрев, Бургас","Земеделска земя, 20027m²",,1,"['https://homes.bg/2023-05-24_1/99643753', 'https://homes.bg/2023-05-24_1/99643755']",2122900.0,EUR,106 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538535,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34630,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1549m2-sofijska-s.gorna-malina/la34630,,"с.Горна Малина, Софийска","Земеделска земя, 1549m²",,1,['https://homes.bg/2024-11-23_1/112173197'],18500.0,EUR,11 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538545,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34710,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-1938m2-sofiya---grad-s.mramor/la34710,,"с.Мрамор, София - град","Земеделска земя, 1938m²",Друго,1,"['https://homes.bg/2024-12-19_1/112490761', 'https://homes.bg/2024-12-19_1/112490762', 'https://homes.bg/2024-12-19_1/112490763']",116300.0,EUR,60 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538555,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34325,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-3756m2-sofiya---grad-s.zhiten/la34325,,"с.Житен, София - град","Земеделска земя, 3756m²",Друго,1,"['https://homes.bg/2024-12-19_1/112490757', 'https://homes.bg/2024-12-19_1/112490758', 'https://homes.bg/2024-12-19_1/112490759']",0.0,EUR,0 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538565,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
34709,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-2080m2-burgas-s.kosharica/la34709,,"с.Кошарица, Бургас","Земеделска земя, 2080m²",Друго,1,['https://homes.bg/2024-12-19_1/112490760'],20800.0,EUR,10 EUR/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:21.538574,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
23244,la,https://homes.bg/offer/zemya-za-prodazhba/zemedelska-zemya-8316m2-yambol-s.botevo/la23244,,"с.Ботево, Ямбол","Земеделска земя, 8316m²",,1,['https://homes.bg/2021-10-22_1/75939760'],4300.0,ЛЕВА,0 ЛЕВА/m²,,,False,земеделска земя,PropertyType.UNKNOWN,2025-01-10 14:53:22.451597,https://www.homes.bg/api/offers??currencyId=1&filterOrderBy=0&locationId=0&typeId=LandAgro,2175,,[], продажба
