raw_title,raw_description,price,currency,without_dds,offer_type,property_type,city,neighborhood,contact_info,agency,agency_url,details_url,num_photos,date_time_added,search_url,site,total_offers,date,ref_no,time,price_per_m2,area,floor
"продава Тристаен апартамент, 120 м2",Тристаен апартамент 120 м2 в кв.Сухата река. БЕЗ КОМИСИОННА. С възможност за покупка на гараж или паркомясто. Доказан строител. Отлично местоположение!Разпределение на...,228700.0,EUR,False,продава,тристаен,София, Суха Река,,Анети,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/6043933/?sid=gFM8jD&page=1,2.0,2025-06-14 18:02:14.092233,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 906EUR, 120 м2,Етаж: 6 от 6
"продава Двустаен апартамент, 89 м2","Ексклузивно представяме за продажба двустаен апартамент №4.28 в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",247041.0,EUR,False,продава,двустаен,София, Дианабад,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/6032718/?sid=gFM8jD&page=1,12.0,2025-06-14 18:02:14.092781,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 776EUR, 89 м2,Етаж:  от 15
"продава Двустаен апартамент, 65 м2","Двустаен непреходен апартамент състои се от дневна с кухненски бокс и трапезария; спалня; баня с WC; входно антре със складово помещение ; тераса.  Изложение –Североизток, Изток",255324.0,EUR,False,продава,двустаен,София, Оборище,,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6035712/?sid=gFM8jD&page=1,18.0,2025-06-14 18:02:14.093207,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:3 928EUR, 65 м2,Етаж: 14 от 14
"продава Тристаен апартамент, 130 м2","Ексклузивно представяме за продажба тристаен апартамент в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",344644.0,EUR,False,продава,тристаен,София, Дианабад,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5805229/?sid=gFM8jD&page=1,12.0,2025-06-14 18:02:14.093672,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 651EUR, 130 м2,Етаж:  от 15
"продава Тристаен апартамент, 86 м2","Просторен тристаен апартамент, състоящ се от хол с бокс, две спални, две бани и слънчева тераса към вътрешен двор в желания квартал Оборище. Тристайният апартамент е след основен ремонт, сменени...",350000.0,EUR,False,продава,тристаен,София, Оборище,,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6042651/?sid=gFM8jD&page=1,17.0,2025-06-14 18:02:14.094109,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:4 070EUR, 86 м2,Етаж: 3 от 5
"продава Четиристаен апартамент, 143 м2","Продава се НОВ ПАНОРАМЕН 4-СТАЕН АПАРТАМЕНТ Т С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 359 000 евро (2,510 евро/кв.м.)Статут: АпартаментАКТ 16...",359000.0,EUR,False,продава,четиристаен,София, Подуене,,частно лице,,https://www.imoti.net/bg/obiava/prodava/sofia/poduene/chetiristaen/6077386/?sid=gFM8jD&page=1,18.0,2025-06-14 18:02:14.094583,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 510EUR, 143 м2,Етаж: 6 от 10
"продава Четиристаен апартамент, 143 м2","Продава се НОВ ПАНОРАМЕН 4-СТАЕН АПАРТАМЕНТ Т С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 359 000 евро (2,510 евро/кв.м.)Статут: АпартаментАКТ 16...",359000.0,EUR,False,продава,четиристаен,София, Суха Река,,частно лице,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/chetiristaen/6077387/?sid=gFM8jD&page=1,20.0,2025-06-14 18:02:14.095073,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 510EUR, 143 м2,Етаж: 6 от 10
"продава Четиристаен апартамент, 143 м2","Продава се НОВ ПАНОРАМЕН 4-СТАЕН АПАРТАМЕНТ Т С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 359 000 евро (2,510 евро/кв.м.)Статут: АпартаментАКТ 16...",359000.0,EUR,False,продава,четиристаен,София, Редута,,частно лице,,https://www.imoti.net/bg/obiava/prodava/sofia/reduta/chetiristaen/6077388/?sid=gFM8jD&page=1,18.0,2025-06-14 18:02:14.095551,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 510EUR, 143 м2,Етаж: 6 от 10
"продава Четиристаен апартамент, 143 м2","Продава се НОВ ПАНОРАМЕН 4-СТАЕН АПАРТАМЕНТ Т С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 359 000 евро (2,510 евро/кв.м.)Статут: АпартаментАКТ 16...",359000.0,EUR,False,продава,четиристаен,София, Оборище,,частно лице,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/chetiristaen/6077389/?sid=gFM8jD&page=1,18.0,2025-06-14 18:02:14.096048,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 510EUR, 143 м2,Етаж: 6 от 10
"продава Тристаен апартамент, 122 м2","Предлагам завършен и обзаведен апартамент, ситуиран в к-с ЕСТЕ.Изцяло вътрешен и южен, с панорамна гледка! Апартаментът е със площ 121.77кв.м. (ЗП 107.20кв.м), състои се от входно антре...",500000.0,EUR,False,продава,тристаен,София, Изток,,Location,,https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/6059287/?sid=gFM8jD&page=1,17.0,2025-06-14 18:02:14.096458,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:4 098EUR, 122 м2,Етаж: 5 от 7
"продава Четиристаен апартамент, 197 м2","Ексклузивно представяме супер просторен и уютен, четиристаен апартамент в един от най-предпочитаните райони на София – квартал ""Изток"".Жилището е част от модерна сграда, разположена...",650000.0,EUR,False,продава,четиристаен,София, Изток,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5983325/?sid=gFM8jD&page=1,14.0,2025-06-14 18:02:14.096922,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:3 299EUR, 197 м2,Етаж:  от 8
"продава Двустаен апартамент, 81 м2","Продава голям 2-СТАЕН апартамент (банята е с прозорец)    в    Район Подуянена 13 минути от идеален център - храм-паметник ""Александър Невски""промо цена 110848 EUR...",110848.0,EUR,False,продава,двустаен,София, Суха Река,,GLOBAL CONSULT,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/6075902/?sid=gFM8jD&page=1,16.0,2025-06-14 18:02:14.097364,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 368EUR, 81 м2,Етаж: 3 от 6
"продава Двустаен апартамент, 55 м2","Титан Пропъртис - офис Черни връх има удоволствието да Ви представи двустаен апартамент в Оборище. Мястото е комуникативно , в близост е до метростанция Театрална, спирки на градски транспорт,...",120000.0,EUR,False,продава,двустаен,София, Оборище,,Титан пропъртис продажби,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6022943/?sid=gFM8jD&page=1,7.0,2025-06-14 18:02:14.097808,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 182EUR, 55 м2,Етаж: 1 от 4
"продава Двустаен апартамент, 38 м2",Имоти Премиер предлага на Вашето внимание Двустаен апартамент за продажба в кв. Суха река .Апартамента е след основен ремонт .Чистата площ на жилището е 38...,120000.0,EUR,False,продава,двустаен,София, Суха Река,,Имоти Премиер,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6013691/?sid=gFM8jD&page=1,5.0,2025-06-14 18:02:14.098304,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:3 158EUR, 38 м2,Етаж: 2 от 7
"продава Тристаен апартамент, 90 м2","Панел, Етаж 6, ПЛОЩ 89.78 кв.м, Район ПодуянеАдрес ж.к. Сухата рекаОгледи в четвъртък 05.06.2025 от 13:30 до 19:00Елена Т. Петкова 0879900306, оферта 16553",122199.0,EUR,False,продава,тристаен,София, Суха Река,,Глобъл Сървисиз,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/6078777/?sid=gFM8jD&page=1,3.0,2025-06-14 18:02:14.098760,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 358EUR, 90 м2,Етаж: 0
"продава Тристаен апартамент, 84 м2","Явлена-Изток продава 3-стаен апартамент 84 кв.м. в ж.к. Сухата река. Състоящ се от: дневна, две спални, кухня, баня, тоалетна, мокро помещение, гардеробно и две тераси. Сградата е панел от 1974г....",125000.0,EUR,False,продава,тристаен,София, Суха Река,,Явлена Изток,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/5675521/?sid=gFM8jD&page=1,12.0,2025-06-14 18:02:14.099188,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 488EUR, 84 м2,Етаж: 6 от 8
"продава Двустаен апартамент, 47 м2","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",125000.0,EUR,False,продава,двустаен,София, Суха Река,,Юпитер-8,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6044312/?sid=gFM8jD&page=1,,2025-06-14 18:02:14.099590,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 660EUR, 47 м2,Етаж: 1 от 9
"продава Двустаен апартамент, 47 м2","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",125000.0,EUR,False,продава,двустаен,София, Подуене,,Юпитер-8,,https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/6044314/?sid=gFM8jD&page=1,,2025-06-14 18:02:14.100013,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 660EUR, 47 м2,Етаж: 1 от 9
"продава Двустаен апартамент, 47 м2","Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",125000.0,EUR,False,продава,двустаен,София, Оборище,,Юпитер-8,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6044316/?sid=gFM8jD&page=1,,2025-06-14 18:02:14.100426,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 660EUR, 47 м2,Етаж: 1 от 9
"продава Четиристаен апартамент, 86 м2","Имоти Премиер предлага на Вашето внимание имот със статут на апартамент в кв. Оборище.Намира се на полусутерен в тухлена сграда. Състои се от 4 помещения, два санитарни възела и има...",126800.0,EUR,False,продава,четиристаен,София, Оборище,,Имоти Премиер,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/chetiristaen/5885595/?sid=gFM8jD&page=1,11.0,2025-06-14 18:02:14.100919,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 474EUR, 86 м2,Етаж: 0 от 5
"продава Двустаен апартамент, 66 м2","Представяме двустаен апартамент за продажба в нова сграда в кв. ""Редута"".Сградата е с Акт 16 от 2025 г.Имотът се намира на тиха и спокойна улица, гарантираща комфорта...",135000.0,EUR,False,продава,двустаен,София, Редута,,SUPRIMMO,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/reduta/dvustaen/6002958/?sid=gFM8jD&page=1,2.0,2025-06-14 18:02:14.101360,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 045EUR, 66 м2,Етаж:  от 6
"продава Двустаен апартамент, 77 м2","Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк Сухата река.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, детска градина, училище, магазини от...",138726.0,EUR,False,продава,двустаен,София, Суха Река,,ЕКС НВД,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/5899149/?sid=gFM8jD&page=1,2.0,2025-06-14 18:02:14.101801,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 802EUR, 77 м2,Етаж: 4 от 6
"продава Двустаен апартамент, 77 м2","Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк Сухата река.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, детска градина, училище, магазини от...",139000.0,EUR,False,продава,двустаен,София, Суха Река,,ЕКС НВД,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/5900575/?sid=gFM8jD&page=1,2.0,2025-06-14 18:02:14.102230,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:1 805EUR, 77 м2,Етаж: 5 от 6
"продава Тристаен апартамент, 63 м2",,143000.0,EUR,False,продава,тристаен,София, Суха Река,,Глобъл Сървисиз,,https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/6081971/?sid=gFM8jD&page=1,14.0,2025-06-14 18:02:14.102664,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,imoti.net,381,2025-06-14,,,Цена на /м2/:2 270EUR, 63 м2,Етаж: 3 от 3
