title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
"продава Тристаен апартамент, 85 м2",249990,EUR,продава,тристаен,София,Оборище,"Номер на офертата в агенцията 13351. Предлага се просторен, светъл апартамент на ул.'Оборище' до МОЛ Сердика, ет.7 от 8 чиста площ 85кв.м.два просторни хола,спалня и отделно кухня, юг,изток,запад...",,Глобъл Сървисиз,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/oborishte/tristaen/5977959/?sid=h892j0&page=3,14.0,2025-01-08 09:36:41.746081,imoti.net,Етаж: 7 от 8,Цена на /м2/:2 941EUR,, 85 м2
"продава Тристаен апартамент, 90 м2",250000,EUR,продава,тристаен,София,Оборище,"Тристаен апартамент на ул. Буная, близо до Оборище и МОЛ Сердика. Състои се от хол с преход към една стая, втора, самостоятелна стая, кухня, баня, тоалетна и два балкона. Жилището е в панелен блок...",,Агенция Столични Имоти,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6007809/?sid=h892j0&page=3,10.0,2025-01-08 09:36:41.746523,imoti.net,Етаж: 3 от 6,Цена на /м2/:2 778EUR,, 90 м2
"продава Тристаен апартамент, 90 м2",250000,EUR,продава,тристаен,София,Оборище,Революшън Естейт представя на Вашето внимание тристаен апартамент в ж.к. Оборище.Основни характеристики на имота:- Площ: 90 кв.м.- Етаж: 3-ти жилищен етаж от...,,Революшън Сейлс,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/6008894/?sid=h892j0&page=3,14.0,2025-01-08 09:36:41.746978,imoti.net,Етаж: 3 от 6,Цена на /м2/:2 778EUR,, 90 м2
"продава Тристаен апартамент, 76 м2",250000,EUR,продава,тристаен,София,Оборище,До метростанция! След основен ремонт! Имоти ПРЕМИЕР представя на Вашето внимание тристаен апартамент в кв. Оборище!Жилището е ситуирано на етаж 7/8 в панелна сграда с контрол на достъпа....,,Имоти Премиер,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5956749/?sid=h892j0&page=4,8.0,2025-01-08 09:36:44.237144,imoti.net,Етаж: 7 от 8,Цена на /м2/:3 289EUR,, 76 м2
"продава Тристаен апартамент, 76 м2",250000,EUR,продава,тристаен,София,Оборище,Революшън Естейт има удоволствие да Ви представи прекрасен тристаен апартамент в ж.к.Оборище.Основни характеристики на имота:-Площ: 76 кв.м....,,Революшън Сейлс,,https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5896408/?sid=h892j0&page=4,8.0,2025-01-08 09:36:44.237667,imoti.net,Етаж: 7 от 8,Цена на /м2/:3 289EUR,, 76 м2
"продава Тристаен апартамент, 108 м2",250000,EUR,продава,тристаен,София,Хладилника,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004985/?sid=h892j0&page=4,4.0,2025-01-08 09:36:44.238129,imoti.net,Етаж: 6 от 18,Цена на /м2/:2 315EUR,, 108 м2
"продава Двустаен апартамент, 79 м2",251000,EUR,продава,двустаен,София,Изток,"Явлена - Изток предлага в предпочитания квартал ""Изток""  2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. Жилището е с площ 79 кв. м. и застроена площ 68 кв. м....",,Явлена Изток,,https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5926609/?sid=h892j0&page=4,9.0,2025-01-08 09:36:44.238588,imoti.net,Етаж: 5 от 7,Цена на /м2/:3 177EUR,, 79 м2
"продава Тристаен апартамент, 114 м2",251108,EUR,продава,тристаен,София,Хладилника,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №3 е просторен 3-стаен апартамент...,,Явлена София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5846475/?sid=h892j0&page=4,9.0,2025-01-08 09:36:44.239107,imoti.net,Етаж: 1 от 6,Цена на /м2/:2 203EUR,, 114 м2
"продава Тристаен апартамент, 101 м2",252900,EUR,продава,тристаен,София,Хладилника,"Представяме тристаен апартамент в новопостроена сграда с акт 16!Апартаментът предлага източно и югозападно изложение, разполага с просторен и светъл хол с кухня и трапезария, две...",,SUPRIMMO,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5883705/?sid=h892j0&page=4,9.0,2025-01-08 09:36:44.239572,imoti.net,Етаж:  от 6,Цена на /м2/:2 504EUR,, 101 м2
"продава Тристаен апартамент, 101 м2",252900,EUR,продава,тристаен,София,Хладилника,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,Калиста Естейт,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5883858/?sid=h892j0&page=4,10.0,2025-01-08 09:36:44.240043,imoti.net,Етаж: 3 от 6,Цена на /м2/:2 504EUR,, 101 м2
