price_text,title,location,description,info_text,details_url,photos_text,contact_info,agency_name,agency_url,ref_no,total_offers,price_per_m2,search_url,scraped_at
112 000 €219 052.96 лв.,Продава 2-СТАЕН,"град Пловдив, Център","38 кв.м, Въведен в експлоатация 2013 г.,  Двустаен ОБЗАВЕДЕН апартамент, разположен на отлична локация в район  Център - град Пловдив.  € ..., тел.: 0876759660","38 кв.м, Въведен в експлоатация 2013 г.,  Двустаен ОБЗАВЕДЕН апартамент, разположен на отлична локация в район  Център - град Пловдив.  € ..., тел.: 0876759660",//www.imot.bg/obiava-1b176967828043487-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0876759660,ДЕЛУКС ХОУМС ПЛОВДИВ,//deluxhomes1.imot.bg,1,0,2947.37,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.327336
112 000 €219 052.96 лв.,Продава 2-СТАЕН,"град Пловдив, Център","38 кв.м, 1-ви ет. от 6, Въведен в експлоатация 2013 г., ОФЕРТА 10167  Двустаен обзаведен апартамент в СУПЕР ЦЕНТЪРА!  До Четвъртък пазара, Главната и Художе ..., тел.: 0899425558","38 кв.м, 1-ви ет. от 6, Въведен в експлоатация 2013 г., ОФЕРТА 10167  Двустаен обзаведен апартамент в СУПЕР ЦЕНТЪРА!  До Четвъртък пазара, Главната и Художе ..., тел.: 0899425558",//www.imot.bg/obiava-1b175994437088383-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 9 снимки,0899425558,АТЛАС НЕДВИЖИМИ ИМОТИ,//atlasimotibg.imot.bg,1,0,2947.37,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.328500
119 999 €234 697.64 лв.,Продава 2-СТАЕН,"град Пловдив, Център","67 кв.м, Съдийски, 5-ти ет. от 9, Въведен в експлоатация, оф.25069  ИЗГОДЕН ! АКТ 16 ! ЮЖНО ИЗЛОЖЕНИЕ ! СРЕДЕН ЕТАЖ ! Предлагаме Ви да закупите изцяло обзавед ..., тел.: 0883355516","67 кв.м, Съдийски, 5-ти ет. от 9, Въведен в експлоатация, оф.25069  ИЗГОДЕН ! АКТ 16 ! ЮЖНО ИЗЛОЖЕНИЕ ! СРЕДЕН ЕТАЖ ! Предлагаме Ви да закупите изцяло обзавед ..., тел.: 0883355516",//www.imot.bg/obiava-1b176958501741099-prodava-dvustaen-apartament-grad-plovdiv-tsentar-sadiyski,Повече детайлии 6 снимки,0883355516,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,1,0,1791.03,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.329662
134 500 €263 059.14 лв.,Продава 2-СТАЕН,"град Пловдив, Център","83 кв.м, 5-ти ет. от 6, Въведен в експлоатация 2007 г., Оферта   5801654 Само в ЕРА! ЕРА Вива предлага елегантен двустаен апартамент на метри от Стария град ..., тел.: 0883288804","83 кв.м, 5-ти ет. от 6, Въведен в експлоатация 2007 г., Оферта   5801654 Само в ЕРА! ЕРА Вива предлага елегантен двустаен апартамент на метри от Стария град ..., тел.: 0883288804",//www.imot.bg/obiava-1b176847390642528-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 11 снимки,0883288804,ЕРА ВИВА ПЛОВДИВ,//eraviva-plovdiv.imot.bg,1,0,1620.48,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.330815
137 999 €269 902.58 лв.,Продава 2-СТАЕН,"град Пловдив, Център","114 кв.м, Бунарджика, Въведен в експлоатация, оф.24538  ИДЕАЛЕН ЗА AIRBNB ! ТОП ЛОКАЦИЯ ! ДВОР И ПРЕКРАСНА НЕСКРИВАЕМА ГЛЕДКА ! Предлагаме Ви да з ..., тел.: 0883355503","114 кв.м, Бунарджика, Въведен в експлоатация, оф.24538  ИДЕАЛЕН ЗА AIRBNB ! ТОП ЛОКАЦИЯ ! ДВОР И ПРЕКРАСНА НЕСКРИВАЕМА ГЛЕДКА ! Предлагаме Ви да з ..., тел.: 0883355503",//www.imot.bg/obiava-1b176294800736007-prodava-dvustaen-apartament-grad-plovdiv-tsentar-bunardzhika,Повече детайлии 10 снимки,0883355503,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,1,0,1210.52,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.331986
142 000 €277 727.86 лв.,Продава 2-СТАЕН,"град Пловдив, Център","65 кв.м, Широк Център-Изток, 3-ти ет. от 10, Въведен в експлоатация, Оферта 68162 - НОВОТО НИ  ЕКСЛУЗИВНО ПРЕДЛОЖЕНИЕ !!! Предлагаме ви АПАРТАМЕНТ С ИЗЦЯЛО ЮЖНО ИЗЛОЖЕНИ ..., тел.: 0897777032","65 кв.м, Широк Център-Изток, 3-ти ет. от 10, Въведен в експлоатация, Оферта 68162 - НОВОТО НИ  ЕКСЛУЗИВНО ПРЕДЛОЖЕНИЕ !!! Предлагаме ви АПАРТАМЕНТ С ИЗЦЯЛО ЮЖНО ИЗЛОЖЕНИ ..., тел.: 0897777032",//www.imot.bg/obiava-1b176857269040287-prodava-dvustaen-apartament-grad-plovdiv-tsentar-shirok-tsentar-iztok,Повече детайлии 12 снимки,0897777032,КОНДОР - НЕДВИЖИМИ ИМОТИ,//kondor.imot.bg,1,0,2184.62,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.333179
159 000 €310 976.97 лв.,Продава 2-СТАЕН,"град Пловдив, Център","91 кв.м, Бунарджика, 6-ти ет. от 6, Въведен в експлоатация, RE/MAX предлага за продажба просторен апартамент напълно завършен и обзаведен, подходящ за инвестици ..., тел.: 0884643632","91 кв.м, Бунарджика, 6-ти ет. от 6, Въведен в експлоатация, RE/MAX предлага за продажба просторен апартамент напълно завършен и обзаведен, подходящ за инвестици ..., тел.: 0884643632",//www.imot.bg/obiava-1b176155993578708-prodava-dvustaen-apartament-grad-plovdiv-tsentar-bunardzhika,Повече детайлии 13 снимки,0884643632,РЕМАКС АДВАНТИДЖ,//remax.imot.bg,1,0,1747.25,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.334335
165 000 €322 711.95 лв.,Продава 2-СТАЕН,"град Пловдив, Център","56 кв.м, 2-ри ет. от 6, Въведен в експлоатация, Оферта 68242 - ЛУКСОЗНО ОБЗАВЕДЕН !!! ТОП ЛОКАЦИЯ !!! Предлагаме на вашето внимание прекрасен обзаве ..., тел.: 0897777032","56 кв.м, 2-ри ет. от 6, Въведен в експлоатация, Оферта 68242 - ЛУКСОЗНО ОБЗАВЕДЕН !!! ТОП ЛОКАЦИЯ !!! Предлагаме на вашето внимание прекрасен обзаве ..., тел.: 0897777032",//www.imot.bg/obiava-1b176958984190482-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 4 снимки,0897777032,КОНДОР - НЕДВИЖИМИ ИМОТИ,//kondor.imot.bg,1,0,2946.43,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.335492
165 000 €322 711.95 лв.,Продава 2-СТАЕН,"град Пловдив, Център","53 кв.м, Стария град, 2-ри ет. от 6, Въведен в експлоатация 2025 г., Предлагаме изключително стилен и напълно обзаведен двустаен апартамент, разположен в сърцето на Плов ..., тел.: 0877972472","53 кв.м, Стария град, 2-ри ет. от 6, Въведен в експлоатация 2025 г., Предлагаме изключително стилен и напълно обзаведен двустаен апартамент, разположен в сърцето на Плов ..., тел.: 0877972472",//www.imot.bg/obiava-1b176953391976095-prodava-dvustaen-apartament-grad-plovdiv-tsentar-stariya-grad,Повече детайлии 7 снимки,0877972472,МНГ ИМОТИ,//mngimoti.imot.bg,1,0,3113.21,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.336640
171 998 €336 398.85 лв.,Продава 2-СТАЕН,"град Пловдив, Център","62 кв.м, Военна Болница, 6-ти ет. от 9, Въведен в експлоатация, оф.24579  С АКТ16! Предлагаме Ви ДВУСТАЕН АПАРТАМЕНТ В НОВОПОСТРОЕНА БУТИКОВА СГРАДА в близост до ВО ..., тел.: 0883355512","62 кв.м, Военна Болница, 6-ти ет. от 9, Въведен в експлоатация, оф.24579  С АКТ16! Предлагаме Ви ДВУСТАЕН АПАРТАМЕНТ В НОВОПОСТРОЕНА БУТИКОВА СГРАДА в близост до ВО ..., тел.: 0883355512",//www.imot.bg/obiava-1b176338609509277-prodava-dvustaen-apartament-grad-plovdiv-tsentar-voenna-bolnitsa,Повече детайлии 9 снимки,0883355512,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,1,0,2774.16,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.337832
185 000 €361 828.55 лв.,Продава 2-СТАЕН,"град Пловдив, Център","67 кв.м, 2-ри ет. от 4, Въведен в експлоатация 1970 - 1979 г., Три отделни стаи! След ремонт! Стара Тухла! Бул. Марица! Реална квадратура!  Двустаен апартамент в с ..., тел.: 0894999904","67 кв.м, 2-ри ет. от 4, Въведен в експлоатация 1970 - 1979 г., Три отделни стаи! След ремонт! Стара Тухла! Бул. Марица! Реална квадратура!  Двустаен апартамент в с ..., тел.: 0894999904",//www.imot.bg/obiava-1b176881562369896-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0894999904,ДИБИУАЙ ЕСТЕЙТ,//dbyestate.imot.bg,1,0,2761.19,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.339007
115 000 €224 920.45 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","65 кв.м, Райно Попович , 6-ти ет. от 8, Въведен в експлоатация 1970 - 1979 г., ЕКСКЛУЗИВНО  Двустаен апартамент в Центъра на Пловдив. Намира се на улица Райно Попович в близост до ..., тел.: 0878335487","65 кв.м, Райно Попович , 6-ти ет. от 8, Въведен в експлоатация 1970 - 1979 г., ЕКСКЛУЗИВНО  Двустаен апартамент в Центъра на Пловдив. Намира се на улица Райно Попович в близост до ..., тел.: 0878335487",//www.imot.bg/obiava-1b176865381695021-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1-rayno-popovich,Повече детайлии 17 снимки,0878335487,ФОРУМ НЕДВИЖИМИ ИМОТИ,//forumimoti1.imot.bg,1,0,1769.23,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.340183
144 900 €283 399.77 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","63 кв.м, 3-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., 🎯 Директно от инвеститор. Без комисиона! 🏡 Двустаен апартамент ново строителство в к ..., тел.: 0877717012","63 кв.м, 3-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., 🎯 Директно от инвеститор. Без комисиона! 🏡 Двустаен апартамент ново строителство в к ..., тел.: 0877717012",//www.imot.bg/obiava-1b176137969194173-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 3 снимки,0877717012,НОБИС ИНВЕСТ,//nobis.imot.bg,1,0,2300.0,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.341262
147 400 €288 289.34 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","67 кв.м, Каменица парк, 4-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., 🎯 Директно от инвеститор. Без комисиона! 🏡 Двустаен апартамент ново строителство в к ..., тел.: 0877717012","67 кв.м, Каменица парк, 4-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., 🎯 Директно от инвеститор. Без комисиона! 🏡 Двустаен апартамент ново строителство в к ..., тел.: 0877717012",//www.imot.bg/obiava-1b175697561195753-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1-kamenitsa-park,Повече детайлии 3 снимки,0877717012,НОБИС ИНВЕСТ,//nobis.imot.bg,1,0,2200.0,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.342349
148 000 €289 462.84 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","74 кв.м, ТЦ 'Гранд', 5-ти ет. от 5, Въведен в експлоатация 2013 г., Зад ТЦ  'Гранд' и 'Торро гранде' ('Евмолпия'), двустаен, монолитен апартамент, находящ се на четвърт ..., тел.: 0878451172","74 кв.м, ТЦ 'Гранд', 5-ти ет. от 5, Въведен в експлоатация 2013 г., Зад ТЦ  'Гранд' и 'Торро гранде' ('Евмолпия'), двустаен, монолитен апартамент, находящ се на четвърт ..., тел.: 0878451172",//www.imot.bg/obiava-1b161246974285936-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1-tts-grand,Повече детайлии 12 снимки,0878451172,АГЕНЦИЯ ЮЛИЯ,//julia.imot.bg,1,0,2000.0,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.343512
151 295 €295 907.30 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","65 кв.м, 4-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме двустаен апартамент ново строителство в центъра н ..., тел.: 0889003187","65 кв.м, 4-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме двустаен апартамент ново строителство в центъра н ..., тел.: 0889003187",//www.imot.bg/obiava-1b176527450856860-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 4 снимки,0889003187,ЛУКСИММО ПЛОВДИВ,//luximmoplovdiv.imot.bg,1,0,2327.62,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.344676
155 000 €303 153.65 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","72 кв.м, 2-ри ет. от 3, Въведен в експлоатация, Оферта 85315 Ексклузивно от Римекс Имоти!  🏡 Двустаен апартамент за продажба в гр. Пловдив,  ..., тел.: 0887 600 555","72 кв.м, 2-ри ет. от 3, Въведен в експлоатация, Оферта 85315 Ексклузивно от Римекс Имоти!  🏡 Двустаен апартамент за продажба в гр. Пловдив,  ..., тел.: 0887 600 555",//www.imot.bg/obiava-1b176060870006286-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 10 снимки,0887 600 555,РИМЕКС ИМОТИ,//rimex.imot.bg,1,0,2152.78,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.345839
169 165 €330 857.98 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","73 кв.м, 3-ти ет. от 4, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме модерен двустаен апартамент в нова бутикова сград ..., тел.: 0882886584","73 кв.м, 3-ти ет. от 4, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме модерен двустаен апартамент в нова бутикова сград ..., тел.: 0882886584",//www.imot.bg/obiava-1b176613594033740-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 8 снимки,0882886584,ЛУКСИММО ПЛОВДИВ,//luximmoplovdiv.imot.bg,1,0,2317.33,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.346997
177 700 €347 550.99 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","86 кв.м, 4-ти ет. от 6, Въведен в експлоатация 2024 г., Продава се двустаен апартамент в  гр.Пловдив  ул.Иларион Макриополски 82 от стоителна фирма Вип Проп ..., тел.: 0888469136","86 кв.м, 4-ти ет. от 6, Въведен в експлоатация 2024 г., Продава се двустаен апартамент в  гр.Пловдив  ул.Иларион Макриополски 82 от стоителна фирма Вип Проп ..., тел.: 0888469136",//www.imot.bg/obiava-1b175982947096202-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 16 снимки,0888469136,ВИП ПРОПЪРТИ,//vipproperty.imot.bg,1,0,2066.28,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.348157
112 000 €219 052.96 лв.,Продава 2-СТАЕН,"град Пловдив, Мараша","38 кв.м, Четвъртък пазара, 2-ри ет. от 5, Въведен в експлоатация 2013 г., Оферта 4100. Предлагаме Ви двустаен, маломерен апартамент, разположен на тиха улица в центъра на гра ..., тел.: 0897812066","38 кв.м, Четвъртък пазара, 2-ри ет. от 5, Въведен в експлоатация 2013 г., Оферта 4100. Предлагаме Ви двустаен, маломерен апартамент, разположен на тиха улица в центъра на гра ..., тел.: 0897812066",//www.imot.bg/obiava-1b176978358725068-prodava-dvustaen-apartament-grad-plovdiv-marasha-chetvartak-pazara,Повече детайлии 9 снимки,0897812066,ДИАНА,//dianaimoti.imot.bg,1,0,2947.37,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.349338
128 999 €252 300.11 лв.,Продава 2-СТАЕН,"град Пловдив, Мараша","72 кв.м, 2-ри ет. от 7, Въведен в експлоатация, ЕКСКЛУЗИВНО - Двустаен апартамент до  Младежка , център, гр. Пловдив - Агенция Прима. Представяме на ..., тел.: 0877023755","72 кв.м, 2-ри ет. от 7, Въведен в експлоатация, ЕКСКЛУЗИВНО - Двустаен апартамент до  Младежка , център, гр. Пловдив - Агенция Прима. Представяме на ..., тел.: 0877023755",//www.imot.bg/obiava-1b176372834964387-prodava-dvustaen-apartament-grad-plovdiv-marasha,Повече детайлии 17 снимки,0877023755,ПРИМА,//agenciaprima.imot.bg,1,0,1791.65,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-30T18:08:39.350495
