site,search_url,scraped_at,details_url,agency_url,price_text,location_text,title,description,area_text,floor_text,total_floors_text,agency_name,num_photos,ref_no,total_offers,raw_link_description
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-107559-stilno-obzaveden-apartament-v-nova-sgrada-v-plovdiv/,,550 €,"гр. Пловдив / кв. Младежки Хълм / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, под наем дългосрочно, акт 16",60 м,3,7,Suprimmo,3,107559,24,Стилно обзаведен апартамент в нова сграда в Пловдив  - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137931-svetal-dvustaen-apartament-v-nova-sgrada-v-kv-kamenitsa-1/,,430 €,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",продава Двустаен апартамент,"НОВА ОФЕРТА, под наем дългосрочно, акт 16",68 м,4,5,Suprimmo,3,137931,24,Светъл двустаен апартамент в нова сграда в кв. Каменица 1 - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137509-eleganten-tristaen-apartament-v-podnojieto-na-park-bunardjik/,,1 000 €,"гр. Пловдив / кв. Мараша / Пловдивска област, България",продава Тристаен апартамент,"под наем дългосрочно, акт 16",102 м,4,5,Suprimmo,3,137509,24,Елегантен тристаен апартамент в подножието на парк Бунарджик - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137388-nov-stilen-tristaen-apartament-v-tsentara-na-plovdiv/,,1 900 €,"гр. Пловдив / кв. Център / Пловдивска област, България",продава Тристаен апартамент,"под наем дългосрочно, акт 16",126 м,6,6,Suprimmo,3,137388,24,Нов стилен тристаен апартамент в центъра на Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137409-komforten-dvustaen-apartament-do-mladejki-halm-v-plovdiv/,,550 €,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",продава Двустаен апартамент,под наем дългосрочно,69 м,2,4,Suprimmo,3,137409,24,Комфортен двустаен апартамент до Младежки хълм в Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137362-eleganten-tristaen-apartament-pod-naem-v-prestijniya-kompleks-royal-garden/,,1 200 €,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",продава Тристаен апартамент,"под наем дългосрочно, Ексклузивна агенция, акт 16",105 м,5,7,Suprimmo,3,137362,24,Елегантен тристаен апартамент под наем в престижния комплекс Royal Garden - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137300-uyuten-i-stilen-dvustaen-apartament-v-tsentralnata-chast-na-plovdiv/,,650 €,"гр. Пловдив / кв. Център / Пловдивска област, България",продава Двустаен апартамент,"под наем дългосрочно, акт 16",65 м,3,5,Suprimmo,3,137300,24,Уютен и стилен двустаен апартамент в централната част на Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-137101-stilen-tristaen-apartament-s-dvoen-garaj-v-nova-sgrada-v-plovdiv/,,850 €,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",продава Тристаен апартамент,под наем дългосрочно,115 м,4,6,Suprimmo,3,137101,24,Стилен тристаен апартамент с двоен гараж в нова сграда в Пловдив - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-136831-moderen-tristaen-apartament-do-novotel-plovdiv/,,770 €,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",продава Тристаен апартамент,"под наем дългосрочно, Ексклузивна агенция, акт 16",120 м,4,7,Suprimmo,3,136831,24,Модерен тристаен апартамент до Новотел Пловдив  - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-136801-dvustaen-apartament-v-prestijen-jilishten-kompleks-royal-garden-2/,,700 €,"гр. Пловдив / кв. Отдих и Култура / Пловдивска област, България",продава Двустаен апартамент,"под наем дългосрочно, акт 16",72 м,2,7,Suprimmo,3,136801,24,Двустаен апартамент в престижен жилищен комплекс Royal Garden 2  - SUPRIMMO
suprimmo,https://www.suprimmo.bg/naem/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-02-13 18:13:38.064187,https://www.suprimmo.bg/imot-125270-otlichen-tristaen-apartament-v-nova-sgrada-do-tsentara-na-grad-plovdiv/,,570 €,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",продава Тристаен апартамент,"под наем дългосрочно, Ексклузивна агенция, акт 16",127 м,3,9,Suprimmo,3,125270,24,Отличен тристаен апартамент в нова сграда до центъра на град Пловдив - SUPRIMMO
