id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1617490,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-70m2-sofiya-medicinska-akademiya/as1617490,днес," Медицинска академия, София","Тристаен, 70m²","Тухла, ТЕЦ",1,"['https://homes.bg/2025-03-19_2/113421419', 'https://homes.bg/2025-03-19_2/113421420', 'https://homes.bg/2025-03-19_2/113421421', 'https://homes.bg/2025-03-19_2/113421422', 'https://homes.bg/2025-03-19_2/113421423', 'https://homes.bg/2025-03-19_2/113421424', 'https://homes.bg/2025-03-19_2/113421425']",420000.0,EUR,"6,000 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220075,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,7.0,['Медицинска академия'],апартамент
1615775,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-medicinska-akademiya/as1615775,," Медицинска академия, София","Двустаен, 63m²",Обзаведен,1,"['https://homes.bg/2025-03-08_1/113289405', 'https://homes.bg/2025-03-08_1/113289406', 'https://homes.bg/2025-03-08_1/113289407', 'https://homes.bg/2025-03-08_1/113289408', 'https://homes.bg/2025-03-08_1/113289409', 'https://homes.bg/2025-03-08_1/113289410', 'https://homes.bg/2025-03-08_1/113289411', 'https://homes.bg/2025-03-08_1/113289412', 'https://homes.bg/2025-03-08_1/113289413', 'https://homes.bg/2025-03-08_1/113289414']",230000.0,EUR,"3,650 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-04-13 18:02:48.220156,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,10.0,['Медицинска академия'],апартамент
1575959,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-88m2-sofiya-medicinska-akademiya/as1575959,," Медицинска академия, София","Тристаен, 88m²",Обзаведен,1,"['https://homes.bg/2024-07-05_1/110299335', 'https://homes.bg/2024-07-05_1/110299337', 'https://homes.bg/2024-07-05_1/110299339', 'https://homes.bg/2024-07-05_1/110299342', 'https://homes.bg/2024-07-05_1/110299344', 'https://homes.bg/2024-07-05_1/110299346', 'https://homes.bg/2024-07-05_1/110299348', 'https://homes.bg/2024-07-05_1/110299350', 'https://homes.bg/2024-07-05_1/110299352', 'https://homes.bg/2024-07-05_1/110299354']",349000.0,EUR,"3,965 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220196,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,10.0,['Медицинска академия'],апартамент
1618504,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-106m2-sofiya-medicinska-akademiya/as1618504,," Медицинска академия, София","Тристаен, 106m²","Тухла, ТЕЦ",1,['https://homes.bg/2025-03-21_1/113450029'],495000.0,EUR,"4,669 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220222,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,1.0,['Медицинска академия'],апартамент
1620507,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-60m2-sofiya-medicinska-akademiya/as1620507,," Медицинска академия, София","Двустаен, 60m²",Тухла,1,"['https://homes.bg/2025-04-03_2/113617448', 'https://homes.bg/2025-04-03_2/113617449', 'https://homes.bg/2025-04-03_2/113617450', 'https://homes.bg/2025-04-03_2/113617451', 'https://homes.bg/2025-04-03_2/113617452', 'https://homes.bg/2025-04-03_2/113617453']",239000.0,EUR,"3,983 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-04-13 18:02:48.220251,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,6.0,['Медицинска академия'],апартамент
1618810,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-98m2-sofiya-medicinska-akademiya/as1618810,," Медицинска академия, София","Тристаен, 98m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-03-24_2/113479621', 'https://homes.bg/2025-03-24_2/113479619', 'https://homes.bg/2025-03-24_2/113479618', 'https://homes.bg/2025-03-24_2/113479614', 'https://homes.bg/2025-03-24_2/113479616', 'https://homes.bg/2025-03-24_2/113479620', 'https://homes.bg/2025-03-24_2/113479617', 'https://homes.bg/2025-03-24_2/113479615', 'https://homes.bg/2025-03-24_2/113479613']",315000.0,EUR,"3,214 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220275,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,9.0,['Медицинска академия'],апартамент
1567246,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-142m2-sofiya-medicinska-akademiya/as1567246,," Медицинска академия, София","Тристаен, 142m²","Тухла, ТЕЦ",1,"['https://homes.bg/2024-05-22_1/109723922', 'https://homes.bg/2024-05-22_1/109723923', 'https://homes.bg/2024-05-22_1/109723924', 'https://homes.bg/2024-05-22_1/109723925', 'https://homes.bg/2024-05-22_1/109723926', 'https://homes.bg/2024-05-22_1/109723927']",613440.0,EUR,"4,320 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220294,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,6.0,['Медицинска академия'],апартамент
1616043,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-112m2-sofiya-medicinska-akademiya/as1616043,," Медицинска академия, София","Четиристаен, 112m²","Тухла, Необзаведен",1,"['https://homes.bg/2025-04-02_2/113612451', 'https://homes.bg/2025-04-02_2/113612452', 'https://homes.bg/2025-04-02_2/113612453', 'https://homes.bg/2025-04-02_2/113612454', 'https://homes.bg/2025-04-02_2/113612455', 'https://homes.bg/2025-04-02_2/113612456', 'https://homes.bg/2025-04-02_2/113612457', 'https://homes.bg/2025-04-02_2/113612458', 'https://homes.bg/2025-04-02_2/113612459', 'https://homes.bg/2025-04-02_2/113612460']",349000.0,EUR,"3,116 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2025-04-13 18:02:48.220316,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,10.0,['Медицинска академия'],апартамент
1615361,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-120m2-sofiya-medicinska-akademiya/as1615361,," Медицинска академия, София","Тристаен, 120m²",Обзаведен,1,"['https://homes.bg/2025-03-06_1/113260658', 'https://homes.bg/2025-03-06_1/113260659', 'https://homes.bg/2025-03-06_1/113260660', 'https://homes.bg/2025-03-06_1/113260661', 'https://homes.bg/2025-03-06_1/113260662', 'https://homes.bg/2025-03-06_1/113260663', 'https://homes.bg/2025-03-06_1/113260664', 'https://homes.bg/2025-03-06_1/113260665', 'https://homes.bg/2025-03-06_1/113260666', 'https://homes.bg/2025-03-06_1/113260667']",340000.0,EUR,"2,833 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220340,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,10.0,['Медицинска академия'],апартамент
1570253,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-75m2-sofiya-medicinska-akademiya/as1570253,," Медицинска академия, София","Тристаен, 75m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-03-22_2/113473413', 'https://homes.bg/2025-03-22_2/113473414', 'https://homes.bg/2025-03-22_2/113473415', 'https://homes.bg/2025-03-22_2/113473416', 'https://homes.bg/2025-03-22_2/113473417', 'https://homes.bg/2025-03-22_2/113473418', 'https://homes.bg/2025-03-22_2/113473419', 'https://homes.bg/2025-03-22_2/113473420', 'https://homes.bg/2025-03-22_2/113473421', 'https://homes.bg/2025-03-22_2/113473422']",349000.0,EUR,"4,653 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-04-13 18:02:48.220364,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=437,30,София,10.0,['Медицинска академия'],апартамент
