id,type,url,title,location,description,price_value,price_currency,main_photo,photos,is_favorite,date_added,floor,price_per_square_meter,offer_type,property_type,agency,price,currency,city,neighborhood,contact_info,agency_url,details_url,num_photos,site,price_per_m2,ref_no,area
1493236,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-432m2-sofiya-oborishte/as1493236,"Многостаен, 432m²"," Оборище, София","Тухла, ТЕЦ",2395806.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253075'), HttpUrl('https://homes.bg/2023-05-17_1/99253076'), HttpUrl('https://homes.bg/2023-05-17_1/99253077'), HttpUrl('https://homes.bg/2023-05-17_1/99253078'), HttpUrl('https://homes.bg/2023-05-17_1/99253079'), HttpUrl('https://homes.bg/2023-05-17_1/99253080'), HttpUrl('https://homes.bg/2023-05-17_1/99253081'), HttpUrl('https://homes.bg/2023-05-17_1/99253082'), HttpUrl('https://homes.bg/2023-05-17_1/99253083'), HttpUrl('https://homes.bg/2023-05-17_1/99253084')]",False,2025-01-09T06:02:31.396658,,"5,545 EUR/m²",продажба,PropertyType.UNKNOWN,,2395806,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-432m2-sofiya-oborishte/as1493236,10,Site.HOMESBG,"5,545 EUR/m²",1493236,
1493239,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-197m2-sofiya-oborishte/as1493239,"Многостаен, 197m²"," Оборище, София","Тухла, ТЕЦ",1017677.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253095'), HttpUrl('https://homes.bg/2023-05-17_1/99253096'), HttpUrl('https://homes.bg/2023-05-17_1/99253097'), HttpUrl('https://homes.bg/2023-05-17_1/99253098'), HttpUrl('https://homes.bg/2023-05-17_1/99253099'), HttpUrl('https://homes.bg/2023-05-17_1/99253100'), HttpUrl('https://homes.bg/2023-05-17_1/99253101'), HttpUrl('https://homes.bg/2023-05-17_1/99253102'), HttpUrl('https://homes.bg/2023-05-17_1/99253103'), HttpUrl('https://homes.bg/2023-05-17_1/99253104')]",False,2025-01-09T06:02:31.396658,,"5,165 EUR/m²",продажба,PropertyType.UNKNOWN,,1017677,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-197m2-sofiya-oborishte/as1493239,10,Site.HOMESBG,"5,165 EUR/m²",1493239,
1493253,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-143m2-sofiya-oborishte/as1493253,"Тристаен, 143m²"," Оборище, София","Тухла, ТЕЦ",408601.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253237'), HttpUrl('https://homes.bg/2023-05-17_1/99253238'), HttpUrl('https://homes.bg/2023-05-17_1/99253239'), HttpUrl('https://homes.bg/2023-05-17_1/99253240'), HttpUrl('https://homes.bg/2023-05-17_1/99253241'), HttpUrl('https://homes.bg/2023-05-17_1/99253242'), HttpUrl('https://homes.bg/2023-05-17_1/99253243'), HttpUrl('https://homes.bg/2023-05-17_1/99253244'), HttpUrl('https://homes.bg/2023-05-17_1/99253245'), HttpUrl('https://homes.bg/2023-05-17_1/99253246')]",False,2025-01-09T06:02:31.396658,,"2,857 EUR/m²",продажба,PropertyType.TRISTAEN,,408601,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-143m2-sofiya-oborishte/as1493253,10,Site.HOMESBG,"2,857 EUR/m²",1493253,
1493255,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-125m2-sofiya-oborishte/as1493255,"Тристаен, 125m²"," Оборище, София","Тухла, ТЕЦ",413226.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-17_1/99253257'), HttpUrl('https://homes.bg/2023-05-17_1/99253258'), HttpUrl('https://homes.bg/2023-05-17_1/99253259'), HttpUrl('https://homes.bg/2023-05-17_1/99253260'), HttpUrl('https://homes.bg/2023-05-17_1/99253261'), HttpUrl('https://homes.bg/2023-05-17_1/99253262'), HttpUrl('https://homes.bg/2023-05-17_1/99253263'), HttpUrl('https://homes.bg/2023-05-17_1/99253264'), HttpUrl('https://homes.bg/2023-05-17_1/99253265'), HttpUrl('https://homes.bg/2023-05-17_1/99253266')]",False,2025-01-09T06:02:31.396658,,"3,305 EUR/m²",продажба,PropertyType.TRISTAEN,,413226,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-125m2-sofiya-oborishte/as1493255,10,Site.HOMESBG,"3,305 EUR/m²",1493255,
1493523,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-132m2-sofiya-oborishte/as1493523,"Тристаен, 132m²"," Оборище, София","Тухла, ТЕЦ",419357.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303598'), HttpUrl('https://homes.bg/2023-05-18_1/99303599'), HttpUrl('https://homes.bg/2023-05-18_1/99303600'), HttpUrl('https://homes.bg/2023-05-18_1/99303601'), HttpUrl('https://homes.bg/2023-05-18_1/99303602'), HttpUrl('https://homes.bg/2023-05-18_1/99303603'), HttpUrl('https://homes.bg/2023-05-18_1/99303604'), HttpUrl('https://homes.bg/2023-05-18_1/99303605'), HttpUrl('https://homes.bg/2023-05-18_1/99303606'), HttpUrl('https://homes.bg/2023-05-18_1/99303607')]",False,2025-01-09T06:02:31.396658,,"3,176 EUR/m²",продажба,PropertyType.TRISTAEN,,419357,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-132m2-sofiya-oborishte/as1493523,10,Site.HOMESBG,"3,176 EUR/m²",1493523,
1499008,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-155m2-sofiya-oborishte/as1499008,"Многостаен, 155m²"," Оборище, София","Тухла, ТЕЦ",599736.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-14_1/100698222'), HttpUrl('https://homes.bg/2023-06-14_1/100698223'), HttpUrl('https://homes.bg/2023-06-14_1/100698224'), HttpUrl('https://homes.bg/2023-06-14_1/100698225'), HttpUrl('https://homes.bg/2023-06-14_1/100698226'), HttpUrl('https://homes.bg/2023-06-14_1/100698227'), HttpUrl('https://homes.bg/2023-06-14_1/100698228'), HttpUrl('https://homes.bg/2023-06-14_1/100698229'), HttpUrl('https://homes.bg/2023-06-14_1/100698230'), HttpUrl('https://homes.bg/2023-06-14_1/100698231')]",False,2025-01-09T06:02:31.396658,,"3,869 EUR/m²",продажба,PropertyType.UNKNOWN,,599736,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-155m2-sofiya-oborishte/as1499008,10,Site.HOMESBG,"3,869 EUR/m²",1499008,
1499010,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-136m2-sofiya-oborishte/as1499010,"Тристаен, 136m²"," Оборище, София","Тухла, ТЕЦ",468284.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-14_1/100698242'), HttpUrl('https://homes.bg/2023-06-14_1/100698243'), HttpUrl('https://homes.bg/2023-06-14_1/100698244'), HttpUrl('https://homes.bg/2023-06-14_1/100698245'), HttpUrl('https://homes.bg/2023-06-14_1/100698246'), HttpUrl('https://homes.bg/2023-06-14_1/100698247'), HttpUrl('https://homes.bg/2023-06-14_1/100698248'), HttpUrl('https://homes.bg/2023-06-14_1/100698249'), HttpUrl('https://homes.bg/2023-06-14_1/100698250'), HttpUrl('https://homes.bg/2023-06-14_1/100698251')]",False,2025-01-09T06:02:31.396658,,"3,443 EUR/m²",продажба,PropertyType.TRISTAEN,,468284,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-136m2-sofiya-oborishte/as1499010,10,Site.HOMESBG,"3,443 EUR/m²",1499010,
1499304,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-142m2-sofiya-oborishte/as1499304,"Тристаен, 142m²"," Оборище, София","Тухла, ТЕЦ",522142.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-15_1/100702478'), HttpUrl('https://homes.bg/2023-06-15_1/100702479'), HttpUrl('https://homes.bg/2023-06-15_1/100702480'), HttpUrl('https://homes.bg/2023-06-15_1/100702481'), HttpUrl('https://homes.bg/2023-06-15_1/100702482'), HttpUrl('https://homes.bg/2023-06-15_1/100702483'), HttpUrl('https://homes.bg/2023-06-15_1/100702484'), HttpUrl('https://homes.bg/2023-06-15_1/100702485'), HttpUrl('https://homes.bg/2023-06-15_1/100702486'), HttpUrl('https://homes.bg/2023-06-15_1/100702487')]",False,2025-01-09T06:02:31.396658,,"3,677 EUR/m²",продажба,PropertyType.TRISTAEN,,522142,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-142m2-sofiya-oborishte/as1499304,10,Site.HOMESBG,"3,677 EUR/m²",1499304,
1493541,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-oborishte/as1493541,"Тристаен, 145m²"," Оборище, София","Тухла, ТЕЦ",438702.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303754'), HttpUrl('https://homes.bg/2023-05-18_1/99303755'), HttpUrl('https://homes.bg/2023-05-18_1/99303756'), HttpUrl('https://homes.bg/2023-05-18_1/99303757'), HttpUrl('https://homes.bg/2023-05-18_1/99303758'), HttpUrl('https://homes.bg/2023-05-18_1/99303759'), HttpUrl('https://homes.bg/2023-05-18_1/99303760'), HttpUrl('https://homes.bg/2023-05-18_1/99303761'), HttpUrl('https://homes.bg/2023-05-18_1/99303762'), HttpUrl('https://homes.bg/2023-05-18_1/99303763')]",False,2025-01-09T06:02:31.396658,,"3,025 EUR/m²",продажба,PropertyType.TRISTAEN,,438702,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-oborishte/as1493541,10,Site.HOMESBG,"3,025 EUR/m²",1493541,
1493542,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493542,"Тристаен, 139m²"," Оборище, София","Тухла, ТЕЦ",476236.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303774'), HttpUrl('https://homes.bg/2023-05-18_1/99303775'), HttpUrl('https://homes.bg/2023-05-18_1/99303776'), HttpUrl('https://homes.bg/2023-05-18_1/99303777'), HttpUrl('https://homes.bg/2023-05-18_1/99303778'), HttpUrl('https://homes.bg/2023-05-18_1/99303779'), HttpUrl('https://homes.bg/2023-05-18_1/99303780'), HttpUrl('https://homes.bg/2023-05-18_1/99303781'), HttpUrl('https://homes.bg/2023-05-18_1/99303782'), HttpUrl('https://homes.bg/2023-05-18_1/99303783')]",False,2025-01-09T06:02:31.396658,,"3,426 EUR/m²",продажба,PropertyType.TRISTAEN,,476236,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493542,10,Site.HOMESBG,"3,426 EUR/m²",1493542,
1493543,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493543,"Тристаен, 139m²"," Оборище, София","Тухла, ТЕЦ",432419.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-18_1/99303785'), HttpUrl('https://homes.bg/2023-05-18_1/99303786'), HttpUrl('https://homes.bg/2023-05-18_1/99303787'), HttpUrl('https://homes.bg/2023-05-18_1/99303788'), HttpUrl('https://homes.bg/2023-05-18_1/99303789'), HttpUrl('https://homes.bg/2023-05-18_1/99303790'), HttpUrl('https://homes.bg/2023-05-18_1/99303791'), HttpUrl('https://homes.bg/2023-05-18_1/99303792'), HttpUrl('https://homes.bg/2023-05-18_1/99303793'), HttpUrl('https://homes.bg/2023-05-18_1/99303794')]",False,2025-01-09T06:02:31.396658,,"3,110 EUR/m²",продажба,PropertyType.TRISTAEN,,432419,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-139m2-sofiya-oborishte/as1493543,10,Site.HOMESBG,"3,110 EUR/m²",1493543,
1494486,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-146m2-sofiya-oborishte/as1494486,"Тристаен, 146m²"," Оборище, София","Тухла, ТЕЦ",433105.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-23_1/99592178'), HttpUrl('https://homes.bg/2023-05-23_1/99592180'), HttpUrl('https://homes.bg/2023-05-23_1/99592182'), HttpUrl('https://homes.bg/2023-05-23_1/99592184'), HttpUrl('https://homes.bg/2023-05-23_1/99592186'), HttpUrl('https://homes.bg/2023-05-23_1/99592189'), HttpUrl('https://homes.bg/2023-05-23_1/99592191'), HttpUrl('https://homes.bg/2023-05-23_1/99592193'), HttpUrl('https://homes.bg/2023-05-23_1/99592195'), HttpUrl('https://homes.bg/2023-05-23_1/99592197')]",False,2025-01-09T06:02:31.396658,,"2,966 EUR/m²",продажба,PropertyType.TRISTAEN,,433105,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-146m2-sofiya-oborishte/as1494486,10,Site.HOMESBG,"2,966 EUR/m²",1494486,
1533082,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-153m2-sofiya-oborishte/as1533082,"Тристаен, 153m²"," Оборище, София","Тухла, ТЕЦ",395010.0,EUR,,"[HttpUrl('https://homes.bg/2023-11-28_1/107437106'), HttpUrl('https://homes.bg/2023-11-28_1/107437107'), HttpUrl('https://homes.bg/2023-11-28_1/107437108'), HttpUrl('https://homes.bg/2023-11-28_1/107437109'), HttpUrl('https://homes.bg/2023-11-28_1/107437110'), HttpUrl('https://homes.bg/2023-11-28_1/107437111'), HttpUrl('https://homes.bg/2023-11-28_1/107437112'), HttpUrl('https://homes.bg/2023-11-28_1/107437113')]",False,2025-01-09T06:02:31.396658,,"2,581 EUR/m²",продажба,PropertyType.TRISTAEN,,395010,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-153m2-sofiya-oborishte/as1533082,8,Site.HOMESBG,"2,581 EUR/m²",1533082,
1493005,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-152m2-sofiya-oborishte/as1493005,"Тристаен, 152m²"," Оборище, София","Тухла, ТЕЦ",460879.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-16_1/99216555'), HttpUrl('https://homes.bg/2023-05-16_1/99216556'), HttpUrl('https://homes.bg/2023-05-16_1/99216558'), HttpUrl('https://homes.bg/2023-05-16_1/99216560'), HttpUrl('https://homes.bg/2023-05-16_1/99216561'), HttpUrl('https://homes.bg/2023-05-16_1/99216562'), HttpUrl('https://homes.bg/2023-05-16_1/99216564'), HttpUrl('https://homes.bg/2023-05-16_1/99216566'), HttpUrl('https://homes.bg/2023-05-16_1/99216568'), HttpUrl('https://homes.bg/2023-05-16_1/99216569')]",False,2025-01-09T06:02:31.396658,,"3,032 EUR/m²",продажба,PropertyType.TRISTAEN,,460879,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-152m2-sofiya-oborishte/as1493005,10,Site.HOMESBG,"3,032 EUR/m²",1493005,
1493013,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-146m2-sofiya-oborishte/as1493013,"Тристаен, 146m²"," Оборище, София","Тухла, ТЕЦ",490202.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-16_1/99216735'), HttpUrl('https://homes.bg/2023-05-16_1/99216737'), HttpUrl('https://homes.bg/2023-05-16_1/99216738'), HttpUrl('https://homes.bg/2023-05-16_1/99216740'), HttpUrl('https://homes.bg/2023-05-16_1/99216742'), HttpUrl('https://homes.bg/2023-05-16_1/99216744'), HttpUrl('https://homes.bg/2023-05-16_1/99216746'), HttpUrl('https://homes.bg/2023-05-16_1/99216748'), HttpUrl('https://homes.bg/2023-05-16_1/99216750'), HttpUrl('https://homes.bg/2023-05-16_1/99216752')]",False,2025-01-09T06:02:31.396658,,"3,357 EUR/m²",продажба,PropertyType.TRISTAEN,,490202,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-146m2-sofiya-oborishte/as1493013,10,Site.HOMESBG,"3,357 EUR/m²",1493013,
1503021,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-200m2-sofiya-oborishte/as1503021,"Многостаен, 200m²"," Оборище, София","Тухла, ТЕЦ",540540.0,EUR,,"[HttpUrl('https://homes.bg/2023-07-01_1/101500822'), HttpUrl('https://homes.bg/2023-07-01_1/101500824'), HttpUrl('https://homes.bg/2023-07-01_1/101500827'), HttpUrl('https://homes.bg/2023-07-01_1/101500829'), HttpUrl('https://homes.bg/2023-07-01_1/101500831'), HttpUrl('https://homes.bg/2023-07-01_1/101500833'), HttpUrl('https://homes.bg/2023-07-01_1/101500835'), HttpUrl('https://homes.bg/2023-07-01_1/101500837'), HttpUrl('https://homes.bg/2023-07-01_1/101500839'), HttpUrl('https://homes.bg/2023-07-01_1/101500841')]",False,2025-01-09T06:02:31.396658,,"2,702 EUR/m²",продажба,PropertyType.UNKNOWN,,540540,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-200m2-sofiya-oborishte/as1503021,10,Site.HOMESBG,"2,702 EUR/m²",1503021,
1503407,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-200m2-sofiya-oborishte/as1503407,"Многостаен, 200m²"," Оборище, София","Тухла, ТЕЦ",547800.0,EUR,,"[HttpUrl('https://homes.bg/2023-07-04_1/101643752'), HttpUrl('https://homes.bg/2023-07-04_1/101643754'), HttpUrl('https://homes.bg/2023-07-04_1/101643756'), HttpUrl('https://homes.bg/2023-07-04_1/101643758'), HttpUrl('https://homes.bg/2023-07-04_1/101643760'), HttpUrl('https://homes.bg/2023-07-04_1/101643761'), HttpUrl('https://homes.bg/2023-07-04_1/101643764'), HttpUrl('https://homes.bg/2023-07-04_1/101643766'), HttpUrl('https://homes.bg/2023-07-04_1/101643769'), HttpUrl('https://homes.bg/2023-07-04_1/101643771')]",False,2025-01-09T06:02:31.396658,,"2,739 EUR/m²",продажба,PropertyType.UNKNOWN,,547800,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-200m2-sofiya-oborishte/as1503407,10,Site.HOMESBG,"2,739 EUR/m²",1503407,
1500445,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-171m2-sofiya-oborishte/as1500445,"Многостаен, 171m²"," Оборище, София","Тухла, ТЕЦ",669518.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-20_1/100968905'), HttpUrl('https://homes.bg/2023-06-20_1/100968907'), HttpUrl('https://homes.bg/2023-06-20_1/100968909'), HttpUrl('https://homes.bg/2023-06-20_1/100968911'), HttpUrl('https://homes.bg/2023-06-20_1/100968912'), HttpUrl('https://homes.bg/2023-06-20_1/100968914'), HttpUrl('https://homes.bg/2023-06-20_1/100968916'), HttpUrl('https://homes.bg/2023-06-20_1/100968918'), HttpUrl('https://homes.bg/2023-06-20_1/100968920'), HttpUrl('https://homes.bg/2023-06-20_1/100968922')]",False,2025-01-09T06:02:31.396658,,"3,915 EUR/m²",продажба,PropertyType.UNKNOWN,,669518,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-171m2-sofiya-oborishte/as1500445,10,Site.HOMESBG,"3,915 EUR/m²",1500445,
1500725,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1500725,"Многостаен, 195m²"," Оборище, София","Тухла, ТЕЦ",582120.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-21_1/101020479'), HttpUrl('https://homes.bg/2023-06-21_1/101020481'), HttpUrl('https://homes.bg/2023-06-21_1/101020483'), HttpUrl('https://homes.bg/2023-06-21_1/101020485'), HttpUrl('https://homes.bg/2023-06-21_1/101020487'), HttpUrl('https://homes.bg/2023-06-21_1/101020489'), HttpUrl('https://homes.bg/2023-06-21_1/101020491'), HttpUrl('https://homes.bg/2023-06-21_1/101020493'), HttpUrl('https://homes.bg/2023-06-21_1/101020494'), HttpUrl('https://homes.bg/2023-06-21_1/101020496')]",False,2025-01-09T06:02:31.396658,,"2,985 EUR/m²",продажба,PropertyType.UNKNOWN,,582120,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-195m2-sofiya-oborishte/as1500725,10,Site.HOMESBG,"2,985 EUR/m²",1500725,
1502739,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-196m2-sofiya-oborishte/as1502739,"Многостаен, 196m²"," Оборище, София","Тухла, ТЕЦ",540540.0,EUR,,"[HttpUrl('https://homes.bg/2023-06-30_1/101450321'), HttpUrl('https://homes.bg/2023-06-30_1/101450323'), HttpUrl('https://homes.bg/2023-06-30_1/101450325'), HttpUrl('https://homes.bg/2023-06-30_1/101450327'), HttpUrl('https://homes.bg/2023-06-30_1/101450329'), HttpUrl('https://homes.bg/2023-06-30_1/101450331'), HttpUrl('https://homes.bg/2023-06-30_1/101450333'), HttpUrl('https://homes.bg/2023-06-30_1/101450335'), HttpUrl('https://homes.bg/2023-06-30_1/101450337'), HttpUrl('https://homes.bg/2023-06-30_1/101450339')]",False,2025-01-09T06:02:31.396658,,"2,757 EUR/m²",продажба,PropertyType.UNKNOWN,,540540,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-196m2-sofiya-oborishte/as1502739,10,Site.HOMESBG,"2,757 EUR/m²",1502739,
1590902,as,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-180m2-sofiya-oborishte/as1590902,"Многостаен, 180m²"," Оборище, София","Тухла, ТЕЦ",916740.0,EUR,,"[HttpUrl('https://homes.bg/2024-10-02_1/111462512'), HttpUrl('https://homes.bg/2024-10-02_1/111462514'), HttpUrl('https://homes.bg/2024-10-02_1/111462516'), HttpUrl('https://homes.bg/2024-10-02_1/111462518'), HttpUrl('https://homes.bg/2024-10-02_1/111462519'), HttpUrl('https://homes.bg/2024-10-02_1/111462521'), HttpUrl('https://homes.bg/2024-10-02_1/111462522'), HttpUrl('https://homes.bg/2024-10-02_1/111462524'), HttpUrl('https://homes.bg/2024-10-02_1/111462526')]",False,2025-01-09T06:02:31.396658,,"5,093 EUR/m²",продажба,PropertyType.UNKNOWN,,916740,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/mnogostaen-180m2-sofiya-oborishte/as1590902,9,Site.HOMESBG,"5,093 EUR/m²",1590902,
1590907,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-135m2-sofiya-oborishte/as1590907,"Тристаен, 135m²"," Оборище, София","Тухла, ТЕЦ",425784.0,EUR,,"[HttpUrl('https://homes.bg/2024-10-02_1/111462602'), HttpUrl('https://homes.bg/2024-10-02_1/111462603'), HttpUrl('https://homes.bg/2024-10-02_1/111462604'), HttpUrl('https://homes.bg/2024-10-02_1/111462605'), HttpUrl('https://homes.bg/2024-10-02_1/111462606'), HttpUrl('https://homes.bg/2024-10-02_1/111462607'), HttpUrl('https://homes.bg/2024-10-02_1/111462608'), HttpUrl('https://homes.bg/2024-10-02_1/111462609'), HttpUrl('https://homes.bg/2024-10-02_1/111462610')]",False,2025-01-09T06:02:31.396658,,"3,153 EUR/m²",продажба,PropertyType.TRISTAEN,,425784,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-135m2-sofiya-oborishte/as1590907,9,Site.HOMESBG,"3,153 EUR/m²",1590907,
1492790,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-147m2-sofiya-oborishte/as1492790,"Тристаен, 147m²"," Оборище, София","Тухла, ТЕЦ",426635.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-15_1/99167303'), HttpUrl('https://homes.bg/2023-05-15_1/99167305'), HttpUrl('https://homes.bg/2023-05-15_1/99167307'), HttpUrl('https://homes.bg/2023-05-15_1/99167309'), HttpUrl('https://homes.bg/2023-05-15_1/99167311'), HttpUrl('https://homes.bg/2023-05-15_1/99167313'), HttpUrl('https://homes.bg/2023-05-15_1/99167315'), HttpUrl('https://homes.bg/2023-05-15_1/99167317'), HttpUrl('https://homes.bg/2023-05-15_1/99167319'), HttpUrl('https://homes.bg/2023-05-15_1/99167321')]",False,2025-01-09T06:02:31.396658,,"2,902 EUR/m²",продажба,PropertyType.TRISTAEN,,426635,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-147m2-sofiya-oborishte/as1492790,10,Site.HOMESBG,"2,902 EUR/m²",1492790,
1492792,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-147m2-sofiya-oborishte/as1492792,"Тристаен, 147m²"," Оборище, София","Тухла, ТЕЦ",425640.0,EUR,,"[HttpUrl('https://homes.bg/2023-05-15_1/99167345'), HttpUrl('https://homes.bg/2023-05-15_1/99167347'), HttpUrl('https://homes.bg/2023-05-15_1/99167350'), HttpUrl('https://homes.bg/2023-05-15_1/99167351'), HttpUrl('https://homes.bg/2023-05-15_1/99167353'), HttpUrl('https://homes.bg/2023-05-15_1/99167355'), HttpUrl('https://homes.bg/2023-05-15_1/99167357'), HttpUrl('https://homes.bg/2023-05-15_1/99167360'), HttpUrl('https://homes.bg/2023-05-15_1/99167362'), HttpUrl('https://homes.bg/2023-05-15_1/99167364')]",False,2025-01-09T06:02:31.396658,,"2,895 EUR/m²",продажба,PropertyType.TRISTAEN,,425640,EUR,Оборище,София,,,https://homes.bg/offer/apartament-za-prodazhba/tristaen-147m2-sofiya-oborishte/as1492792,10,Site.HOMESBG,"2,895 EUR/m²",1492792,
