title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Едностаен, 44m²","Тухла, Обзаведен, Локално отопление",София,Оборище,"139,000",EUR,,/offer/apartament-za-prodazhba/ednostaen-44m2-sofiya-oborishte/as1633975,8,днес,наем,1633975,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021929
"Двустаен, 68m²",ТЕЦ,София,Оборище,"320,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-68m2-sofiya-oborishte/as1645471,10,днес,наем,1645471,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021943
"Тристаен, 100m²","Тухла, ТЕЦ",София,Оборище,"425,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1663075,1,днес,наем,1663075,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021956
"Тристаен, 138m²",Тухла,София,Оборище,"430,200",EUR,,/offer/apartament-za-prodazhba/tristaen-138m2-sofiya-oborishte/as1616667,4,днес,наем,1616667,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021963
"Четиристаен, 196m²",Тухла,София,Оборище,"620,235",EUR,,/offer/apartament-za-prodazhba/chetiristaen-196m2-sofiya-oborishte/as1614433,3,днес,наем,1614433,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021972
"Четиристаен, 195m²",Тухла,София,Оборище,"595,840",EUR,,/offer/apartament-za-prodazhba/chetiristaen-195m2-sofiya-oborishte/as1614434,3,днес,наем,1614434,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021978
"Четиристаен, 194m²",Тухла,София,Оборище,"576,790",EUR,,/offer/apartament-za-prodazhba/chetiristaen-194m2-sofiya-oborishte/as1614435,4,днес,наем,1614435,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021983
"Четиристаен, 191m²",Тухла,София,Оборище,"544,290",EUR,,/offer/apartament-za-prodazhba/chetiristaen-191m2-sofiya-oborishte/as1614436,4,днес,наем,1614436,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021991
"Тристаен, 148m²",Тухла,София,Оборище,"485,900",EUR,,/offer/apartament-za-prodazhba/tristaen-148m2-sofiya-oborishte/as1614439,6,днес,наем,1614439,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.021999
"Четиристаен, 180m²",Тухла,София,Оборище,"531,700",EUR,,/offer/apartament-za-prodazhba/chetiristaen-180m2-sofiya-oborishte/as1641907,8,днес,наем,1641907,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022004
"Двустаен, 65m²","Тухла, ТЕЦ",София,Оборище,"265,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-oborishte/as1652163,9,днес,наем,1652163,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022008
"Тристаен, 118m²","Тухла, Електричество",София,Оборище,"460,000",EUR,,/offer/apartament-za-prodazhba/tristaen-118m2-sofiya-oborishte/as1652132,2,днес,наем,1652132,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022013
"Четиристаен, 184m²",Тухла,София,Оборище,"680,060",EUR,,/offer/apartament-za-prodazhba/chetiristaen-184m2-sofiya-oborishte/as1614437,5,днес,наем,1614437,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022018
"Тристаен, 144m²",Тухла,София,Оборище,"472,200",EUR,,/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-oborishte/as1614440,6,днес,наем,1614440,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022023
"Тристаен, 147m²",Тухла,София,Оборище,"487,500",EUR,,/offer/apartament-za-prodazhba/tristaen-147m2-sofiya-oborishte/as1616663,4,днес,наем,1616663,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022028
"Тристаен, 135m²",Тухла,София,Оборище,"447,750",EUR,,/offer/apartament-za-prodazhba/tristaen-135m2-sofiya-oborishte/as1616664,4,днес,наем,1616664,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022033
"Четиристаен, 155m²",Тухла,София,Оборище,"595,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-155m2-sofiya-oborishte/as1616672,2,днес,наем,1616672,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022038
"Двустаен, 74m²","Тухла, ТЕЦ",София,Оборище,"320,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-oborishte/as1664090,10,днес,наем,1664090,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022043
"Тристаен, 144m²",Тухла,София,Оборище,"434,700",EUR,,/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-oborishte/as1616669,4,днес,наем,1616669,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022052
"Четиристаен, 178m²",Тухла,София,Оборище,"532,800",EUR,,/offer/apartament-za-prodazhba/chetiristaen-178m2-sofiya-oborishte/as1616671,3,днес,наем,1616671,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:43.022056
"Тристаен, 100m²","Тухла, Обзаведен, ТЕЦ",София,Оборище,"350,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1601586,10,,наем,1601586,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939412
"Тристаен, 75m²","Тухла, Обзаведен, ТЕЦ",София,Оборище,"320,000",EUR,,/offer/apartament-za-prodazhba/tristaen-75m2-sofiya-oborishte/as1644415,5,,наем,1644415,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939426
"Тристаен, 100m²","Тухла, ТЕЦ",София,Оборище,"350,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1520695,4,,наем,1520695,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939429
"Тристаен, 76m²","Панел, Обзаведен, ТЕЦ",София,Оборище,"249,990",EUR,,/offer/apartament-za-prodazhba/tristaen-76m2-sofiya-oborishte/as1601584,10,,наем,1601584,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939431
"Двустаен, 75m²","Тухла, Обзаведен, ТЕЦ",София,Оборище,"275,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-75m2-sofiya-oborishte/as1604922,10,,наем,1604922,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939434
"Тристаен, 100m²","Тухла, Полуобзаведен, ТЕЦ",София,Оборище,"320,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-oborishte/as1418174,10,,наем,1418174,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939436
"Тристаен, 102m²","Тухла, Обзаведен, ТЕЦ",София,Оборище,"600,000",EUR,,/offer/apartament-za-prodazhba/tristaen-102m2-sofiya-oborishte/as1429071,10,,наем,1429071,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939439
"Двустаен, 73m²","Тухла, Обзаведен, ТЕЦ",София,Оборище,"179,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-73m2-sofiya-oborishte/as1644417,1,,наем,1644417,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939441
"Двустаен, 63m²",Тухла,София,Оборище,"173,250",EUR,,/offer/apartament-za-prodazhba/dvustaen-63m2-sofiya-oborishte/as1570751,3,,наем,1570751,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939443
"Двустаен, 68m²","Тухла, Обзаведен",София,Оборище,"320,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-68m2-sofiya-oborishte/as1644251,10,,наем,1644251,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939446
"Тристаен, 117m²","Тухла, Обзаведен",София,Оборище,"379,000",EUR,,/offer/apartament-za-prodazhba/tristaen-117m2-sofiya-oborishte/as1644472,10,,наем,1644472,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=487,2026-01-23T18:02:46.939448
