id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1665091,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ivan-vazov/as1665091,днес,"жк. Иван Вазов, София","Двустаен, 67m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2026-01-08_1/117118687', 'https://homes.bg/2026-01-08_1/117118688', 'https://homes.bg/2026-01-08_1/117118689', 'https://homes.bg/2026-01-08_1/117118690', 'https://homes.bg/2026-01-08_1/117118691', 'https://homes.bg/2026-01-08_1/117118692', 'https://homes.bg/2026-01-08_1/117118693', 'https://homes.bg/2026-01-08_1/117118694', 'https://homes.bg/2026-01-08_1/117118695']",369000.0,EUR,"5,507 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2026-01-08 06:03:20.824211,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,9.0,['Иван Вазов'],апартамент
1658661,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-92m2-sofiya-zhk.-ivan-vazov/as1658661,вчера,"жк. Иван Вазов, София","Тристаен, 92m²","Панел, Полуобзаведен",1,"['https://homes.bg/2026-01-08_1/117114148', 'https://homes.bg/2026-01-08_1/117114149', 'https://homes.bg/2026-01-08_1/117114150', 'https://homes.bg/2026-01-08_1/117114151', 'https://homes.bg/2026-01-08_1/117114152']",400000.0,EUR,"4,347 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824318,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,5.0,['Иван Вазов'],апартамент
1578309,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-200m2-sofiya-zhk.-ivan-vazov/as1578309,вчера,"жк. Иван Вазов, София","Четиристаен, 200m²","Тухла, Необзаведен, Електричество",1,"['https://homes.bg/2026-01-08_1/117114348', 'https://homes.bg/2026-01-08_1/117114349', 'https://homes.bg/2026-01-08_1/117114350', 'https://homes.bg/2026-01-08_1/117114351', 'https://homes.bg/2026-01-08_1/117114352', 'https://homes.bg/2026-01-08_1/117114353', 'https://homes.bg/2026-01-08_1/117114354']",480000.0,EUR,"2,400 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2026-01-08 06:03:20.824359,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,7.0,['Иван Вазов'],апартамент
1644892,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-ivan-vazov/as1644892,вчера,"жк. Иван Вазов, София","Тристаен, 84m²","Тухла, Обзаведен",1,"['https://homes.bg/2026-01-08_1/117113353', 'https://homes.bg/2026-01-08_1/117113354', 'https://homes.bg/2026-01-08_1/117113355', 'https://homes.bg/2026-01-08_1/117113356', 'https://homes.bg/2026-01-08_1/117113357', 'https://homes.bg/2026-01-08_1/117113358', 'https://homes.bg/2026-01-08_1/117113359', 'https://homes.bg/2026-01-08_1/117113360', 'https://homes.bg/2026-01-08_1/117113361', 'https://homes.bg/2026-01-08_1/117113362']",320000.0,EUR,"3,809 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824394,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1658605,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-223m2-sofiya-zhk.-ivan-vazov/as1658605,,"жк. Иван Вазов, София","Четиристаен, 223m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2026-01-06_2/117072930', 'https://homes.bg/2026-01-06_2/117072931', 'https://homes.bg/2026-01-06_2/117072932', 'https://homes.bg/2026-01-06_2/117072933', 'https://homes.bg/2026-01-06_2/117072934', 'https://homes.bg/2026-01-06_2/117072935', 'https://homes.bg/2026-01-06_2/117072936', 'https://homes.bg/2026-01-06_2/117072937', 'https://homes.bg/2026-01-06_2/117072938', 'https://homes.bg/2026-01-06_2/117072939']",695000.0,EUR,"3,116 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2026-01-08 06:03:20.824436,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1651080,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-zhk.-ivan-vazov/as1651080,,"жк. Иван Вазов, София","Тристаен, 100m²","Тухла, Необзаведен, ТЕЦ",1,"['https://homes.bg/2025-09-28_2/115838996', 'https://homes.bg/2025-09-28_2/115839008', 'https://homes.bg/2025-09-28_2/115839010', 'https://homes.bg/2025-09-28_2/115839026', 'https://homes.bg/2025-09-28_2/115839035', 'https://homes.bg/2025-09-28_2/115839037', 'https://homes.bg/2025-09-28_2/115839048', 'https://homes.bg/2025-09-28_2/115839051', 'https://homes.bg/2025-09-28_2/115839065', 'https://homes.bg/2025-09-28_2/115839074']",390000.0,EUR,"3,900 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824467,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1664383,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-85m2-sofiya-zhk.-ivan-vazov/as1664383,,"жк. Иван Вазов, София","Тристаен, 85m²","ЕПК, ТЕЦ",1,"['https://homes.bg/2025-12-24_1/116981150', 'https://homes.bg/2025-12-24_1/116981151', 'https://homes.bg/2025-12-24_1/116981152', 'https://homes.bg/2025-12-24_1/116981153', 'https://homes.bg/2025-12-24_1/116981154', 'https://homes.bg/2025-12-24_1/116981155', 'https://homes.bg/2025-12-24_1/116981156', 'https://homes.bg/2025-12-24_1/116981157', 'https://homes.bg/2025-12-24_1/116981158', 'https://homes.bg/2025-12-24_1/116981159']",455000.0,EUR,"5,352 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824499,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1661095,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-69m2-sofiya-zhk.-ivan-vazov/as1661095,,"жк. Иван Вазов, София","Двустаен, 69m²","Тухла, ТЕЦ",1,"['https://homes.bg/2025-12-01_1/116534068', 'https://homes.bg/2025-12-01_1/116534069', 'https://homes.bg/2025-12-01_1/116534070', 'https://homes.bg/2025-12-01_1/116534071', 'https://homes.bg/2025-12-01_1/116534072']",289800.0,EUR,"4,200 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2026-01-08 06:03:20.824525,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,5.0,['Иван Вазов'],апартамент
1663620,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-48m2-sofiya-zhk.-ivan-vazov/as1663620,,"жк. Иван Вазов, София","Двустаен, 48m²","Тухла, Полуобзаведен, ТЕЦ",1,"['https://homes.bg/2025-12-15_2/116878161', 'https://homes.bg/2025-12-15_2/116878162', 'https://homes.bg/2025-12-15_2/116878163', 'https://homes.bg/2025-12-15_2/116878164', 'https://homes.bg/2025-12-15_2/116878165', 'https://homes.bg/2025-12-15_2/116878166', 'https://homes.bg/2025-12-15_2/116878167', 'https://homes.bg/2025-12-15_2/116878168', 'https://homes.bg/2025-12-15_2/116878169', 'https://homes.bg/2025-12-15_2/116878170']",335000.0,EUR,"6,979 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2026-01-08 06:03:20.824555,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1634240,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-223m2-sofiya-zhk.-ivan-vazov/as1634240,,"жк. Иван Вазов, София","Четиристаен, 223m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-12-01_2/116554747', 'https://homes.bg/2025-12-01_2/116554748', 'https://homes.bg/2025-12-01_2/116554749', 'https://homes.bg/2025-12-01_2/116554750', 'https://homes.bg/2025-12-01_2/116554751', 'https://homes.bg/2025-12-01_2/116554752', 'https://homes.bg/2025-12-01_2/116554753', 'https://homes.bg/2025-12-01_2/116554754', 'https://homes.bg/2025-12-01_2/116554755', 'https://homes.bg/2025-12-01_2/116554756']",790000.0,EUR,"3,542 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2026-01-08 06:03:20.824583,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1596936,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-zhk.-ivan-vazov/as1596936,,"жк. Иван Вазов, София","Тристаен, 97m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2024-11-03_2/111894637', 'https://homes.bg/2024-11-03_2/111894638', 'https://homes.bg/2024-11-03_2/111894639', 'https://homes.bg/2024-11-03_2/111894640', 'https://homes.bg/2024-11-03_2/111894641', 'https://homes.bg/2024-11-03_2/111894642', 'https://homes.bg/2024-11-03_2/111894643', 'https://homes.bg/2024-11-03_2/111894644', 'https://homes.bg/2024-11-03_2/111894645', 'https://homes.bg/2024-11-03_2/111894646']",389000.0,EUR,"4,010 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824601,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1659241,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-67m2-sofiya-zhk.-ivan-vazov/as1659241,,"жк. Иван Вазов, София","Двустаен, 67m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-11-11_2/116399772', 'https://homes.bg/2025-11-11_2/116399774', 'https://homes.bg/2025-11-11_2/116399771', 'https://homes.bg/2025-11-11_2/116399773', 'https://homes.bg/2025-11-11_2/116399775', 'https://homes.bg/2025-11-11_2/116399770', 'https://homes.bg/2025-11-11_2/116399769', 'https://homes.bg/2025-11-13_1/116429184', 'https://homes.bg/2025-11-11_2/116399768', 'https://homes.bg/2025-11-11_2/116399776']",369000.0,EUR,"5,507 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2026-01-08 06:03:20.824620,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1659244,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-ivan-vazov/as1659244,,"жк. Иван Вазов, София","Тристаен, 110m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-11-11_2/116399818', 'https://homes.bg/2025-11-11_2/116399817', 'https://homes.bg/2025-11-11_2/116399816', 'https://homes.bg/2025-11-11_2/116399820', 'https://homes.bg/2025-11-11_2/116399821', 'https://homes.bg/2025-11-11_2/116399819', 'https://homes.bg/2025-11-11_2/116399822', 'https://homes.bg/2025-11-11_2/116399823', 'https://homes.bg/2025-11-13_1/116429183', 'https://homes.bg/2025-11-11_2/116399815']",605000.0,EUR,"5,500 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824638,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1652350,as,https://homes.bg/offer/apartament-za-prodazhba/garazh-22m2-sofiya-zhk.-ivan-vazov/as1652350,,"жк. Иван Вазов, София","Гараж, 22m²",ТЕЦ,1,"['https://homes.bg/2025-10-05_1/115920443', 'https://homes.bg/2025-10-05_1/115920444']",109000.0,EUR,"4,954 EUR/m²",,,False, продажба,,2026-01-08 06:03:20.824653,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,2.0,['Иван Вазов'],апартамент
1569755,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-zhk.-ivan-vazov/as1569755,,"жк. Иван Вазов, София","Тристаен, 97m²",Тухла,1,"['https://homes.bg/2024-06-06_2/109911869', 'https://homes.bg/2024-06-06_2/109911870', 'https://homes.bg/2024-06-06_2/109911871', 'https://homes.bg/2024-06-06_2/109911872', 'https://homes.bg/2024-06-06_2/109911873', 'https://homes.bg/2024-06-06_2/109911874', 'https://homes.bg/2024-06-06_2/109911875', 'https://homes.bg/2024-06-06_2/109911876', 'https://homes.bg/2024-06-06_2/109911877', 'https://homes.bg/2024-06-06_2/109911878']",415000.0,EUR,"4,278 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2026-01-08 06:03:20.824672,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,10.0,['Иван Вазов'],апартамент
1374938,as,https://homes.bg/offer/apartament-za-prodazhba/ednostaen-38m2-sofiya-zhk.-ivan-vazov/as1374938,,"жк. Иван Вазов, София","Едностаен, 38m²","Тухла, Необзаведен, ТЕЦ",1,[],72000.0,EUR,"1,894 EUR/m²",,,False, продажба,PropertyType.EDNOSTAEN,2026-01-08 06:03:20.824686,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=421,16,София,0.0,['Иван Вазов'],апартамент
