listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173589977383632,129 900 EUR,Продава 2-СТАЕН,"град София, Дианабад","49 кв.м, 16-ти ет. от 20, ТЕЦ, ЕПК 1980 г., АГЕНЦИЯ 'ЕППИ' ПРОДАВА ЕКСКЛУЗИВНО ДВУСТАЙНО АТЕЛИЕ В ДИАНАБАД. Намира се в сграда тип ЕПК от 80 - т ..., тел.: 0889533333",0889533333,https://luximmo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589977383632&slink=buuyks&f1=1,6,2025-03-24 18:02:47.071325,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b173589977383632,129 900 EUR,Продава 2-СТАЕН,"град София, Дианабад","49 кв.м, 16-ти ет. от 20, ТЕЦ, ЕПК 1980 г., АГЕНЦИЯ 'ЕППИ' ПРОДАВА ЕКСКЛУЗИВНО ДВУСТАЙНО АТЕЛИЕ В ДИАНАБАД. Намира се в сграда тип ЕПК от 80 - т ..., тел.: 0889533333",0889533333,https://eppi.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173589977383632&slink=buuyks&f1=1,6,2025-03-24 18:02:47.072059,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b174252604609798,153 417 EUR,Продава 2-СТАЕН,"град София, Дианабад","85 кв.м, Партер от 5, Лок.отопл., С Акт 16! Явлена продава функционален двустаен, партерен имот, в близост до Ловен парк, хранителни м ..., тел.: 0892513032",0892513032,https://south_park.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174252604609798&slink=buuyks&f1=1,5,2025-03-24 18:02:47.072339,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b173972581780755,194 900 EUR,Продава 2-СТАЕН,"град София, Дианабад","67 кв.м, ул. Апостол Карамитев, 2-ри ет. от 7, ТЕЦ, Панел 1980 г., Прекрасен имот с отлични характеристики и предимства!Изключително благоприятно местоположение, на пе ..., тел.: 0888508445",0888508445,https://kantorakao.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173972581780755&slink=buuyks&f1=1,17,2025-03-24 18:02:47.072615,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b157190704816896,245 895 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, бул. Драган Цанков, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0896001701",0896001701,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157190704816896&slink=buuyks&f1=1,17,2025-03-24 18:02:47.072914,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b157294181120037,245 895 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0899001701",0899001701,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157294181120037&slink=buuyks&f1=1,17,2025-03-24 18:02:47.073209,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b174102242322816,290 500 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","70 кв.м, 4-ти ет. от 7, ТЕЦ, Тухла 2011 г., Unique Estates има удоволствието да представи ексклузивно на Вашето внимание просторен апартамент с  ..., тел.: 0882 300 400",0882 300 400,https://uniqueestates.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b174102242322816&slink=buuyks&f1=1,7,2025-03-24 18:02:47.073491,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b173918375403314,170 000 EUR,Продава 2-СТАЕН,"град София, Изток","54 кв.м, 4-ти ет. от 4, ТЕЦ, Тухла 1965 г., Явлена-изток продава ексклузивно изключително слънчев двустаен апартамент. Огледи с ключ. Жилището с ..., тел.: 0892 515 104",0892 515 104,https://yavlena_iztok.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173918375403314&slink=buuyks&f1=1,4,2025-03-24 18:02:47.073847,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b173853038810887,292 500 EUR,Продава 2-СТАЕН,"град София, Изток","77 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2007 г., 'Явлена - Изток' предлага в предпочитания квартал 'Изток' 2стаен апартамент на ул. 'Атанас Далчев' в ..., тел.: 0892516345",0892516345,https://yavlena_iztok.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173853038810887&slink=buuyks&f1=1,11,2025-03-24 18:02:47.074117,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
1b173952507688887,155 000 EUR,Продава 2-СТАЕН,"град София, Хладилника","60 кв.м, бул. Черни връх, Партер от 6, Газ, Тухла 2025 г., Представяме ви двустаен апартамент за продажба, в кв. Кръстова вада в частта до Мол Парадайс.  Разпо ..., тел.: 0884249144",0884249144,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173952507688887&slink=buuyks&f1=1,5,2025-03-24 18:02:47.074386,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyks&f1=1,572
