listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1s173935724705743,182 500 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Овощна градина, кат. 3, 3650 дка, Пловдив , тел.: 0898805595",0898805595,https://sohogroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173935724705743&slink=buuyot&f1=1,2,2025-03-24 18:03:42.527523,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s173935724705743,182 500 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Овощна градина, кат. 3, 3650 дка, Пловдив , тел.: 0898805595",0898805595,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173935724705743&slink=buuyot&f1=1,,2025-03-24 18:03:42.528327,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s174167666359504,2 820 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добрин, област Добрич","Нива, кат. 4, с Аренден договор до 01.09.2025 г. и рента 110 лв./год., 720 дка, Цял парцел, наемен договор година за година, авансово изплащане на рентата,  За повече информация се ..., тел.: 0893717250",0893717250,https://gekkohome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174167666359504&slink=buuyot&f1=1,,2025-03-24 18:03:42.528645,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s173986806402068,71 100 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Крушари, област Добрич","Нива, кат. 3, с Аренден договор до 01.10.2025 г. и рента 110 лв./год., 18 дка, Гекко Хоум ви предлага един парцел 18 д-ка раположен в район Добрич, населено място Крушари. Нивата  ..., тел.: 0893717250",0893717250,https://gekkohome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173986806402068&slink=buuyot&f1=1,,2025-03-24 18:03:42.528942,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s168934860560961,231 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Студена, област Перник","Ливада, кат. 3, 7 дка, РЕАЛНА ОФЕРТА!!! НА ВНИМАНИЕТО ВИ ПРЕДЛАГАМЕ ЗЕМЕДЕЛСКА ЗЕМЯ РАВНА 7000кв.м, В НЕПОСРЕДСТВЕНА БЛИЗОС ..., тел.: 0878414123",0878414123,https://elitkomers122.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s168934860560961&slink=buuyot&f1=1,,2025-03-24 18:03:42.529222,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s172804947580506,306 775 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Куклен, област Пловдив","Лозе, кат. 4, 33.103 дка, Агенция Некстимо Ви представя за покупка земеделска земя с НТП Лозе в землището на гр. Куклен. Имота ..., тел.: 0899334293",0899334293,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s172804947580506&slink=buuyot&f1=1,2,2025-03-24 18:03:42.529471,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s174186573004306,134 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Нива, кат. 3, 2680 дка, Околовръсно шосе, Предлагаме на Вашето внимание парцел - земеделска земя - категория 3, НТП Нива,с площ 2680 кв.м , ко ..., тел.: 0877898622",0877898622,https://progressplovdiv.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174186573004306&slink=buuyot&f1=1,2,2025-03-24 18:03:42.529759,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s174280492296148,28 800 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Белащица, област Пловдив","Лозе, кат. 4, 0.72 дка, 🌿 ОФЕРТА  12689   ЗЕМЕДЕЛСКИ ИМОТ С ПОТЕНЦИАЛ МЕЖДУ БЕЛАЩИЦА И БРАНИПОЛЕ! 🏡  ✨ ..., тел.: 0886193365",0886193365,https://estateshop22.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s174280492296148&slink=buuyot&f1=1,,2025-03-24 18:03:42.530055,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s171826385012643,147 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Белащица, област Пловдив","Нива, кат. 4, 5 дка, НОВА ТОП ЦЕНА! Агенция Алегра Иммо предлага за продажба с ексклузивни права зем. земя в землището на ..., тел.: 0878243864",0878243864,https://alegraimmo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s171826385012643&slink=buuyot&f1=1,2,2025-03-24 18:03:42.530319,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s172400152568352,25 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бял кладенец, област Сливен","Овощна градина, кат. 4, 14.234 дка, Много добра инвестиция! Орехова градина на над 15 години. Добре поддържана, тревата се коси, земята  ..., тел.: 0898606713",0898606713,https://tristaconsulting.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s172400152568352&slink=buuyot&f1=1,4,2025-03-24 18:03:42.530580,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s173649180711166,244 599 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радецки, област Сливен","Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 70 лв./год., 81.53 дка, Предлагаме за продажба обработваема земеделска земя в землището на с. Радецки, общ. Нова Загора, обл ..., тел.: 0879332276",0879332276,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173649180711166&slink=buuyot&f1=1,5,2025-03-24 18:03:42.530842,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
1s169218504669966,49 900 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Божурище, област София","Нива, кат. 4, 2.275 дка, Трояно , СТЕРРА КОНСУЛТ  представя на Вашето внимание ЕКСКЛУЗИВНО  ЗЕМЕДЕЛСКА ЗЕМЯ , област София, община Бож ..., тел.: 0876939669",0876939669,https://steraconsult.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s169218504669966&slink=buuyot&f1=1,9,2025-03-24 18:03:42.531134,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=buuyot&f1=1,1025
