title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
Продава 3-СТАЕН,340725,EUR,Продава,тристаен,град София,Оборище,"153 кв.м, 5-ти ет. от 14, ТЕЦ, BULGARIA SOTHEBY S INTERNATIONAL REALTY представя жилищен комплекс от затворен тип, хармонично вписа ..., тел.: 02/9632460",02/9632460,,https://bulgariasir.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172967244554379&slink=bi18s2&f1=11,15.0,2025-01-02 14:13:12.527159,imot.bg,,,1c172967244554379,
Продава 3-СТАЕН,408870,EUR,Продава,тристаен,град София,Оборище,"132 кв.м, 9-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658245726461&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.527441,imot.bg,,,1c168658245726461,
Продава 3-СТАЕН,408870,EUR,Продава,тристаен,град София,Оборище,"135 кв.м, 6-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658240008711&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.527718,imot.bg,,,1c168658240008711,
Продава 3-СТАЕН,408870,EUR,Продава,тристаен,град София,Оборище,"145 кв.м, 7-ми ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658238174760&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.527995,imot.bg,,,1c168658238174760,
Продава 3-СТАЕН,408870,EUR,Продава,тристаен,град София,Оборище,"153 кв.м, 5-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент с обща площ от 153.46 кв.м. и застроена площ от 122.9 ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168569491740773&slink=bi18s2&f1=11,8.0,2025-01-02 14:13:12.528269,imot.bg,,,1c168569491740773,
Продава 3-СТАЕН,346500,EUR,Продава,тристаен,град София,Оборище,"148 кв.м, 7-ми ет. от 14, Газ, Тухла 2024 г., БЕЗ КОМИСИОН ОТ КУПУВАЧА!!!  ИРИДА НЕДВИЖИМИ ИМОТИ продава слънчев тристаен апартамент в новоизгражд ..., тел.: 0885229006",0885229006,,https://irida.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171556897106260&slink=bi18s2&f1=11,7.0,2025-01-02 14:13:12.528546,imot.bg,,,1c171556897106260,
Продава 3-СТАЕН,415800,EUR,Продава,тристаен,град София,Оборище,"149 кв.м, 7-ми ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658246621566&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.528855,imot.bg,,,1c168658246621566,
Продава 3-СТАЕН,415800,EUR,Продава,тристаен,град София,Оборище,"146 кв.м, 6-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 145.98 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346808469235&slink=bi18s2&f1=11,8.0,2025-01-02 14:13:12.529136,imot.bg,,,1c169346808469235,
Продава 3-СТАЕН,415800,EUR,Продава,тристаен,град София,Оборище,"148 кв.м, 4-ти ет. от 13, ТЕЦ, Тухла 2026 г., БЕЗ КОМИСИОН ОТ КУПУВАЧА! Крайна цена с включено ДДС.Атрактивна схема на заплащане 20% на предварите ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346794774431&slink=bi18s2&f1=11,8.0,2025-01-02 14:13:12.529408,imot.bg,,,1c169346794774431,
Продава 3-СТАЕН,415800,EUR,Продава,тристаен,град София,Оборище,"148 кв.м, 3-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент с обща площ от 147.94 кв.м. и застроена площ от 126.7 ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346792211992&slink=bi18s2&f1=11,8.0,2025-01-02 14:13:12.529685,imot.bg,,,1c169346792211992,
Продава 3-СТАЕН,352800,EUR,Продава,тристаен,град София,Оборище,"118 кв.м, 3-ти ет. от 9, ТЕЦ, Тухла 2026 г., Ексклузивна възможност за инвестиция в новострояща се сграда в престижния квартал ОБОРИЩЕ!  Представ ..., тел.: 0877734412",0877734412,,https://buildingbox.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173226613791565&slink=bi18s2&f1=11,3.0,2025-01-02 14:13:12.529959,imot.bg,,,1c173226613791565,
Продава 3-СТАЕН,426635,EUR,Продава,тристаен,град София,Оборище,"147 кв.м, 3-ти ет. от 14, ТЕЦ, Тухла 2026 г., Апартаментът се състои от 2 спални- към едната от спалните има прилежаща баня с WC; дневна с трапеза ..., тел.: 088 21 21 450",088 21 21 450,,https://address.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168655293212217&slink=bi18s2&f1=11,16.0,2025-01-02 14:13:12.530233,imot.bg,,,1c168655293212217,
Продава 3-СТАЕН,428000,EUR,Продава,тристаен,град София,Оборище,"110 кв.м, 5-ти ет. от 8, ТЕЦ, До МОЛ Сердика.  Разпределение: дневна, две отделни  спални, самостоятелна  кухня , баня с тоалетна, ..., тел.: 0889550950",0889550950,,https://imolux.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172466897505848&slink=bi18s2&f1=11,11.0,2025-01-02 14:13:12.530507,imot.bg,,,1c172466897505848,
Продава 3-СТАЕН,429000,EUR,Продава,тристаен,град София,Оборище,"125 кв.м, 12-ти ет. от 14, ТЕЦ, Тухла 2025 г., New Estates има удоволствието да ви представи Teatralna Park Residence - един от най-престижните жил ..., тел.: 0883780026",0883780026,,https://newestates.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168534650299135&slink=bi18s2&f1=11,10.0,2025-01-02 14:13:12.530780,imot.bg,,,1c168534650299135,
Продава 3-СТАЕН,358050,EUR,Продава,тристаен,град София,Оборище,"142 кв.м, 6-ти ет. от 9, Референтен номер: 652.     Teatralna Park Residence е един от вдъхновяващите жилищни проекти на стол ..., тел.: 0893069404",0893069404,,https://maxview050221.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170603467172729&slink=bi18s2&f1=11,10.0,2025-01-02 14:13:12.531055,imot.bg,,,1c170603467172729,
Продава 3-СТАЕН,429660,EUR,Продава,тристаен,град София,Оборище,"136 кв.м, 11-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658241432415&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.531332,imot.bg,,,1c168658241432415,
Продава 3-СТАЕН,429660,EUR,Продава,тристаен,град София,Оборище,"145 кв.м, 9-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658237204101&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.531609,imot.bg,,,1c168658237204101,
Продава 3-СТАЕН,429660,EUR,Продава,тристаен,град София,Оборище,"144 кв.м, 12-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658235296158&slink=bi18s2&f1=11,4.0,2025-01-02 14:13:12.531884,imot.bg,,,1c168658235296158,
