id,type,url,time,location,title,description,status,photos,price_value,price_currency,price_per_square_meter,price_period,main_photo,is_favorite,offer_type,property_type,date_added,search_url,total_offers,location_id,num_photos,neighborhoods,main_property_type
1584707,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-zhk.-hipodruma/as1584707,вчера,"жк. Хиподрума, София","Двустаен, 74m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2024-08-26_2/110991115', 'https://homes.bg/2024-08-26_2/110991116', 'https://homes.bg/2024-08-26_2/110991117', 'https://homes.bg/2024-08-26_2/110991118', 'https://homes.bg/2024-08-26_2/110991119', 'https://homes.bg/2024-08-26_2/110991120', 'https://homes.bg/2024-08-26_2/110991121', 'https://homes.bg/2024-08-26_2/110991122', 'https://homes.bg/2024-08-26_2/110991123']",215000.0,EUR,"2,905 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-01-24 06:02:20.316952,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,9.0,['Хиподрума'],апартамент
1549665,as,https://homes.bg/offer/apartament-za-prodazhba/chetiristaen-155m2-sofiya-zhk.-hipodruma/as1549665,вчера,"жк. Хиподрума, София","Четиристаен, 155m²","Тухла, Полуобзаведен, ТЕЦ",1,['https://homes.bg/2024-02-22_1/108469845'],415000.0,EUR,"2,677 EUR/m²",,,False, продажба,PropertyType.CHETIRISTAEN,2025-01-24 06:02:20.317028,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,1.0,['Хиподрума'],апартамент
1599565,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-114m2-sofiya-zhk.-hipodruma/as1599565,вчера,"жк. Хиподрума, София","Тристаен, 114m²","Тухла, ТЕЦ",1,"['https://homes.bg/2024-11-19_1/112108101', 'https://homes.bg/2024-11-19_1/112108102', 'https://homes.bg/2024-11-19_1/112108103', 'https://homes.bg/2024-11-19_1/112108104', 'https://homes.bg/2024-11-19_1/112108105', 'https://homes.bg/2024-11-19_1/112108106', 'https://homes.bg/2024-11-19_1/112108107', 'https://homes.bg/2024-11-19_1/112108108', 'https://homes.bg/2024-11-19_1/112108109', 'https://homes.bg/2024-11-19_1/112108110']",285000.0,EUR,"2,500 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-01-24 06:02:20.317056,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,10.0,['Хиподрума'],апартамент
1475768,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-92m2-sofiya-zhk.-hipodruma/as1475768,вчера,"жк. Хиподрума, София","Тристаен, 92m²","Необзаведен, ТЕЦ",1,"['https://homes.bg/2023-02-24_1/95474208', 'https://homes.bg/2023-02-24_1/95474210', 'https://homes.bg/2023-02-24_1/95474212', 'https://homes.bg/2023-02-24_1/95474214', 'https://homes.bg/2023-02-24_1/95474216', 'https://homes.bg/2023-02-24_1/95474217', 'https://homes.bg/2023-02-24_1/95474219', 'https://homes.bg/2023-02-24_1/95474221', 'https://homes.bg/2023-02-24_1/95474223', 'https://homes.bg/2023-02-24_1/95474225']",218700.0,EUR,"2,377 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-01-24 06:02:20.317080,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,10.0,['Хиподрума'],апартамент
1607242,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-94m2-sofiya-zhk.-hipodruma/as1607242,,"жк. Хиподрума, София","Двустаен, 94m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-01-22_2/112771840', 'https://homes.bg/2025-01-22_2/112771841', 'https://homes.bg/2025-01-22_2/112771842', 'https://homes.bg/2025-01-22_2/112771843', 'https://homes.bg/2025-01-22_2/112771844', 'https://homes.bg/2025-01-22_2/112771845', 'https://homes.bg/2025-01-22_2/112771846']",299000.0,EUR,"3,180 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-01-24 06:02:20.317099,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,7.0,['Хиподрума'],апартамент
1606910,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-zhk.-hipodruma/as1606910,,"жк. Хиподрума, София","Тристаен, 100m²","Полуобзаведен, ТЕЦ",1,[],280000.0,EUR,"2,800 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-01-24 06:02:20.317113,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,0.0,['Хиподрума'],апартамент
1606565,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-71m2-sofiya-zhk.-hipodruma/as1606565,,"жк. Хиподрума, София","Двустаен, 71m²","Тухла, Обзаведен",1,"['https://homes.bg/2025-01-19_2/112739090', 'https://homes.bg/2025-01-19_2/112739091', 'https://homes.bg/2025-01-19_2/112739092', 'https://homes.bg/2025-01-19_2/112739093', 'https://homes.bg/2025-01-19_2/112739094', 'https://homes.bg/2025-01-19_2/112739095', 'https://homes.bg/2025-01-19_2/112739096', 'https://homes.bg/2025-01-19_2/112739097', 'https://homes.bg/2025-01-19_2/112739098', 'https://homes.bg/2025-01-19_2/112739099']",180000.0,EUR,"2,535 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-01-24 06:02:20.317131,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,10.0,['Хиподрума'],апартамент
1540182,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-145m2-sofiya-zhk.-hipodruma/as1540182,,"жк. Хиподрума, София","Тристаен, 145m²","Тухла, Необзаведен, Електричество",1,"['https://homes.bg/2025-01-10_2/112646140', 'https://homes.bg/2025-01-10_2/112646141', 'https://homes.bg/2025-01-10_2/112646142', 'https://homes.bg/2025-01-10_2/112646143', 'https://homes.bg/2025-01-10_2/112646144', 'https://homes.bg/2025-01-10_2/112646145', 'https://homes.bg/2025-01-10_2/112646146', 'https://homes.bg/2025-01-10_2/112646147', 'https://homes.bg/2025-01-10_2/112646148', 'https://homes.bg/2025-01-10_2/112646149']",280000.0,EUR,"1,931 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-01-24 06:02:20.317150,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,10.0,['Хиподрума'],апартамент
1566336,as,https://homes.bg/offer/apartament-za-prodazhba/dvustaen-80m2-sofiya-zhk.-hipodruma/as1566336,,"жк. Хиподрума, София","Двустаен, 80m²","Тухла, Обзаведен, ТЕЦ",1,"['https://homes.bg/2025-01-09_2/112630200', 'https://homes.bg/2025-01-09_2/112630201', 'https://homes.bg/2025-01-09_2/112630202', 'https://homes.bg/2025-01-09_2/112630203', 'https://homes.bg/2025-01-09_2/112630204', 'https://homes.bg/2025-01-09_2/112630205', 'https://homes.bg/2025-01-09_2/112630206', 'https://homes.bg/2025-01-09_2/112630207']",156000.0,EUR,"1,950 EUR/m²",,,False, продажба,PropertyType.DVUSTAEN,2025-01-24 06:02:20.317170,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,8.0,['Хиподрума'],апартамент
1509845,as,https://homes.bg/offer/apartament-za-prodazhba/tristaen-92m2-sofiya-zhk.-hipodruma/as1509845,,"жк. Хиподрума, София","Тристаен, 92m²","Тухла, Полуобзаведен, ТЕЦ",1,"['https://homes.bg/2023-08-06_1/102894447', 'https://homes.bg/2023-08-06_1/102894448', 'https://homes.bg/2023-08-06_1/102894449', 'https://homes.bg/2023-08-06_1/102894450', 'https://homes.bg/2023-08-06_1/102894451', 'https://homes.bg/2023-08-06_1/102894452', 'https://homes.bg/2023-08-06_1/102894453', 'https://homes.bg/2023-09-26_2/104879983']",199000.0,EUR,"2,163 EUR/m²",,,False, продажба,PropertyType.TRISTAEN,2025-01-24 06:02:20.317222,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=526,30,София,8.0,['Хиподрума'],апартамент
