title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 58m²",Тухла,София,жк. Дървеница,"185,300",EUR,,/offer/apartament-za-prodazhba/dvustaen-58m2-sofiya-zhk.-dyrvenica/as1503623,1,днес,наем,1503623,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448765
"Едностаен, 43m²","Тухла, Електричество",София,жк. Дървеница,"156,990",EUR,,/offer/apartament-za-prodazhba/ednostaen-43m2-sofiya-zhk.-dyrvenica/as1663194,4,днес,наем,1663194,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448777
"Многостаен, 196m²","Тухла, ТЕЦ",София,жк. Дървеница,"509,520",EUR,,/offer/apartament-za-prodazhba/mnogostaen-196m2-sofiya-zhk.-dyrvenica/as1549125,10,днес,наем,1549125,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448781
"Тристаен, 180m²","Тухла, ТЕЦ",София,жк. Дървеница,"493,690",EUR,,/offer/apartament-za-prodazhba/tristaen-180m2-sofiya-zhk.-dyrvenica/as1550375,10,днес,наем,1550375,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448785
"Многостаен, 196m²",Тухла,София,жк. Дървеница,"509,522",EUR,,/offer/apartament-za-prodazhba/mnogostaen-196m2-sofiya-zhk.-dyrvenica/as1641911,10,днес,наем,1641911,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448788
"Тристаен, 110m²","Тухла, Електричество",София,жк. Дървеница,"255,000",EUR,,/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-zhk.-dyrvenica/as1638645,7,днес,наем,1638645,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448792
"Четиристаен, 196m²",Тухла,София,жк. Дървеница,"445,470",EUR,,/offer/apartament-za-prodazhba/chetiristaen-196m2-sofiya-zhk.-dyrvenica/as1602911,1,днес,наем,1602911,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448796
"Тристаен, 180m²","Тухла, Електричество",София,жк. Дървеница,"493,690",EUR,,/offer/apartament-za-prodazhba/tristaen-180m2-sofiya-zhk.-dyrvenica/as1638650,10,днес,наем,1638650,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448798
"Гараж, 19m²",Тухла,София,жк. Дървеница,"39,500",EUR,,/offer/apartament-za-prodazhba/garazh-19m2-sofiya-zhk.-dyrvenica/as1667431,6,вчера,наем,1667431,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448801
"Тристаен, 98m²","Тухла, Необзаведен, Локално отопление",София,жк. Дървеница,"235,000",EUR,,/offer/apartament-za-prodazhba/tristaen-98m2-sofiya-zhk.-dyrvenica/as1647005,10,,наем,1647005,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448804
"Двустаен, 74m²",Обзаведен,София,жк. Дървеница,"228,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-zhk.-dyrvenica/as1666440,10,,наем,1666440,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448806
"Многостаен, 113m²",ТЕЦ,София,жк. Дървеница,"310,000",EUR,,/offer/apartament-za-prodazhba/mnogostaen-113m2-sofiya-zhk.-dyrvenica/as1663458,10,,наем,1663458,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448809
"Двустаен, 91m²","Тухла, Необзаведен",София,жк. Дървеница,"250,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-91m2-sofiya-zhk.-dyrvenica/as1611096,10,,наем,1611096,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448811
"Двустаен, 75m²",Тухла,София,жк. Дървеница,"185,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-75m2-sofiya-zhk.-dyrvenica/as1641852,10,,наем,1641852,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448814
"Двустаен, 50m²","ЕПК, ТЕЦ",София,жк. Дървеница,"165,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-50m2-sofiya-zhk.-dyrvenica/as1660803,6,,наем,1660803,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=412,2026-01-19T16:19:14.448816
