title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Едностаен, 35m²","ЕПК, Обзаведен, ТЕЦ",София,жк. Сухата Река,"131,000",EUR,,/offer/apartament-za-prodazhba/ednostaen-35m2-sofiya-zhk.-suhata-reka/as1667579,10,вчера,наем,1667579,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299304
"Тристаен, 66m²","Панел, Обзаведен, ТЕЦ",София,жк. Сухата Река,"179,000",EUR,,/offer/apartament-za-prodazhba/tristaen-66m2-sofiya-zhk.-suhata-reka/as1667287,10,вчера,наем,1667287,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299315
"Тристаен, 120m²","Тухла, ТЕЦ",София,жк. Сухата Река,"288,300",EUR,,/offer/apartament-za-prodazhba/tristaen-120m2-sofiya-zhk.-suhata-reka/as1616654,1,вчера,наем,1616654,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299320
"Четиристаен, 166m²","Тухла, ТЕЦ",София,жк. Сухата Река,"417,150",EUR,,/offer/apartament-za-prodazhba/chetiristaen-166m2-sofiya-zhk.-suhata-reka/as1661007,1,вчера,наем,1661007,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299330
"Тристаен, 124m²","Тухла, ТЕЦ",София,жк. Сухата Река,"311,050",EUR,,/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-zhk.-suhata-reka/as1660873,1,вчера,наем,1660873,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299336
"Тристаен, 84m²","Панел, Необзаведен, ТЕЦ",София,жк. Сухата Река,"189,000",EUR,,/offer/apartament-za-prodazhba/tristaen-84m2-sofiya-zhk.-suhata-reka/as1663507,10,,наем,1663507,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299341
"Двустаен, 42m²","Панел, Необзаведен, ТЕЦ",София,жк. Сухата Река,"120,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-42m2-sofiya-zhk.-suhata-reka/as1666925,8,,наем,1666925,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299352
"Четиристаен, 91m²","ЕПК, Обзаведен, ТЕЦ",София,жк. Сухата Река,"205,000",EUR,,/offer/apartament-za-prodazhba/chetiristaen-91m2-sofiya-zhk.-suhata-reka/as1661507,10,,наем,1661507,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299357
"Тристаен, 91m²","ЕПК, Обзаведен, ТЕЦ",София,жк. Сухата Река,"205,000",EUR,,/offer/apartament-za-prodazhba/tristaen-91m2-sofiya-zhk.-suhata-reka/as1661506,10,,наем,1661506,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299362
"Двустаен, 60m²","Тухла, Обзаведен",София,жк. Сухата Река,"171,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-60m2-sofiya-zhk.-suhata-reka/as1664212,10,,наем,1664212,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,2026-01-20T06:04:16.299368
