title,details_url,ref_no,price_text,location,date,area,floor,num_photos,total_offers,offer_type,price_per_m2,search_url,scraped_at
"Продава 2-СТАЕН, гр. София, Дианабад",https://bazar.bg/obiava-52998285/prodawa-2-staen-gr-sofiia-dianabad,52998285,169 000€,"гр. София, Дианабад",днес,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.179359
"Продава 3-СТАЕН, гр. София, Стрелбище",https://bazar.bg/obiava-53237987/prodawa-3-staen-gr-sofiia-strelbishte,53237987,351 000€,"гр. София, Стрелбище",днес,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.179710
"Продава 2-СТАЕН, гр. София, Медицинска академия",https://bazar.bg/obiava-53298639/prodawa-2-staen-gr-sofiia-meditsinska-akademiia,53298639,237 000€,"гр. София, Медицинска академия",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.180004
"Продава 3-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-51352490/prodawa-3-staen-gr-sofiia-oborishte,51352490,399 000€,"гр. София, Оборище",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.180292
"Продава 3-СТАЕН, гр. София, Белите брези",https://bazar.bg/obiava-53306933/prodawa-3-staen-gr-sofiia-belite-brezi,53306933,357 000€,"гр. София, Белите брези",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.180592
"Продава 3-СТАЕН, гр. София, Докторски паметник",https://bazar.bg/obiava-53085338/prodawa-3-staen-gr-sofiia-doktorski-pametnik,53085338,644 900€,"гр. София, Докторски паметник",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.180882
"Продава 3-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-53213767/prodawa-3-staen-gr-sofiia-oborishte,53213767,380 000€,"гр. София, Оборище",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.181166
"Продава 3-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-52976426/prodawa-3-staen-gr-sofiia-lozenets,52976426,437 500€,"гр. София, Лозенец",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.181465
"Продава 3-СТАЕН, гр. София, Изток",https://bazar.bg/obiava-52184741/prodawa-3-staen-gr-sofiia-iztok,52184741,350 000€,"гр. София, Изток",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.181743
"Продава 3-СТАЕН, гр. София, Изток",https://bazar.bg/obiava-53172074/prodawa-3-staen-gr-sofiia-iztok,53172074,339 000€,"гр. София, Изток",вчера,,,1,2293,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-02-02T06:19:21.182014
