title,details_url,ref_no,price_text,location,date,area,floor,num_photos,total_offers,offer_type,price_per_m2,search_url,scraped_at
Продавам мезонет в района на Докторски паметник,https://bazar.bg/obiava-53275295/prodawam-mezonet-w-rayona-na-doktorski-pametnik,53275295,740 000€,"гр. София, Докторски паметник",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.241312
"Продава 4-СТАЕН, гр. София, Изток",https://bazar.bg/obiava-53272288/prodawa-4-staen-gr-sofiia-iztok,53272288,1 295 000€,"гр. София, Изток",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.241629
"Продава 4-СТАЕН, гр. София, Медицинска академия",https://bazar.bg/obiava-53230507/prodawa-4-staen-gr-sofiia-meditsinska-akademiia,53230507,319 000€,"гр. София, Медицинска академия",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.241913
"Продава 3-СТАЕН, гр. София, Медицинска академия",https://bazar.bg/obiava-53234543/prodawa-3-staen-gr-sofiia-meditsinska-akademiia,53234543,280 000€,"гр. София, Медицинска академия",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.242213
"Продава 3-СТАЕН, гр. София, Лагера",https://bazar.bg/obiava-52671629/prodawa-3-staen-gr-sofiia-lagera,52671629,269 000€,"гр. София, Лагера",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.242511
"Продава 3-СТАЕН, гр. София, Иван Вазов",https://bazar.bg/obiava-53233520/prodawa-3-staen-gr-sofiia-iwan-wazow,53233520,455 000€,"гр. София, Иван Вазов",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.242785
"Продава 2-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-52970260/prodawa-2-staen-gr-sofiia-oborishte,52970260,439 500€,"гр. София, Оборище",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.243054
"Продава 3-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53263088/prodawa-3-staen-gr-sofiia-lozenets,53263088,369 000€,"гр. София, Лозенец",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.243350
"Продава 3-СТАЕН, гр. София, Докторски паметник",https://bazar.bg/obiava-53143948/prodawa-3-staen-gr-sofiia-doktorski-pametnik,53143948,415 000€,"гр. София, Докторски паметник",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.243619
"Продава 3-СТАЕН, гр. София, Редута",https://bazar.bg/obiava-52733919/prodawa-3-staen-gr-sofiia-reduta,52733919,255 000€,"гр. София, Редута",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.243891
"Продава 3-СТАЕН, гр. София, Медицинска академия",https://bazar.bg/obiava-53272279/prodawa-3-staen-gr-sofiia-meditsinska-akademiia,53272279,449 999€,"гр. София, Медицинска академия",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.244175
"Продава МНОГОСТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-50389223/prodawa-mnogostaen-gr-sofiia-lozenets,50389223,390 000€,"гр. София, Лозенец",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.244442
"Продава 2-СТАЕН, гр. София, Хладилника",https://bazar.bg/obiava-53030113/prodawa-2-staen-gr-sofiia-hladilnika,53030113,263 500€,"гр. София, Хладилника",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.244705
"Продава 2-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53026318/prodawa-2-staen-gr-sofiia-lozenets,53026318,263 500€,"гр. София, Лозенец",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.244968
"Продава 3-СТАЕН, гр. София, Редута",https://bazar.bg/obiava-52876375/prodawa-3-staen-gr-sofiia-reduta,52876375,450 000€,"гр. София, Редута",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.245253
"Продава 2-СТАЕН, гр. София, Изток",https://bazar.bg/obiava-47670861/prodawa-2-staen-gr-sofiia-iztok,47670861,272 500€,"гр. София, Изток",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.245518
"Продава 3-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53119363/prodawa-3-staen-gr-sofiia-lozenets,53119363,539 000€,"гр. София, Лозенец",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.245781
"Продава 3-СТАЕН, гр. София, Лагера",https://bazar.bg/obiava-53229641/prodawa-3-staen-gr-sofiia-lagera,53229641,365 000€,"гр. София, Лагера",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.246044
"Продава 2-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-52810870/prodawa-2-staen-gr-sofiia-lozenets,52810870,305 000€,"гр. София, Лозенец",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.246323
"Продава 3-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-49892354/prodawa-3-staen-gr-sofiia-oborishte,49892354,488 990€,"гр. София, Оборище",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.246587
"Продава 3-СТАЕН, гр. София, Докторски паметник",https://bazar.bg/obiava-51419312/prodawa-3-staen-gr-sofiia-doktorski-pametnik,51419312,260 000€,"гр. София, Докторски паметник",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.246848
"Продава 2-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-51763756/prodawa-2-staen-gr-sofiia-oborishte,51763756,235 690€,"гр. София, Оборище",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.247109
"Продава 2-СТАЕН, гр. София, Докторски паметник",https://bazar.bg/obiava-53070846/prodawa-2-staen-gr-sofiia-doktorski-pametnik,53070846,530 000€,"гр. София, Докторски паметник",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.247393
"Продава 3-СТАЕН, гр. София, Оборище",https://bazar.bg/obiava-52036447/prodawa-3-staen-gr-sofiia-oborishte,52036447,350 000€,"гр. София, Оборище",днес,,,1,2360,продава,,https://bazar.bg/obiavi/prodazhba-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836&sort=default,2026-01-29T18:08:04.247662
