price_text,title,location,details_text,description,details_url,ref_no,offer_type,agency_name,num_photos,total_offers,price_per_m2,search_url,scraped_at
1 600 €,Тристаен апартамент,"гр. София / кв. Манастирски ливади - Запад / Софийска област, България",Площ:122 м²Спални:2Етаж:4Етажност на сградата:10,,https://www.suprimmo.bg/imot-131731-iziskan-i-moderen-tristaen-apartament-v-luksozna-sgrada-pulse-tower/,SOF-131731,продава,Suprimmo,3,361,13.11,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.653889
10 000 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:260 м²Спални:2Етаж:21Етажност на сградата:22,,https://www.suprimmo.bg/imot-104721-panoramen-tristaen-apartament-v-prestijnata-sgrada-milenium-tsentar/,SOF-104721,продава,Suprimmo,3,361,38.46,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.654895
450 €,Двустаен апартамент,"гр. София / кв. Хиподрума / Софийска област, България",Площ:54.31 м²Спални:1Етаж:3Етажност на сградата:8,,https://www.suprimmo.bg/imot-36493-napalno-obzaveden-dvustaen-apartament-v-kv-hipodruma/,Kbs 36493,продава,Suprimmo,3,361,8.29,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.655829
1 800 €,Четиристаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:160 м²Спални:3Етаж:4Етажност на сградата:7,,https://www.suprimmo.bg/imot-63398-svetal-apartament-s-podzemno-parkomyasto-v-polite-na-vitosha/,SOF-63398,продава,Suprimmo,3,361,11.25,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.656802
1 650 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:156 м²Спални:2Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-133548-tristaen-apartament-s-parkomyasto-do-metrostantsiya-sv-patriarh-evtimiy/,SOF-133548,продава,Suprimmo,3,361,10.58,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.657762
2 000 €,Двустаен апартамент,"гр. София / кв. Манастирски ливади - Запад / Софийска област, България",Площ:182.13 м²Спални:1Етаж:1Етажност на сградата:6,,https://www.suprimmo.bg/imot-95307-dizaynerski-apartament-pod-naem-na-2-niva-s-garaj-v-zatvoren-kompleks-do-bulbalgariya/,SOF 95307,наем,Suprimmo,3,361,10.98,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.658731
1 400 €,Тристаен апартамент,"гр. София / кв. Манастирски ливади - Изток / Софийска област, България",Площ:114.13 м²Спални:2Етаж:3Етажност на сградата:6,,https://www.suprimmo.bg/imot-125367-stilen-tristaen-apartament-pod-naem-v-predpochitan-kompleks-v-kv-manastirski-livadi/,Kbs 125367,наем,Suprimmo,3,361,12.27,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.659706
1 500 €,Четиристаен апартамент,"гр. София / кв. Изток / Софийска област, България",Площ:130 м²Спални:3Етаж:1Етажност на сградата:3,,https://www.suprimmo.bg/imot-130536-chetiristaen-apartament-etaj-ot-kashta-v-kviztok-s-hubava-terasa-i-garaj/,SOF 130536,продава,Suprimmo,3,361,11.54,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.660677
1 023 €,Двустаен апартамент,"гр. София / кв. Бояна / Софийска област, България",Площ:108 м²Спални:1Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-106259-prostoren-stilno-obzaveden-dvustaen-apartament-pod-naem-s-vklyucheno-parkomyasto/,Kbs 106259,наем,Suprimmo,3,361,9.47,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.661666
1 900 €,Тристаен апартамент,"гр. София / кв. Дианабад / Софийска област, България",Площ:122 м²Спални:2Етаж:11Етажност на сградата:13,,https://www.suprimmo.bg/imot-113455-vazhititelen-dizaynerski-apartament-s-otlichna-lokatsiya-pod-naem-v-kv-dianabad/,Kbs 113455,наем,Suprimmo,3,361,15.57,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.662719
1 430 €,Тристаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:80 м²Спални:2Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-122146-nov-moderen-tristaen-apartament-pod-naem-do-paradise-mall/,SOF-122146,наем,Suprimmo,3,361,17.88,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.663712
818 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:67 м²Спални:1Етаж:2Етажност на сградата:7,,https://www.suprimmo.bg/imot-75140-stilen-dvustaen-apartament-pod-naem-na-top-lokatsiya-v-kv-lozenets/,Kbs 75140,наем,Suprimmo,3,361,12.21,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.664745
750 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:71 м²Спални:1Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-118991-stilen-dvustaen-apartament-s-podzemno-parkomyasto-v-lozenets/,Sof 118991,продава,Suprimmo,3,361,10.56,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.665739
1 600 €,Тристаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:110 м²Спални:2Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-118300-nov-moderen-tristaen-apartament-pod-naem-do-paradise-mall/,SOF-118300,наем,Suprimmo,3,361,14.55,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.666701
2 500 €,Многостаен апартамент,"гр. София / кв. Стрелбище / Софийска област, България",Площ:301 м²Спални:3Етаж:7,,https://www.suprimmo.bg/imot-41508-luksozen-dizaynerski-mnogostaen-apartament-pod-naem-do-bul-balgariya/,Sfa 1275,наем,Suprimmo,3,361,8.31,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.667622
1 300 €,Тристаен апартамент,"гр. София / кв. Борово / Софийска област, България",Площ:105 м²Спални:2Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-137365-stilno-obzaveden-apartament-v-k-s-ot-zatvoren-tip-v-kvborovo/,Sve-137365,продава,Suprimmo,3,361,12.38,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.668669
899 €,Тристаен апартамент,"гр. София / кв. Банишора / Софийска област, България",Площ:125 м²Спални:2Етаж:3Етажност на сградата:7,,https://www.suprimmo.bg/imot-137373-tristaen-apartament-pod-naem-v-kv-banishora-do-ul-opalchenska/,SOF-137373,наем,Suprimmo,3,361,7.19,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.669653
1 200 €,Тристаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:144 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-137374-tristaen-apartament-pod-naem-v-zatvoren-kompleks-v-kvvitosha/,Kbs 137374,наем,Suprimmo,3,361,8.33,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.670604
770 €,Тристаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:80 м²Спални:2Етаж:2Етажност на сградата:8,,https://www.suprimmo.bg/imot-75464-tristaen-apartament-pod-naem-v-kv-vitosha/,SOF-75464,наем,Suprimmo,3,361,9.62,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.671648
2 500 €,Четиристаен апартамент,"гр. София / кв. Яворов / Софийска област, България",Площ:300 м²Спални:3Етаж:5Етажност на сградата:5,,https://www.suprimmo.bg/imot-137331-vpechatlyavasht-mezonet-pod-naem-v-sartseto-na-grsofiya/,SOF 137331,наем,Suprimmo,3,361,8.33,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.672596
900 €,Двустаен апартамент,"гр. София / кв. Манастирски ливади - Изток / Софийска област, България",Площ:70 м²Спални:1Етаж:6Етажност на сградата:12,,https://www.suprimmo.bg/imot-137333-luksozen-dvustaen-apartament-pod-naem-vav-via-bulgaria/,SOF-137333,наем,Suprimmo,3,361,12.86,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.673598
625 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:52.83 м²Спални:1Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-137336-dvustaen-apartament-pod-naem-v-kv-vitosha-do-zoopark-sofiya/,SOF-137336,наем,Suprimmo,3,361,11.83,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.674677
1 200 €,Мезонет,"гр. София / кв. Витоша / Софийска област, България",Площ:144 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-137360-mezonet-pod-naem-v-zatvoren-kompleks-v-kvvitosha/,Kbs 137360,наем,Suprimmo,3,361,8.33,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.675645
850 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:62 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-137325-moderen-dvustaen-apartament-pod-naem-v-kvlozenets/,Kbs 131884,наем,Suprimmo,3,361,13.71,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:25.676608
850 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:76 м²Спални:1Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-137327-chisto-nov-dvustaen-apartament-pod-naem-v-rezidans-hil-kv-lozenets/,Kbs 137327,наем,Suprimmo,3,361,11.18,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.584872
900 €,Двустаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:75 м²Спални:1Етаж:7Етажност на сградата:9,,https://www.suprimmo.bg/imot-137217-luksozen-chisto-nov-dvustaen-apartament-pod-naem-v-ruhouse-2/,SOF-137217,наем,Suprimmo,3,361,12.0,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.585935
1 000 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:60 м²Спални:2Етаж:1Етажност на сградата:3,,https://www.suprimmo.bg/imot-137230-tristaen-apartament-pod-naem-do-bul-vitosha/,SOF 137230,наем,Suprimmo,3,361,16.67,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.586896
950 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:64 м²Спални:1Етаж:6Етажност на сградата:7,,https://www.suprimmo.bg/imot-137250-nov-obzaveden-dvustaen-apartament-s-panoramna-gledka-do-metrostantsiya-djeyms-baucher/,SOF-137250,продава,Suprimmo,3,361,14.84,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.587889
1 000 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:80 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-137251-prostoren-dvustaen-apartament-pod-naem-v-tsentara-do-bul-vitosha/,SOF-137251,наем,Suprimmo,3,361,12.5,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.588871
1 300 €,Тристаен апартамент,"гр. София / кв. Драгалевци / Софийска област, България",Площ:128 м²Спални:2Етаж:3Етажност на сградата:3,,https://www.suprimmo.bg/imot-137253-tristaen-apartament-s-novo-obzavejdane-i-panoramna-gledka-v-luksozen-kompleks/,SOF-137253,продава,Suprimmo,3,361,10.16,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.589862
1 490 €,Мезонет,"гр. София / кв. Център / Софийска област, България",Площ:135 м²Спални:2Етаж:5-6Етажност на сградата:6,,https://www.suprimmo.bg/imot-137258-chisto-nov-mezonet-s-dve-spalni-pod-naem-na-ul-lyuben-karavelov-do-ndk/,SOF-137258,наем,Suprimmo,3,361,11.04,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.590843
550 €,Тристаен апартамент,"гр. София / кв. Банишора / Софийска област, България",Площ:84 м²Спални:2Етаж:4Етажност на сградата:8,,https://www.suprimmo.bg/imot-137265-prostoren-tristaen-apartament-pod-naem-v-kvbanishora-do-metro/,SOF 137265,наем,Suprimmo,3,361,6.55,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.591757
770 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:73 м²Спални:1,,https://www.suprimmo.bg/imot-137291-dvustaen-apartament-pod-naem-v-kvlozenets/,Kbs 137291,наем,Suprimmo,3,361,10.55,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.592664
1 290 €,Тристаен апартамент,"гр. София / кв. Иван Вазов / Софийска област, България",Площ:150 м²Спални:2Етаж:10Етажност на сградата:13,,https://www.suprimmo.bg/imot-67420-artistichen-apartament-v-sgrada-red-apple-s-optsiya-za-parkomyasto/,SOF 67420,продава,Suprimmo,3,361,8.6,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.593787
1 790 €,Тристаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:112.54 м²Спални:2Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-128625-tristaen-apartament-pod-naem-s-gledka-kam-vatreshen-dvor-v-paradise-place/,SOF 128625,наем,Suprimmo,3,361,15.91,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.594774
1 550 €,Четиристаен апартамент,"гр. София / кв. Драгалевци / Софийска област, България",Площ:176 м²Спални:3Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-133527-prostoren-chetiristaen-apartament-pod-naem-do-fantastiko-v-kv-dragalevtsi/,SOF-133527,наем,Suprimmo,3,361,8.81,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.595768
750 €,Двустаен апартамент,"гр. София / кв. Оборище / Софийска област, България",Площ:71 м²Спални:1Етаж:6Етажност на сградата:9,,https://www.suprimmo.bg/imot-137191-nov-moderen-dvustaen-apartament-pod-naem-na-ul-cherkovna/,SOF-137191,наем,Suprimmo,3,361,10.56,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.596796
750 €,Двустаен апартамент,"гр. София / кв. Подуяне / Софийска област, България",Площ:71 м²Спални:1Етаж:6Етажност на сградата:9,,https://www.suprimmo.bg/imot-137193-otlichen-nov-dvustaen-apartament-pod-naem-na-ul-cherkovna/,SOF-137193,наем,Suprimmo,3,361,10.56,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.597815
1 450 €,Тристаен апартамент,"гр. София / кв. Младост 4 / Софийска област, България",Площ:104 м²Спални:2Етаж:1Етажност на сградата:10,,https://www.suprimmo.bg/imot-137195-moderen-tristaen-apartament-sas-sistema-umen-dom-v-iris-park/,SOF-137195,продава,Suprimmo,3,361,13.94,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.598839
950 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:78 м²Спални:2Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-137202-moderen-tristaen-apartament-pod-naem-do-metrostantsiya-serdika/,SOF-137202,наем,Suprimmo,3,361,12.18,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.599760
800 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:65 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137211-novo-stilno-jilishte-v-luksozna-sgrada/,Sve-137211,продава,Suprimmo,3,361,12.31,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.600811
400 €,Двустаен апартамент,"гр. София / кв. Илинден / Софийска област, България",Площ:50 м²Спални:1Етаж:1Етажност на сградата:3,,https://www.suprimmo.bg/imot-137227-dvustaen-apartament-pod-naem-s-gledka-kam-vatreshen-dvor/,Kbs 137227,наем,Suprimmo,3,361,8.0,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.601729
1 495 €,Тристаен апартамент,"гр. София / кв. в.з.Малинова долина / Софийска област, България",Площ:110 м²Спални:2Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-137150-luksozen-tristaen-apartament-pod-naem-v-eliten-kompleks-garitage-park/,SOF-137150,наем,Suprimmo,3,361,13.59,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.602728
800 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:55 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137155-svetal-dvustaen-apartament-s-funktsionalno-razpredelenie-v-kv-vitosha/,Kbs 137155,продава,Suprimmo,3,361,14.55,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.603712
1 600 €,Тристаен апартамент,"гр. София / кв. Стрелбище / Софийска област, България",Площ:150 м²Спални:2Етаж:4Етажност на сградата:6,,https://www.suprimmo.bg/imot-137159-prekrasen-tristaen-apartament-pod-naem-do-yujen-park/,SOF-137159,наем,Suprimmo,3,361,10.67,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.604686
3 400 €,Многостаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:288 м²Спални:4Етаж:5Етажност на сградата:5,,https://www.suprimmo.bg/imot-137104-parvoklasen-mnogostaen-mezonet-s-dve-parkomesta-v-kv-vitosha/,SOF-137104,продава,Suprimmo,3,361,11.81,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.605695
900 €,Тристаен апартамент,"гр. София / кв. Дървеница / Софийска област, България",Площ:115 м²Спални:2Етаж:5Етажност на сградата:7,,https://www.suprimmo.bg/imot-137112-tristaen-apartament-pod-naem-kvdarvenitsa/,Kbs 137112,наем,Suprimmo,3,361,7.83,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-24T06:05:28.606719
