price_text,title,location,details_text,description,details_url,ref_no,offer_type,agency_name,num_photos,search_url,scraped_at
1 200 €,Тристаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:144 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-137374-tristaen-apartament-pod-naem-v-zatvoren-kompleks-v-kvvitosha/,Kbs 137374,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.613204
770 €,Тристаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:80 м²Спални:2Етаж:2Етажност на сградата:8,,https://www.suprimmo.bg/imot-75464-tristaen-apartament-pod-naem-v-kv-vitosha/,SOF-75464,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.614230
2 500 €,Четиристаен апартамент,"гр. София / кв. Яворов / Софийска област, България",Площ:300 м²Спални:3Етаж:5Етажност на сградата:5,,https://www.suprimmo.bg/imot-137331-vpechatlyavasht-mezonet-pod-naem-v-sartseto-na-grsofiya/,SOF 137331,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.615168
900 €,Двустаен апартамент,"гр. София / кв. Манастирски ливади - Изток / Софийска област, България",Площ:70 м²Спални:1Етаж:6Етажност на сградата:12,,https://www.suprimmo.bg/imot-137333-luksozen-dvustaen-apartament-pod-naem-vav-via-bulgaria/,SOF-137333,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.616148
625 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:52.83 м²Спални:1Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-137336-dvustaen-apartament-pod-naem-v-kv-vitosha-do-zoopark-sofiya/,SOF-137336,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.617082
1 200 €,Мезонет,"гр. София / кв. Витоша / Софийска област, България",Площ:144 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-137360-mezonet-pod-naem-v-zatvoren-kompleks-v-kvvitosha/,Kbs 137360,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.618018
850 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:62 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-137325-moderen-dvustaen-apartament-pod-naem-v-kvlozenets/,Kbs 131884,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:18.618961
850 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:76 м²Спални:1Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-137327-chisto-nov-dvustaen-apartament-pod-naem-v-rezidans-hil-kv-lozenets/,Kbs 137327,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.374083
900 €,Двустаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:75 м²Спални:1Етаж:7Етажност на сградата:9,,https://www.suprimmo.bg/imot-137217-luksozen-chisto-nov-dvustaen-apartament-pod-naem-v-ruhouse-2/,SOF-137217,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.375067
1 000 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:60 м²Спални:2Етаж:1Етажност на сградата:3,,https://www.suprimmo.bg/imot-137230-tristaen-apartament-pod-naem-do-bul-vitosha/,SOF 137230,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.375998
950 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:64 м²Спални:1Етаж:6Етажност на сградата:7,,https://www.suprimmo.bg/imot-137250-nov-obzaveden-dvustaen-apartament-s-panoramna-gledka-do-metrostantsiya-djeyms-baucher/,SOF-137250,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.376937
1 000 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:80 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-137251-prostoren-dvustaen-apartament-pod-naem-v-tsentara-do-bul-vitosha/,SOF-137251,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.377870
1 300 €,Тристаен апартамент,"гр. София / кв. Драгалевци / Софийска област, България",Площ:128 м²Спални:2Етаж:3Етажност на сградата:3,,https://www.suprimmo.bg/imot-137253-tristaen-apartament-s-novo-obzavejdane-i-panoramna-gledka-v-luksozen-kompleks/,SOF-137253,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.378801
1 490 €,Мезонет,"гр. София / кв. Център / Софийска област, България",Площ:135 м²Спални:2Етаж:5-6Етажност на сградата:6,,https://www.suprimmo.bg/imot-137258-chisto-nov-mezonet-s-dve-spalni-pod-naem-na-ul-lyuben-karavelov-do-ndk/,SOF-137258,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.379752
550 €,Тристаен апартамент,"гр. София / кв. Банишора / Софийска област, България",Площ:84 м²Спални:2Етаж:4Етажност на сградата:8,,https://www.suprimmo.bg/imot-137265-prostoren-tristaen-apartament-pod-naem-v-kvbanishora-do-metro/,SOF 137265,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.380622
770 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:73 м²Спални:1,,https://www.suprimmo.bg/imot-137291-dvustaen-apartament-pod-naem-v-kvlozenets/,Kbs 137291,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.381475
1 290 €,Тристаен апартамент,"гр. София / кв. Иван Вазов / Софийска област, България",Площ:150 м²Спални:2Етаж:10Етажност на сградата:13,,https://www.suprimmo.bg/imot-67420-artistichen-apartament-v-sgrada-red-apple-s-optsiya-za-parkomyasto/,SOF 67420,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.382464
1 790 €,Тристаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:112.54 м²Спални:2Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-128625-tristaen-apartament-pod-naem-s-gledka-kam-vatreshen-dvor-v-paradise-place/,SOF 128625,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.383411
1 550 €,Четиристаен апартамент,"гр. София / кв. Драгалевци / Софийска област, България",Площ:176 м²Спални:3Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-133527-prostoren-chetiristaen-apartament-pod-naem-do-fantastiko-v-kv-dragalevtsi/,SOF-133527,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.384367
750 €,Двустаен апартамент,"гр. София / кв. Оборище / Софийска област, България",Площ:71 м²Спални:1Етаж:6Етажност на сградата:9,,https://www.suprimmo.bg/imot-137191-nov-moderen-dvustaen-apartament-pod-naem-na-ul-cherkovna/,SOF-137191,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.385336
750 €,Двустаен апартамент,"гр. София / кв. Подуяне / Софийска област, България",Площ:71 м²Спални:1Етаж:6Етажност на сградата:9,,https://www.suprimmo.bg/imot-137193-otlichen-nov-dvustaen-apartament-pod-naem-na-ul-cherkovna/,SOF-137193,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.386299
1 450 €,Тристаен апартамент,"гр. София / кв. Младост 4 / Софийска област, България",Площ:104 м²Спални:2Етаж:1Етажност на сградата:10,,https://www.suprimmo.bg/imot-137195-moderen-tristaen-apartament-sas-sistema-umen-dom-v-iris-park/,SOF-137195,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.387264
950 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:78 м²Спални:2Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-137202-moderen-tristaen-apartament-pod-naem-do-metrostantsiya-serdika/,SOF-137202,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.388148
800 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:65 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137211-novo-stilno-jilishte-v-luksozna-sgrada/,Sve-137211,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.389152
400 €,Двустаен апартамент,"гр. София / кв. Илинден / Софийска област, България",Площ:50 м²Спални:1Етаж:1Етажност на сградата:3,,https://www.suprimmo.bg/imot-137227-dvustaen-apartament-pod-naem-s-gledka-kam-vatreshen-dvor/,Kbs 137227,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.390024
1 495 €,Тристаен апартамент,"гр. София / кв. в.з.Малинова долина / Софийска област, България",Площ:110 м²Спални:2Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-137150-luksozen-tristaen-apartament-pod-naem-v-eliten-kompleks-garitage-park/,SOF-137150,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.390964
800 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:55 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137155-svetal-dvustaen-apartament-s-funktsionalno-razpredelenie-v-kv-vitosha/,Kbs 137155,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.391889
1 600 €,Тристаен апартамент,"гр. София / кв. Стрелбище / Софийска област, България",Площ:150 м²Спални:2Етаж:4Етажност на сградата:6,,https://www.suprimmo.bg/imot-137159-prekrasen-tristaen-apartament-pod-naem-do-yujen-park/,SOF-137159,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.392813
3 400 €,Многостаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:288 м²Спални:4Етаж:5Етажност на сградата:5,,https://www.suprimmo.bg/imot-137104-parvoklasen-mnogostaen-mezonet-s-dve-parkomesta-v-kv-vitosha/,SOF-137104,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.393764
900 €,Тристаен апартамент,"гр. София / кв. Дървеница / Софийска област, България",Площ:115 м²Спални:2Етаж:5Етажност на сградата:7,,https://www.suprimmo.bg/imot-137112-tristaen-apartament-pod-naem-kvdarvenitsa/,Kbs 137112,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.394672
850 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:100 м²Спални:1Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-137114-prostoren-i-svetal-mezonet-pod-naem-v-kv-vitosha/,Kbs 137114,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:21.395607
1 400 €,Четиристаен апартамент,"гр. София / кв. Изток / Софийска област, България",Площ:250 м²Спални:3Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-137137-chetiristaen-apartament-pod-naem-blizo-do-metrostantsiya-jolio-kyuri/,SOF-137137,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.472488
860 €,Двустаен апартамент,"гр. София / кв. Изгрев / Софийска област, България",Площ:91 м²Спални:1Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-78343-prostoren-i-svetal-apartament-do-borisovata-gradina/,STO 78343,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.473483
1 800 €,Тристаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:150 м²Спални:2Етаж:8Етажност на сградата:24,,https://www.suprimmo.bg/imot-137055-prostoren-nov-tristaen-apartament-pod-naem-v-smart-tower-do-paradise-mall/,SOF-137055,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.474431
1 350 €,Тристаен апартамент,"гр. София / кв. Симеоново / Софийска област, България",Площ:135 м²Спални:2Етаж:партерЕтажност на сградата:5,,https://www.suprimmo.bg/imot-137056-novo-jishte-v-zatoren-kopleks-v-kvsimeonovo/,Sve-137056,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.475427
750 €,Двустаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:55.19 м²Спални:1Етаж:7Етажност на сградата:8,,https://www.suprimmo.bg/imot-137061-dvustaen-apartament-pod-naem-v-comfort-residence-simeonovsko/,SOF-137061,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.476332
1 500 €,Мезонет,"гр. София / кв. Лозенец / Софийска област, България",Площ:123 м²Спални:3Етаж:3Етажност на сградата:3,,https://www.suprimmo.bg/imot-137062-mezonet-s-tri-spalni-na-top-lokatsiya-v-kv-lozenets-do-bul-sveti-naum/,SOF-137062,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.477234
700 €,Двустаен апартамент,"гр. София / кв. м-т Детски град / Софийска област, България",Площ:74 м²Спални:1Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-137065-chisto-nov-moderen-dvustaen-apartament-pod-naem-v-oasis-residence/,SOF-137065,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.478179
1 700 €,Тристаен апартамент,"гр. София / кв. Оборище / Софийска област, България",Площ:125 м²Спални:2Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-137069-novoobzaveden-tristaen-apartament-pod-naem-v-kv-oborishte/,SOF-137069,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.479064
900 €,Двустаен апартамент,"гр. София / кв. Кръстова вада / Софийска област, България",Площ:65 м²Спални:1Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-137070-nov-moderen-dvustaen-apartament-do-paradise-center-v-kv-krastova-vada/,SOF-137070,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.480041
1 050 €,Тристаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:75 м²Спални:2Етаж:8Етажност на сградата:9,,https://www.suprimmo.bg/imot-137086-tristaen-apartament-pod-naem-v-okinawa-boutique-residence-s-parkomyasto/,SOF-137086,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.481024
850 €,Двустаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:60 м²Спални:1Етаж:7Етажност на сградата:9,,https://www.suprimmo.bg/imot-137089-dvustaen-apartament-pod-naem-v-okinawa-boutique-residence-s-parkomyasto/,SOF - 137089,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.481988
3 000 €,Тристаен апартамент,"гр. София / кв. Манастирски ливади - Изток / Софийска област, България",Площ:157 м²Спални:2Етаж:12Етажност на сградата:16,,https://www.suprimmo.bg/imot-130959-luksozen-tristaen-apartament-pod-naem-v-emblematichna-sgrada-na-bul-balgariya/,SOF-130959,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.482911
1 050 €,Двустаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:89 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-137115-prostoren-dvustaen-apartament-v-sartseto-na-kv-lozenets/,Kbs 137115,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.483837
880 €,Двустаен апартамент,"гр. София / кв. Овча купел 2 / Софийска област, България",Площ:94 м²Спални:1Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-137116-moderen-dvustaen-apartament-s-vklyucheno-parkomyasto-i-taksa-poddrajka-v-kvovcha-kupel-2/,Kbs 137116,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.484772
2 230 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:120 м²Спални:2Етаж:2Етажност на сградата:6,,https://www.suprimmo.bg/imot-137023-luksozen-tristaen-apartament-pod-naem-na-bul-vitosha/,Kbs 137023,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.485686
600 €,Едностаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:34 м²Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-137038-moderen-ednostaen-apartament-pod-naem-v-kv-malinova-dolina/,SOF-137038,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.486642
700 €,Тристаен апартамент,"гр. София / кв. Симеоново / Софийска област, България",Площ:82 м²Спални:2Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-137040-tristaen-apartament-pod-naem-v-kompleks-manastira-v-kv-simeonovo/,SOF-137040,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.487682
1 200 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:150.55 м²Спални:2Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-137042-prostoren-i-eleganten-tristaen-apartament-s-panoramni-gledki-i-dvoen-garaj-do-pl-ruski-pametnik/,SOF-137042,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.488634
670 €,Двустаен апартамент,"гр. София / кв. Малинова долина / Софийска област, България",Площ:65 м²Спални:1Етаж:3Етажност на сградата:7,,https://www.suprimmo.bg/imot-135933-nov-dvustaen-apartament-pod-naem-blizo-do-fantastiko-i-simeonovsko-shose/,SOF-135933,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.489661
1 200 €,Тристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:120 м²Спални:2Етаж:3Етажност на сградата:6,,https://www.suprimmo.bg/imot-137006-moderen-tristaen-apartament-na-metri-ot-sofiyskiya-universitet/,STO-137006,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.490553
1 242 €,Тристаен апартамент,"гр. София / кв. Младост 4 / Софийска област, България",Площ:108 м²Спални:2Етаж:5Етажност на сградата:7,,https://www.suprimmo.bg/imot-137014-tristayno-novo-jilishte/,Sve-137014,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.491502
1 158 €,Тристаен апартамент,"гр. София / кв. Младост 4 / Софийска област, България",Площ:96 м²Спални:2Етаж:5Етажност на сградата:7,,https://www.suprimmo.bg/imot-137015-nov-luksozen-apartament-pod-naem/,Sve-137015,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.492452
990 €,Двустаен апартамент,"гр. София / кв. Витоша / Софийска област, България",Площ:81.71 м²Спални:1Етаж:6Етажност на сградата:11,,https://www.suprimmo.bg/imot-133945-ekskluziven-dvustaen-apartament-pod-naem-v-reina-sofia-residence/,STO-133945,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.493439
2 200 €,Четиристаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:143 м²Спални:3Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-136970-chetiristaen-apartament-s-podzemno-parkomyasto-v-sartseto-na-kv-lozenets/,SOF-136970,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:24.494369
900 €,Двустаен апартамент,"гр. София / кв. Оборище / Софийска област, България",Площ:84 м²Етаж:1Етажност на сградата:4,,https://www.suprimmo.bg/imot-136975-neobzaveden-apartament-pod-naem-na-ul-cherkovna-v-kv-oborishte/,SOF-136975,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.413602
950 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:86.07 м²Спални:1Етаж:3Етажност на сградата:5,,https://www.suprimmo.bg/imot-91985-stilen-apartament-v-butikova-sgrada-do-ndk/,SOF 91985,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.414537
990 €,Двустаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:85.27 м²Спални:1Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-74135-stilen-apartament-s-edna-spalnya-do-meditsinska-akademiya/,SOF 74135,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.415511
1 900 €,Четиристаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:190 м²Спални:3Етаж:2Етажност на сградата:6,,https://www.suprimmo.bg/imot-94140-mnogostaen-apartament-s-garaj-pod-naem-v-kv-lozenets/,SOF-94140,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.416451
650 €,Двустаен апартамент,"гр. София / кв. Зона Б-18 / Софийска област, България",Площ:65 м²Спални:1Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-136948-chisto-nov-apartament-do-bultodor-aleksandrov/,Sve-136948,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.417348
1 000 €,Тристаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:76 м²Спални:2Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-136954-moderen-tristaen-apartament-pod-naem-v-kv-lozenets/,Kbs 136954,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.418278
1 000 €,Тристаен апартамент,"гр. София / кв. Лозенец / Софийска област, България",Площ:75 м²Спални:1Етаж:1Етажност на сградата:4,,https://www.suprimmo.bg/imot-136955-tristaen-apartament-pod-naem-do-park-rezidentsiya-lozenets/,Kbs 136955,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.419240
1 750 €,Четиристаен апартамент,"гр. София / кв. Център / Софийска област, България",Площ:180 м²Спални:3Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-124995-vpechatlyavasht-penthaus-s-originalen-dizayn-i-parkomyasto-v-tsentara-na-stolitsata/,SOF-124995,продава,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.420237
1 000 €,Тристаен апартамент,"гр. София / кв. Студентски град / Софийска област, България",Площ:96 м²Спални:2Етаж:4Етажност на сградата:6,,https://www.suprimmo.bg/imot-98004-prekrasen-tristaen-apartament-pod-naem-v-kv-studenstki-grad/,Kbs 98004,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.421153
650 €,Двустаен апартамент,"гр. София / кв. Сухата река / Софийска област, България",Площ:60 м²Спални:1Етаж:3Етажност на сградата:6,,https://www.suprimmo.bg/imot-136853-moderen-dvustaen-apartament-pod-naem-v-kv-suhata-reka/,Kbs 136853,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.422040
950 €,Тристаен апартамент,"гр. София / кв. Манастирски ливади - Запад / Софийска област, България",Площ:97 м²Спални:2Етаж:2Етажност на сградата:5,,https://www.suprimmo.bg/imot-136893-tristaen-apartament-pod-naem-v-kv-manastirski-livadi--zapad/,Kbs 136893,наем,Suprimmo,3,https://www.suprimmo.bg/naem/bulgaria/oblast-sofiya/sofiya-imoti/po-tip-apartamenti/,2026-01-23T22:18:27.422931
