site,search_url,details_url,price,original_currency,price_per_m2,city,neighborhood,offer_type,property_type,area,floor,total_floors,raw_title,raw_description,agency,agency_url,num_photos,ref_no,date_time_added,total_offers,fingerprint_hash
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-zhk.-suhata-reka/as1668616,179000.0,EUR,2753.85,София,Сухата река,продава,двустаен,65.0,,,"Двустаен, 65m²","Панел, Обзаведен, ТЕЦ",,,9,1668616,2026-02-07 18:03:55.051628,,90b2d1525bcdc964b8e87f0bd00a2e8d
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-120m2-sofiya-zhk.-suhata-reka/as1616654,288300.0,EUR,2402.5,София,Сухата река,продава,тристаен,120.0,,,"Тристаен, 120m²","Тухла, ТЕЦ",,,1,1616654,2026-02-07 18:03:55.051628,,0f6690e7c7bdfeab0ff3a0bff20be3b3
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/chetiristaen-166m2-sofiya-zhk.-suhata-reka/as1661007,417150.0,EUR,2512.95,София,Сухата река,продава,четиристаен,166.0,,,"Четиристаен, 166m²","Тухла, ТЕЦ",,,1,1661007,2026-02-07 18:03:55.051628,,74d7e53dbeb25e3ad0b3298f8f02b7a6
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-zhk.-suhata-reka/as1660873,311050.0,EUR,2508.47,София,Сухата река,продава,тристаен,124.0,,,"Тристаен, 124m²","Тухла, ТЕЦ",,,1,1660873,2026-02-07 18:03:55.051628,,80b7b9052b6bc280bf1d171844f90c48
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-zhk.-suhata-reka/as1651070,255000.0,EUR,2628.87,София,Сухата река,продава,тристаен,97.0,,,"Тристаен, 97m²","ЕПК, Обзаведен, ТЕЦ",,,10,1651070,2026-02-07 18:03:55.051628,,0bed38d3a7eed43d7dbddd255deace77
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/ednostaen-34m2-sofiya-zhk.-suhata-reka/as1670356,130000.0,EUR,3823.53,София,Сухата река,продава,едностаен,34.0,,,"Едностаен, 34m²","ЕПК, Обзаведен, ТЕЦ",,,10,1670356,2026-02-07 18:03:55.051628,,37ffa9030033e716d250ffa038df57c3
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-zhk.-suhata-reka/as1651225,152990.0,EUR,2467.58,София,Сухата река,продава,двустаен,62.0,,,"Двустаен, 62m²",Тухла,,,4,1651225,2026-02-07 18:03:55.051628,,8cd69db951319854ace294b6dfa5fbbd
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-133m2-sofiya-zhk.-suhata-reka/as1606024,255000.0,EUR,1917.29,София,Сухата река,продава,тристаен,133.0,,,"Тристаен, 133m²",Тухла,,,6,1606024,2026-02-07 18:03:55.051628,,cd4cc8d56a86e0ab108e3335b1dd349e
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-117m2-sofiya-zhk.-suhata-reka/as1606026,215000.0,EUR,1837.61,София,Сухата река,продава,двустаен,117.0,,,"Двустаен, 117m²",Тухла,,,5,1606026,2026-02-07 18:03:55.051628,,b159e8faf7a1def2637c0b5739ae83c2
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=517,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-69m2-sofiya-zhk.-suhata-reka/as1651605,235000.0,EUR,3405.8,София,Сухата река,продава,тристаен,69.0,,,"Тристаен, 69m²",Тухла,,,7,1651605,2026-02-07 18:03:55.051628,,bddea9d71af71db47af9a35236818fc1
