listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=bnp46w&f1=1,14,2025-02-04 18:02:14.363404,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=bnp46w&f1=1,14,2025-02-04 18:02:14.364100,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173633507297545,165 000 EUR,Продава 2-СТАЕН,"град София, Лагера","64 кв.м, 5-ти ет. от 9, Тухла 2019 г., Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ..., тел.: 0884765893",0884765893,https://calista_estate.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173633507297545&slink=bnp46w&f1=1,9,2025-02-04 18:02:14.364403,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b168182088721840,190 440 EUR,Продава 2-СТАЕН,"град София, Лагера","86 кв.м, 8-ми ет. от 9, ТЕЦ, Тухла 2023 г., Югозападен двустаен непреходен апартамент в новопостроена жилищна сграда с Разрешение за ползване(Ак ..., тел.: 0888899719",0888899719,https://domconsult.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168182088721840&slink=bnp46w&f1=1,14,2025-02-04 18:02:14.364687,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173753413711095,199 900 EUR,Продава 2-СТАЕН,"град София, Лагера","70 кв.м, ТЕЦ, Тухла 1976 г., ИМОТИ ПРЕМИЕР представя на вашето внимание двустаен апартамент-подходящ за преустройство в тристаен. ..., тел.: 0879590097",0879590097,https://premierimotisf.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173753413711095&slink=bnp46w&f1=1,11,2025-02-04 18:02:14.364964,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173759708185992,215 000 EUR,Продава 2-СТАЕН,"град София, Лагера","75 кв.м, ул. Добротица Деспот, 5-ти ет. от 9, ТЕЦ, Тухла 2010 г., НАПРАВЕТЕ ВИРТУАЛНА ВИЗИТА НА АПАРТАМЕНТА. АДРЕСЪТ Е НА СНИМКИТЕ: https://accent.bg/93Прекрасен ..., тел.: 0889477477",0889477477,https://accent.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173759708185992&slink=bnp46w&f1=1,16,2025-02-04 18:02:14.365235,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173737343422406,196 511 EUR,Продава 2-СТАЕН,"град София, Медицинска академия","65 кв.м, 4-ти ет. от 5, ТЕЦ, Тухла 2009 г., Агенция Имотен Център България има удоволствието да ви представи двустаен апартамент в сграда с акт  ..., тел.: 0877050888",0877050888,https://home_center.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173737343422406&slink=bnp46w&f1=1,4,2025-02-04 18:02:14.365529,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b172503076844089,218 526 EUR,Продава 2-СТАЕН,"град София, Стрелбище","76 кв.м, 2-ри ет. от 8, Тухла 2026 г., За повече информация обадете ни се на тел: 0882 817 492 или 02 425 68 54 и цитирайте референтния ном ..., тел.: 0882817492",0882817492,https://novostroitelstvo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172503076844089&slink=bnp46w&f1=1,6,2025-02-04 18:02:14.365815,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b172612865900394,242 399 EUR,Продава 2-СТАЕН,"град София, Стрелбище","84 кв.м, 1-ви ет. от 8, Тухла 2026 г., За повече информация обадете ни се на тел: 0882 817 492 или 02 425 68 54 и цитирайте референтния ном ..., тел.: 0882817492",0882817492,https://novostroitelstvo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172612865900394&slink=bnp46w&f1=1,15,2025-02-04 18:02:14.366099,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
1b173764274471107,299 000 EUR,Продава 2-СТАЕН,"град София, Хиподрума","94 кв.м, 2-ри ет. от 5, ТЕЦ, Агенция за недвижими имоти Титан Пропъртис - офис Хиподрума има удоволствието да представи на Вашето ..., тел.: 0885849422",0885849422,https://titan_sofia.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173764274471107&slink=bnp46w&f1=1,10,2025-02-04 18:02:14.366388,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bnp46w&f1=1,498
