price_text,title,location,area_text,floor,description,details_url,ref_no,offer_type,agency_name,num_photos,total_offers,price_per_m2,search_url,scraped_at
900 €,Двустаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,80 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-31583-dvustaen-apartament-pod-naem-v-sofiya.html,31583,наем,Luximmo,0,0,11.25,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.806934
1600 €,Тристаен апартамент,гр. София / кв. Манастирски ливади - Запад Софийска област / България,122 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-44916-tristaen-apartament-pod-naem-v-sofiya.html,44916,наем,Luximmo,0,0,13.11,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.808001
2000 €,Двустаен апартамент,гр. София / кв. Манастирски ливади - Запад Софийска област / България,182.13 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-34181-dvustaen-apartament-pod-naem-v-sofiya.html,34181,наем,Luximmo,0,0,10.98,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.809341
10000 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,260 м,21,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-36646-tristaen-apartament-pod-naem-v-sofiya.html,36646,наем,Luximmo,0,0,38.46,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.810950
1140 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,97 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-25035-tristaen-apartament-pod-naem-v-sofiya.html,25035,наем,Luximmo,0,0,11.75,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.812117
1650 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,156 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-45637-tristaen-apartament-pod-naem-v-sofiya.html,45637,наем,Luximmo,0,0,10.58,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.813472
1290 €,Тристаен апартамент,гр. София / кв. Иван Вазов Софийска област / България,150 м,10,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-24396-tristaen-apartament-pod-naem-v-sofiya.html,24396,наем,Luximmo,0,0,8.6,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.815066
1700 €,Тристаен апартамент,гр. София / кв. Лозенец Софийска област / България,120 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-24286-tristaen-apartament-pod-naem-v-sofiya.html,24286,наем,Luximmo,0,0,14.17,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.816527
1300 €,Тристаен апартамент,гр. София / кв. Младост 1 Софийска област / България,122 м,6,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-21703-tristaen-apartament-pod-naem-v-sofiya.html,21703,наем,Luximmo,0,0,10.66,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.817823
825 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,70 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-22388-dvustaen-apartament-pod-naem-v-sofiya.html,22388,наем,Luximmo,0,0,11.79,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.819060
1500 €,Четиристаен апартамент,гр. София / кв. Изток Софийска област / България,130 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-chetiristayni-apartamenti/luksozen-imot-44323-chetiristaen-apartament-pod-naem-v-sofiya.html,44323,наем,Luximmo,0,0,11.54,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.820277
999 €,Тристаен апартамент,гр. София / кв. Дружба 2 Софийска област / България,116 м,13,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-40288-tristaen-apartament-pod-naem-v-sofiya.html,40288,наем,Luximmo,0,0,8.61,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.821723
1400 €,Тристаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,114.13 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-42294-tristaen-apartament-pod-naem-v-sofiya.html,42294,наем,Luximmo,0,0,12.27,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.822878
1900 €,Тристаен апартамент,гр. София / кв. Дианабад Софийска област / България,122 м,11,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-38790-tristaen-apartament-pod-naem-v-sofiya.html,38790,наем,Luximmo,0,0,15.57,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.824565
1430 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,80 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-41174-tristaen-apartament-pod-naem-v-sofiya.html,41174,наем,Luximmo,0,0,17.88,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.825877
770 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,67 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-27512-dvustaen-apartament-pod-naem-v-sofiya.html,27512,наем,Luximmo,0,0,11.49,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.827000
2500 €,Тристаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,205 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-17680-tristaen-apartament-pod-naem-v-sofiya.html,17680,наем,Luximmo,0,0,12.2,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.828809
2500 €,Пентхаус,гр. София / кв. Студентски град Софийска област / България,420 м,9,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-penthausi/luksozen-imot-34941-penthaus-pod-naem-v-sofiya.html,34941,наем,Luximmo,0,0,5.95,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.829958
1600 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,110 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-40184-tristaen-apartament-pod-naem-v-sofiya.html,40184,наем,Luximmo,0,0,14.55,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.831289
900 €,Двустаен апартамент,гр. София / кв. Симеоново Софийска област / България,81 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47689-dvustaen-apartament-pod-naem-v-sofiya.html,47689,наем,Luximmo,0,0,11.11,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.832560
1300 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,107 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47660-tristaen-apartament-pod-naem-v-sofiya.html,47660,наем,Luximmo,0,0,12.15,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.833761
1750 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,95 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47687-tristaen-apartament-pod-naem-v-sofiya.html,47687,наем,Luximmo,0,0,18.42,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.834990
999 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,72 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47642-dvustaen-apartament-pod-naem-v-sofiya.html,47642,наем,Luximmo,0,0,13.88,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.836245
1100 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,88 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47644-tristaen-apartament-pod-naem-v-sofiya.html,47644,наем,Luximmo,0,0,12.5,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:18.837318
850 €,Двустаен апартамент,гр. София / кв. Драгалевци Софийска област / България,60 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47651-dvustaen-apartament-pod-naem-v-sofiya.html,47651,наем,Luximmo,0,0,14.17,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:21.969876
2100 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,160 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-41278-tristaen-apartament-pod-naem-v-sofiya.html,41278,наем,Luximmo,0,0,13.12,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-02-01T18:06:21.971013
