title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 74m²",Тухла,София,кв. Хладилника,"239,986",EUR,,/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-kv.-hladilnika/as1539981,1,днес,наем,1539981,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343760
"Многостаен, 255m²","Тухла, Необзаведен, ТЕЦ",София,кв. Хладилника,0,EUR,,/offer/apartament-za-prodazhba/mnogostaen-255m2-sofiya-kv.-hladilnika/as874803,10,вчера,наем,874803,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343777
"Тристаен, 128m²","Тухла, Необзаведен",София,кв. Хладилника,"457,900",EUR,,/offer/apartament-za-prodazhba/tristaen-128m2-sofiya-kv.-hladilnika/as1391285,10,,наем,1391285,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343782
"Тристаен, 130m²","Тухла, Необзаведен",София,кв. Хладилника,"464,200",EUR,,/offer/apartament-za-prodazhba/tristaen-130m2-sofiya-kv.-hladilnika/as1391286,10,,наем,1391286,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343789
"Мезонет, 185m²","Тухла, Обзаведен, ТЕЦ",София,кв. Хладилника,"480,000",EUR,,/offer/apartament-za-prodazhba/mezonet-185m2-sofiya-kv.-hladilnika/as1660838,10,,наем,1660838,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343795
"Двустаен, 98m²","Тухла, Прокарва се",София,кв. Хладилника,"423,500",EUR,,/offer/apartament-za-prodazhba/dvustaen-98m2-sofiya-kv.-hladilnika/as1664245,9,,наем,1664245,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343800
"Двустаен, 70m²","Тухла, Необзаведен, Локално отопление",София,кв. Хладилника,"215,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-70m2-sofiya-kv.-hladilnika/as1599659,7,,наем,1599659,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343805
"Гараж, 250m²",,София,кв. Хладилника,"129,000",EUR,,/offer/apartament-za-prodazhba/garazh-250m2-sofiya-kv.-hladilnika/as1651713,0,,наем,1651713,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343810
"Двустаен, 100m²","Тухла, Обзаведен, Електричество",София,кв. Хладилника,"335,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-100m2-sofiya-kv.-hladilnika/as1648352,10,,наем,1648352,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343814
"Тристаен, 138m²",Тухла,София,кв. Хладилника,"400,000",EUR,,/offer/apartament-za-prodazhba/tristaen-138m2-sofiya-kv.-hladilnika/as1641169,3,,наем,1641169,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343819
"Тристаен, 124m²","Тухла, Обзаведен, Прокарва се",София,кв. Хладилника,"608,000",EUR,,/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-kv.-hladilnika/as1623255,10,,наем,1623255,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343823
"Тристаен, 120m²","Тухла, Обзаведен, ТЕЦ",София,кв. Хладилника,0,EUR,,/offer/apartament-za-prodazhba/tristaen-120m2-sofiya-kv.-hladilnika/as860891,10,,наем,860891,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343827
"Тристаен, 127m²","Тухла, Прокарва се",София,кв. Хладилника,"457,900",EUR,,/offer/apartament-za-prodazhba/tristaen-127m2-sofiya-kv.-hladilnika/as1664240,10,,наем,1664240,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343831
"Многостаен, 180m²","Тухла, Прокарва се",София,кв. Хладилника,"1,111,080",EUR,,/offer/apartament-za-prodazhba/mnogostaen-180m2-sofiya-kv.-hladilnika/as1664241,10,,наем,1664241,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343836
"Тристаен, 130m²","Тухла, Прокарва се",София,кв. Хладилника,"455,700",EUR,,/offer/apartament-za-prodazhba/tristaen-130m2-sofiya-kv.-hladilnika/as1664242,9,,наем,1664242,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343840
"Тристаен, 108m²","Тухла, Необзаведен, Локално отопление",София,кв. Хладилника,"318,000",EUR,,/offer/apartament-za-prodazhba/tristaen-108m2-sofiya-kv.-hladilnika/as1615897,1,,наем,1615897,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343844
"Тристаен, 162m²","Тухла, Необзаведен, Локално отопление",София,кв. Хладилника,"335,000",EUR,,/offer/apartament-za-prodazhba/tristaen-162m2-sofiya-kv.-hladilnika/as1445570,10,,наем,1445570,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343848
"Двустаен, 92m²","Тухла, Прокарва се",София,кв. Хладилника,"294,400",EUR,,/offer/apartament-za-prodazhba/dvustaen-92m2-sofiya-kv.-hladilnika/as1607141,0,,наем,1607141,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343853
"Двустаен, 92m²","Тухла, Прокарва се",София,кв. Хладилника,"294,400",EUR,,/offer/apartament-za-prodazhba/dvustaen-92m2-sofiya-kv.-hladilnika/as1661558,9,,наем,1661558,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343857
"Двустаен, 92m²","Тухла, Прокарва се",София,кв. Хладилника,"294,400",EUR,,/offer/apartament-za-prodazhba/dvustaen-92m2-sofiya-kv.-hladilnika/as1607142,0,,наем,1607142,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:21.343861
"Тристаен, 107m²","Тухла, Прокарва се",София,кв. Хладилника,"328,000",EUR,,/offer/apartament-za-prodazhba/tristaen-107m2-sofiya-kv.-hladilnika/as1618263,4,,наем,1618263,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658928
"Двустаен, 73m²","Тухла, Прокарва се",София,кв. Хладилника,"226,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-73m2-sofiya-kv.-hladilnika/as1642201,4,,наем,1642201,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658940
"Тристаен, 108m²","Тухла, Прокарва се",София,кв. Хладилника,"336,000",EUR,,/offer/apartament-za-prodazhba/tristaen-108m2-sofiya-kv.-hladilnika/as1642202,4,,наем,1642202,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658943
"Двустаен, 75m²","Тухла, Прокарва се",София,кв. Хладилника,"227,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-75m2-sofiya-kv.-hladilnika/as1642176,4,,наем,1642176,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658946
"Тристаен, 108m²","Тухла, Прокарва се",София,кв. Хладилника,"347,000",EUR,,/offer/apartament-za-prodazhba/tristaen-108m2-sofiya-kv.-hladilnika/as1621594,4,,наем,1621594,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658948
"Двустаен, 68m²","Тухла, Прокарва се",София,кв. Хладилника,"219,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-68m2-sofiya-kv.-hladilnika/as1642214,4,,наем,1642214,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658951
"Двустаен, 73m²","Тухла, Прокарва се",София,кв. Хладилника,"236,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-73m2-sofiya-kv.-hladilnika/as1642217,4,,наем,1642217,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-01-23T21:56:24.658953
