title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 62m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"228,500",EUR,,/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-kv.-reduta/as1668270,9,днес,,1668270,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502065
"Тристаен, 95m²","Тухла, ТЕЦ",София,кв. Редута,"305,000",EUR,,/offer/apartament-za-prodazhba/tristaen-95m2-sofiya-kv.-reduta/as1641954,10,днес,,1641954,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502076
"Тристаен, 110m²","Тухла, Необзаведен, Електричество",София,кв. Редута,"165,000",EUR,,/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-kv.-reduta/as1629060,8,,,1629060,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502079
"Двустаен, 52m²","Тухла, Обзаведен, Електричество",София,кв. Редута,"140,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-52m2-sofiya-kv.-reduta/as1624805,10,,,1624805,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502081
"Тристаен, 93m²","Тухла, Обзаведен, Прокарва се",София,кв. Редута,"318,000",EUR,,/offer/apartament-za-prodazhba/tristaen-93m2-sofiya-kv.-reduta/as1667107,10,,,1667107,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502084
"Тристаен, 97m²","Тухла, Прокарва се",София,кв. Редута,"250,000",EUR,,/offer/apartament-za-prodazhba/tristaen-97m2-sofiya-kv.-reduta/as1627377,2,,,1627377,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502086
"Тристаен, 79m²","Тухла, Прокарва се",София,кв. Редута,"222,222",EUR,,/offer/apartament-za-prodazhba/tristaen-79m2-sofiya-kv.-reduta/as1654672,4,,,1654672,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502089
"Тристаен, 126m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"260,000",EUR,,/offer/apartament-za-prodazhba/tristaen-126m2-sofiya-kv.-reduta/as1506229,5,,,1506229,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502091
"Двустаен, 65m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"229,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-kv.-reduta/as1665220,10,,,1665220,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502099
"Двустаен, 49m²","Панел, Обзаведен",София,кв. Редута,"158,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-49m2-sofiya-kv.-reduta/as1645945,10,,,1645945,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502105
"Тристаен, 144m²",Тухла,София,кв. Редута,"330,000",EUR,,/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-kv.-reduta/as1643271,10,,,1643271,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502110
"Тристаен, 166m²","Тухла, ТЕЦ",София,кв. Редута,"465,000",EUR,,/offer/apartament-za-prodazhba/tristaen-166m2-sofiya-kv.-reduta/as1643295,6,,,1643295,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502114
"Тристаен, 119m²","Тухла, ТЕЦ",София,кв. Редута,"332,000",EUR,,/offer/apartament-za-prodazhba/tristaen-119m2-sofiya-kv.-reduta/as1643293,8,,,1643293,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502119
"Тристаен, 144m²","Тухла, ТЕЦ",София,кв. Редута,"399,000",EUR,,/offer/apartament-za-prodazhba/tristaen-144m2-sofiya-kv.-reduta/as1643294,7,,,1643294,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502123
"Двустаен, 65m²","Тухла, Обзаведен, Електричество",София,кв. Редута,"180,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-65m2-sofiya-kv.-reduta/as1588531,9,,,1588531,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502127
"Тристаен, 100m²","Тухла, ТЕЦ",София,кв. Редута,"328,500",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-kv.-reduta/as1657158,10,,,1657158,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502131
"Двустаен, 62m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"229,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-kv.-reduta/as1662978,10,,,1662978,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502135
"Гараж, 154m²",Тухла,София,кв. Редута,"118,000",EUR,,/offer/apartament-za-prodazhba/garazh-154m2-sofiya-kv.-reduta/as1664374,2,,,1664374,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502139
"Едностаен, 49m²","Панел, Обзаведен, Електричество",София,кв. Редута,"155,000",EUR,,/offer/apartament-za-prodazhba/ednostaen-49m2-sofiya-kv.-reduta/as1664204,10,,,1664204,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502144
"Гараж, 29m²",Тухла,София,кв. Редута,"25,000",EUR,,/offer/apartament-za-prodazhba/garazh-29m2-sofiya-kv.-reduta/as1663870,1,,,1663870,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-01-25T20:40:29.502148
