title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 83m²",Електричество,София,жк. Дианабад,"347,687",EUR,,/offer/apartament-za-prodazhba/dvustaen-83m2-sofiya-zhk.-dianabad/as1540016,6,днес,,1540016,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499321
"Тристаен, 127m²",,София,жк. Дианабад,"505,370",EUR,,/offer/apartament-za-prodazhba/tristaen-127m2-sofiya-zhk.-dianabad/as1602235,10,днес,,1602235,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499332
"Многостаен, 137m²","Тухла, ТЕЦ",София,жк. Дианабад,"450,565",EUR,,/offer/apartament-za-prodazhba/mnogostaen-137m2-sofiya-zhk.-dianabad/as1632145,4,днес,,1632145,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499334
"Тристаен, 158m²","Тухла, Електричество",София,жк. Дианабад,"762,067",EUR,,/offer/apartament-za-prodazhba/tristaen-158m2-sofiya-zhk.-dianabad/as1540013,6,днес,,1540013,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499337
"Тристаен, 130m²","Тухла, Електричество",София,жк. Дианабад,"647,759",EUR,,/offer/apartament-za-prodazhba/tristaen-130m2-sofiya-zhk.-dianabad/as1540015,10,днес,,1540015,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499340
"Двустаен, 60m²","Тухла, ТЕЦ",София,жк. Дианабад,"176,600",EUR,,/offer/apartament-za-prodazhba/dvustaen-60m2-sofiya-zhk.-dianabad/as1632139,4,днес,,1632139,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499342
"Тристаен, 77m²","Тухла, ТЕЦ",София,жк. Дианабад,"237,030",EUR,,/offer/apartament-za-prodazhba/tristaen-77m2-sofiya-zhk.-dianabad/as1632141,4,днес,,1632141,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499345
"Тристаен, 127m²","Тухла, ТЕЦ",София,жк. Дианабад,"386,920",EUR,,/offer/apartament-za-prodazhba/tristaen-127m2-sofiya-zhk.-dianabad/as1632142,4,днес,,1632142,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499347
"Четиристаен, 137m²","Тухла, ТЕЦ",София,жк. Дианабад,"450,565",EUR,,/offer/apartament-za-prodazhba/chetiristaen-137m2-sofiya-zhk.-dianabad/as1632144,4,днес,,1632144,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499350
"Тристаен, 222m²","Тухла, ТЕЦ",София,жк. Дианабад,"660,000",EUR,,/offer/apartament-za-prodazhba/tristaen-222m2-sofiya-zhk.-dianabad/as1553148,6,днес,,1553148,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=403,2026-01-25T19:31:09.499352
