listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1s173615184524937,12 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добровница, област Пазарджик","Нива, кат. 4, 3 дка, Земеделска земя в землището на с. Добровница, обл. Пазарджик, с площ от 3 дка. категория 4. Разполож ..., тел.: 0888181889",0888181889,https://kondor.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173615184524937&slink=blq5u8&f1=1,2,2025-01-27 18:42:30.754388,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173615184524937,12 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добровница, област Пазарджик","Нива, кат. 4, 3 дка, Земеделска земя в землището на с. Добровница, обл. Пазарджик, с площ от 3 дка. категория 4. Разполож ..., тел.: 0888181889",0888181889,https://ignatovimoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173615184524937&slink=blq5u8&f1=1,2,2025-01-27 18:42:30.755167,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173791469672874,100 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Нива, кат. 4, 5 дка, Кв.Прослав, Собственик продава без комисиона.  Земеделска земя 5000кв.м. Гр.Пловдив, Кв.Прослав, Район Западен.  ..., тел.: 0888263881",0888263881,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173791469672874&slink=blq5u8&f1=1,2,2025-01-27 18:42:30.755440,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s166542186142571,111 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Катуница, област Пловдив","Нива, кат. 4, 10 дка, ПОЗЕМЛЕН ИМОТ от 9765 кв.м. на ЦАРИГРАДСКО ШОСЕ, само на 8 км от Пловдив по посока към града. Лице н ..., тел.: 0888966936",0888966936,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s166542186142571&slink=blq5u8&f1=1,2,2025-01-27 18:42:30.755796,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173764352675038,231 600 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Пловдив, област Пловдив","Нива, кат. 4, 4.496 дка, ЗЕМЕДЕЛСКА ЗЕМЯ!!! В НЕПОСРЕДСТВЕНА БЛИЗОСТ ДО КЪЩИ!!! МЕСТНОСТ ТЕРЗИИТЕ!!!  Агенция Дрийм Хаус Ви п ..., тел.: 0897 644 447",0897 644 447,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173764352675038&slink=blq5u8&f1=1,2,2025-01-27 18:42:30.756091,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173764029144233,556 800 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Царацово, област Пловдив","Нива, кат. 4, 9.6 дка, ЗЕМЕРЕЛСКА ЗЕМЯ!!! С. ЦАРАЦОВО!!!  DreamHouse Real Estate Ви представя,  📌земеделска земя с  ..., тел.: 0897 644 447",0897 644 447,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173764029144233&slink=blq5u8&f1=1,4,2025-01-27 18:42:30.756377,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173797677199807,36 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ягодово, област Пловдив","Нива, кат. 4, 4 дка, кодг.62913. Нива 3500м2, кат. 4-та. Нивата се намира на метри от асфалтов път, и на около 200м север ..., тел.: 0894 216 451",0894 216 451,https://continental_rea.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173797677199807&slink=blq5u8&f1=1,3,2025-01-27 18:42:30.756689,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s172400152568352,49 819 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бял кладенец, област Сливен","Овощна градина, кат. 4, 14.234 дка, Орехова градина на над 15 години. Добре поддържана, тревата се коси, земята се дискува. Достъпът е м ..., тел.: 0898606713",0898606713,https://tristaconsulting.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s172400152568352&slink=blq5u8&f1=1,4,2025-01-27 18:42:30.756951,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s135168265030623,75 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Момчиловци, област Смолян","Ливада, кат. 4, 3 дка, Имот с уникална панорама на главния път за с.Баните, на 2км след с. Момчиловци. Парцелът буквално е  ..., тел.: 0898774411",0898774411,https://vek21.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s135168265030623&slink=blq5u8&f1=1,6,2025-01-27 18:42:30.757207,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s162066176198140,37 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Пролеша, област София","Нива, кат. 4, 1.4 дка, местност Село/Селище, Имот в стари реални граници. Много близо до регулация и комуникации. Страхотна панорама към Витоша,  ..., тел.: 0898528306",0898528306,https://aldina.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s162066176198140&slink=blq5u8&f1=1,4,2025-01-27 18:42:30.757463,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s162066080043774,200 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Пролеша, област София","Нива, кат. 4, 6.65 дка, местност Прогон, Местност 'Прогон' се намира в началото на селото. Възможност за закупуване и на съседния парцел=6650 ..., тел.: 0898528306",0898528306,https://aldina.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s162066080043774&slink=blq5u8&f1=1,4,2025-01-27 18:42:30.757738,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s173687993965479,60 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Храбърско, област София","Нива, кат. 4, с Аренден договор до 30.09.2025 г. и рента 1000 лв./год., 7.5 дка, Божурище, РЕАЛНА ОФЕРТА!!! НА ВНИМАНИЕТО ВИ, ПРЕДЛАГАМЕ РАВЕН ЗЕМЕДЕЛСКИ ИМОТ - 4 КАТЕГОРИЯ НИВА, С ДОГОВОР ПО ..., тел.: 0878414123",0878414123,https://elitkomers122.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173687993965479&slink=blq5u8&f1=1,,2025-01-27 18:42:30.758018,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s129190577928004,93 800 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Бургас, Промишлена зона - Север","Нива, кат. 4, 13 дка, м. Келева Нива, Парцел в м. Келева Нива, втора линия главен път между гробищен парк и сервиз Ситроен на входа на гр. ..., тел.: 0888273187",0888273187,https://lotus.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s129190577928004&slink=blq5u8&f1=1,,2025-01-27 18:42:30.758292,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s139936388471494,97 690 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пазарджик, Запад","Нива, кат. 4, 9.769 дка, Предлагаме за продажба земеделска земя в гр. Пазарджик в местност 'ТАТАР ЕКИН' зад Крез с площ 9,769 ..., тел.: 0888181889",0888181889,https://ignatovimoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s139936388471494&slink=blq5u8&f1=1,,2025-01-27 18:42:30.758565,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s147946423326136,72 680 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пазарджик, Запад","Нива, кат. 4, 7.268 дка, Писковец, Земеделска земя в гр. Пазарджик в близост до мост Атлантик с обща площ от 7,268 дка. подходяща за см ..., тел.: 0888181889",0888181889,https://ignatovimoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s147946423326136&slink=blq5u8&f1=1,,2025-01-27 18:42:30.758857,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s154235754337659,60 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пазарджик, Изток","Нива, кат. 4, 3 дка, Малък Якуб, Поливност, До ток, До регулация, До път, До вода, тел.: 0898/22 13 46",0898/22 13 46,https://domkopazar.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s154235754337659&slink=blq5u8&f1=1,,2025-01-27 18:42:30.759129,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s148837820509129,60 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пазарджик, Изток","Нива, кат. 4, 3.314 дка, Продава земеделска земя близо до пътя за Пловдив и до кръговото на трета линия с площ 3.314 дка., тел.: 0883399709",0883399709,https://ignatovimoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s148837820509129&slink=blq5u8&f1=1,,2025-01-27 18:42:30.759398,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s140066066409550,294 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пазарджик, Устрем","Нива, кат. 4, 9.8 дка, ПРЕДЛАГАМЕ ЗЕМЕДЕЛСКА ЗЕМЯ С ЛИЦЕ 111 МЕТРА НА ГЛАВЕН ПЪТ ПАЗАРДЖИК-БОШУЛЯ В БЛИЗОСТ ДО РЕГУЛАЦИЯТА  ..., тел.: 0888181889",0888181889,https://ignatovimoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s140066066409550&slink=blq5u8&f1=1,,2025-01-27 18:42:30.759700,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
1s155966041228280,200 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Пловдив, Индустриална зона - Изток","Нива, кат. 4, 12.5 дка, 'Рогошко шосе-север', ПРОДАВА СЕ ИМОТ С ПЛОЩ ОТ 12500 КВ.М И ЛИЦЕ 70 МЕТРА НА ГЛАВЕН ПЪТ, С УДОБЕН ДОСТЪП ОТ И КЪМ ПЪТ Е80 ..., тел.: 0898333919",0898333919,https://imotkorekt.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s155966041228280&slink=blq5u8&f1=1,,2025-01-27 18:42:30.759979,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=blq5u8&f1=1,718
