listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1s173649180711166,244 599 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радецки, област Сливен","Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 70 лв./год., 81.53 дка, Предлагаме за продажба обработваема земеделска земя в землището на с. Радецки, общ. Нова Загора, обл ..., тел.: 0879332276",0879332276,https://kmv.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173649180711166&slink=bjri0i&f1=1,5,2025-01-15 18:03:33.085187,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s173649180711166,244 599 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Радецки, област Сливен","Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 70 лв./год., 81.53 дка, Предлагаме за продажба обработваема земеделска земя в землището на с. Радецки, общ. Нова Загора, обл ..., тел.: 0879332276",0879332276,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173649180711166&slink=bjri0i&f1=1,5,2025-01-15 18:03:33.086042,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s171828950194486,40 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Брястовец, област Бургас","Нива, кат. 3, с Аренден договор до 31.12.2024 г. и рента 1000 лв./год., 25 дка, Марина Реал, предлага за продажба Поземлени имоти на тихо и спокойно място в землището на с. Брястов ..., тел.: 0877588189",0877588189,https://marinareal.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s171828950194486&slink=bjri0i&f1=1,,2025-01-15 18:03:33.086389,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s172848035049458,39 999 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Калиманци, област Варна","Нива, кат. 3, с Аренден договор до 31.12.2024 г. и рента 60 лв./год., 12.5 дка, ЗЕМЕДЕЛСКА ЗЕМЯ !!! ТРЕТА КАТЕГОРИЯ !!!  Гекко Хоум предлага за продажба земеделска земя във варненс ..., тел.: 0893717250",0893717250,https://gekkohome.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s172848035049458&slink=bjri0i&f1=1,,2025-01-15 18:03:33.086688,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s173692458561555,Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Злати войвода, област Сливен","Лозе, кат. 3, 500 дка, ОТДАВАМ ПОД НАЕМ 500 декара плодородна земя, върху която е разгънат винен лозов масив, състоящ се от ..., тел.: 0896235263",0896235263,https://micron2020.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s173692458561555&slink=bjri0i&f1=1,,2025-01-15 18:03:33.086989,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s155497096674724,Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Габрово, Център","Нива, кат. 3, 10 дка, Предлагаме Ви атрактивен парцел по главен път Габрово   Севлиево. Недвижим имот с различни възможнос ..., тел.: 0898 675 565",0898 675 565,https://dikova.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s155497096674724&slink=bjri0i&f1=1,4,2025-01-15 18:03:33.087267,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s156655360699782,144 000 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Стара Загора, Зора","Нива, кат. 3, 7770 дка, Явлена продава нива от 7,770 дка трета категория находяща се в местността ' Чанлъка' в землището на  ..., тел.: 0886426180",0886426180,https://yavlena_sz.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s156655360699782&slink=bjri0i&f1=1,2,2025-01-15 18:03:33.087543,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s155299501559672,152 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"град Шумен, Дивдядово","Нива, кат. 1, 2.5 дка, ПРЕЦИЗ ИМОТИ Ви предлага: Земеделска нива от 2,5 дка, в регулация. Имота е напълно подходящ и за зас ..., тел.: 0897836446",0897836446,https://preciz_imoti.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s155299501559672&slink=bjri0i&f1=1,,2025-01-15 18:03:33.087837,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s170945746099634,39 999 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Симитли, област Благоевград","Нива, кат. 3, 2.5 дка, тел.: 0887072928",0887072928,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s170945746099634&slink=bjri0i&f1=1,,2025-01-15 18:03:33.088123,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
1s172483718694970,45 500 EUR,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Баня, област Благоевград","Нива, кат. 1, 1 дка, Предлагаме за продажба парцел земеделска земя по пътя Баня - Банско, на втора линия, зад хотел Вита  ..., тел.: 0894585226",0894585226,https://plusproperty1.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1s172483718694970&slink=bjri0i&f1=1,12,2025-01-15 18:03:33.088423,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjri0i&f1=1,474
