listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=bjarj1&f1=1,14,2025-01-13 18:03:20.389546,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b173626614632785,227 000 EUR,Продава 2-СТАЕН,"град София, Иван Вазов","52 кв.м, ул. Балша, 1-ви ет. от 5, Тухла 1977 г., СЛЕД ОСНОВЕН РЕМОНТ !!! НАЙ-ДОБРА ЦЕНА ЗА РАЙОНА !!! НЕПРЕХОДЕН !!!  Двустаен апартамент в един от н ..., тел.: 0875363330",0875363330,https://home2u3.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173626614632785&slink=bjarj1&f1=1,14,2025-01-13 18:03:20.390261,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b173350411933627,149 500 EUR,Продава 2-СТАЕН,"град София, Лагера","59 кв.м, ул. Житница, 1-ви ет. от 8, Панел 1967 г., Ем Джи Естейт продава двустаен апартамент с площ 59 кв.м., разположен на 1- ви етаж в панелна сграда ..., тел.: 0879252702",0879252702,https://mgestate2020.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173350411933627&slink=bjarj1&f1=1,8,2025-01-13 18:03:20.390550,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b173633507297545,170 000 EUR,Продава 2-СТАЕН,"град София, Лагера","64 кв.м, 5-ти ет. от 9, Тухла 2019 г., Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ..., тел.: 0884765893",0884765893,https://calista_estate.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173633507297545&slink=bjarj1&f1=1,9,2025-01-13 18:03:20.390827,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b172503078002546,192 617 EUR,Продава 2-СТАЕН,"град София, Стрелбище","72 кв.м, 6-ти ет. от 8, Тухла 2026 г., За повече информация обадете ни се на тел: 0882 817 492 или 02 425 68 54 и цитирайте референтния ном ..., тел.: 0882817492",0882817492,https://novostroitelstvo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172503078002546&slink=bjarj1&f1=1,,2025-01-13 18:03:20.391125,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b171863004914101,202 999 EUR,Продава 2-СТАЕН,"град София, Стрелбище","56 кв.м, 2-ри ет. от 5, ТЕЦ, Тухла 2024 г., СВЕТЪЛ двустаен ап. в ЕЛИТЕН жилищен квартал, близо до метростанция България, пазара на квартал Иван ..., тел.: 0892242808 АЛДЕС",0892242808 АЛДЕС,https://aldes.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b171863004914101&slink=bjarj1&f1=1,7,2025-01-13 18:03:20.391397,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1b173488179431670,211 000 EUR,Продава 2-СТАЕН,"град София, Хиподрума","61 кв.м, 6-ти ет. от 6, ТЕЦ, Тухла 1973 г., Двустаен непреходен апартамент За продажба на ул. Смилица, бл.106 в кв. Хиподрума. Апартаментът е ра ..., тел.: 0888555546",0888555546,https:None,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173488179431670&slink=bjarj1&f1=1,17,2025-01-13 18:03:20.391668,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173677362081797,349 990 EUR,Продава 3-СТАЕН,"град София, Белите брези","151 кв.м, 4-ти ет. от 7, ТЕЦ, Тухла 2000 г., Имоти Премиер представя на Вашето внимание просторен тристаен апартамент в кв.Белите Брези, с чиста  ..., тел.: 0877590039",0877590039,https://premierimotisf.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173677362081797&slink=bjarj1&f1=1,17,2025-01-13 18:03:20.391983,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173323736687883,350 000 EUR,Продава 3-СТАЕН,"град София, Белите брези","137 кв.м, 3-ти ет. от 6, Лок.отопл., Предлагам за продажба просторно, непреходно и светло тристайно жилище с отлична локация. Апартаментъ ..., тел.: 0879889164",0879889164,https://expo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173323736687883&slink=bjarj1&f1=1,13,2025-01-13 18:03:20.392258,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c172546016554192,800 000 EUR,Продава 3-СТАЕН,"град София, Иван Вазов","205 кв.м, 11-ти ет. от 12, Тухла 2014 г., Референтен номер: 28693  DELUXE REALTY има удоволствието да Ви представи два апартамента обединени в ..., тел.: 0883 093 093",0883 093 093,https://deluxeproperties.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172546016554192&slink=bjarj1&f1=1,17,2025-01-13 18:03:20.392535,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173468974519160,257 000 EUR,Продава 3-СТАЕН,"град София, Лагера","90 кв.м, 2-ри ет. от 6, ТЕЦ, Агенция за недвижими имотия Явлена-Лагера представя: Просторен 3-стаен апартамент находящ се на втор ..., тел.: 0892506231",0892506231,https://yavlena.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173468974519160&slink=bjarj1&f1=1,11,2025-01-13 18:03:20.392816,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173452278181384,259 200 EUR,Продава 3-СТАЕН,"град София, Лагера","90 кв.м, 2-ри ет. от 6, ТЕЦ, Тухла 1998 г., 'Real Deal' представя на Вашето внимание ексклузивна оферта RD-19770  Цялостно обзаведен три ..., тел.: 0884773273",0884773273,https://realdeal.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173452278181384&slink=bjarj1&f1=1,16,2025-01-13 18:03:20.393097,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173600253540538,269 980 EUR,Продава 3-СТАЕН,"град София, Лагера","114 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2002 г., АКТ 16!!! ОТЛИЧНА ЛОКАЦИЯ НА 5 МИНУТИ ОТ ЦЕНТЪРА!!! Агенция за недвижими имоти Имотен център предлаг ..., тел.: 0877050888",0877050888,https://home_center.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173600253540538&slink=bjarj1&f1=1,9,2025-01-13 18:03:20.393370,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173479946256696,279 900 EUR,Продава 3-СТАЕН,"град София, Лагера","120 кв.м, бул. Цар Борис III, 5-ти ет. от 8, ТЕЦ, Тухла 2025 г.,  Представям ви за продажба тристаен апартамент на ШиЗ в престижния затворен комплекс Нове Хоумс. С в ..., тел.: 0888233978",0888233978,https://sofhaus2.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173479946256696&slink=bjarj1&f1=1,9,2025-01-13 18:03:20.393676,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c167586665129819,285 000 EUR,Продава 3-СТАЕН,"град София, Медицинска академия","120 кв.м, бул. Пенчо Славейков, Партер от 4, ТЕЦ, Тухла 1940 г., Предлагаме на Вашето внимание апартамент за живеене или с инвестиционна цел, част от него е работило ..., тел.: 0887761430",0887761430,https://asi2001.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167586665129819&slink=bjarj1&f1=1,12,2025-01-13 18:03:20.393954,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173208376078297,173 000 EUR,Продава 3-СТАЕН,"град София, Стрелбище","78 кв.м, ул. Йордан Йовков, 1-ви ет. от 6, ТЕЦ, Продава се тристаен апартамент в ж.к. Стрелбище, на изключително атрактивна локация   непосредствено ..., тел.: 0887204848",0887204848,https://timex_94.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173208376078297&slink=bjarj1&f1=1,5,2025-01-13 18:03:20.394227,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
1c173314693743903,189 950 EUR,Продава 3-СТАЕН,"град София, Стрелбище","83 кв.м, бул. Гоце Делчев, 8-ми ет. от 8, ТЕЦ, Панел 1970 г., ПРЕКРАСЕН АПАРТАМЕНТ, ДО ВХОДА НА ЮЖНИЯ ПАРК. С отлична локация, в близост до спирки на градски тран ..., тел.: 0888506793",0888506793,https://iuris.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173314693743903&slink=bjarj1&f1=1,13,2025-01-13 18:03:20.394520,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarj1&f1=1,498
