listing_id,price,title,location,description,contact_info,agency_url,details_url,num_photos,date_added,offer_type,search_url,total_offers
1b173442158314967,170 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","61 кв.м, бул. Д-р Г. М. Димитров, 7-ми ет. от 8, Газ, Тухла 2023 г., ПОСЛЕДЕН АПАРТАМЕНТ НА ДИРЕКТНА ПРОДАЖБА!  2-стаен апартамент в нова сграда на бул. Симеоновско шосе ..., тел.: 0887677426",0887677426,https://stolinchev.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173442158314967&slink=bjarb7&f1=1,10,2025-01-12 18:02:37.608083,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b173442158314967,170 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","61 кв.м, бул. Д-р Г. М. Димитров, 7-ми ет. от 8, Газ, Тухла 2023 г., ПОСЛЕДЕН АПАРТАМЕНТ НА ДИРЕКТНА ПРОДАЖБА!  2-стаен апартамент в нова сграда на бул. Симеоновско шосе ..., тел.: 0887677426",0887677426,https://stolinchev.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173442158314967&slink=bjarb7&f1=1,10,2025-01-12 18:02:37.608775,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b172389258384810,186 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","70 кв.м, бул. Д-р Г. М. Димитров, 8-ми ет. от 20, ТЕЦ, Отлично отремонтиран имот в изцяло санирана сграда на комуникативно място в близост до много спирки  ..., тел.: 0898515970",0898515970,https://mitra.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172389258384810&slink=bjarb7&f1=1,9,2025-01-12 18:02:37.609060,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b173460178581370,240 000 EUR,Продава 2-СТАЕН,"град София, Дианабад","76 кв.м, 3-ти ет. от 8, ТЕЦ, Тухла 2023 г., Напълно обзаведен имот с АКТ 16!  Билдинг Бокс предлага за продажба двустаен апартамент в тухлена сг ..., тел.: 0879900994",0879900994,https://buildingbox.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173460178581370&slink=bjarb7&f1=1,15,2025-01-12 18:02:37.609360,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b173661120249630,307 400 EUR,Продава 2-СТАЕН,"град София, Дианабад","96 кв.м, 5-ти ет. от 15, ТЕЦ, LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме за продажба двустаен апартамент в сгр ..., тел.: 0882817565",0882817565,https://luximmo.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173661120249630&slink=bjarb7&f1=1,17,2025-01-12 18:02:37.609651,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b157294181120037,220 675 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0896001701",0896001701,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157294181120037&slink=bjarb7&f1=1,17,2025-01-12 18:02:37.609945,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b157190704816896,220 675 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Изгрев","63 кв.м, бул. Драган Цанков, 4-ти ет. от 8, ТЕЦ, Тухла 2025 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА !!! Имаме удоволствието да Ви представим първата жилищна сграда в София със  ..., тел.: 0896001701",0896001701,https://harmonygroup.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157190704816896&slink=bjarb7&f1=1,17,2025-01-12 18:02:37.610250,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b173642820254986,215 000 EUR,Продава 2-СТАЕН,"град София, Хладилника","65 кв.м, Партер от 6, Тухла 2024 г., ERA Premium има удоволствието да Ви представи двустаен апартамент в затворен комплекс SoHome Residen ..., тел.: 0877500153",0877500153,https://belleestates.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173642820254986&slink=bjarb7&f1=1,6,2025-01-12 18:02:37.610537,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b173390728454794,222 000 EUR,Продава 2-СТАЕН,"град София, Хладилника","77 кв.м, 3-ти ет. от 6, ТЕЦ, Тухла 2002 г., Билдинг Бокс предлага за продажба двустаен апартамент с чиста площ 64 кв.м, разположен на трети етаж ..., тел.: 0877734412",0877734412,https://buildingbox.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173390728454794&slink=bjarb7&f1=1,13,2025-01-12 18:02:37.610810,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1b166443216968170,211 488 EURЦената е без ДДС,Продава 2-СТАЕН,"град София, Хладилника","78 кв.м, 3-ти ет. от 5, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! С Акт 16! Представеният апартамент 14 в ..., тел.: 0882330022",0882330022,https://husestate.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166443216968170&slink=bjarb7&f1=1,16,2025-01-12 18:02:37.611090,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1c165028983915451,172 000 EUR,Продава 3-СТАЕН,"град София, Дианабад","80 кв.м, бул. Д-р Г. М. Димитров, 10-ти ет. от 19, ТЕЦ, ЕПК 1977 г., оф. 37777. ТОП ЛОКАЦИЯ! НА ТОП ЦЕНА! ЧУДЕСЕН ТРИСТАЕН АПАРТАМЕНТ, ВЪТРЕШЕН, МНОГО ТОПЪЛ, СЛЪНЧЕВ, НА ..., тел.: 0886969404",0886969404,https://imotidoverie.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165028983915451&slink=bjarb7&f1=1,16,2025-01-12 18:02:37.611368,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
1c171351472791537,304 000 EURЦената е без ДДС,Продава 3-СТАЕН,"град София, Дианабад","219 кв.м, 5-ти ет. от 5, ТЕЦ, Тухла 2024 г., Референтен номер: 737.     МаксВю Пропърти Ви представя тристаен апартамент с панорамна гледка в лук ..., тел.: 0893069401",0893069401,https://maxview050221.imot.bg,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171351472791537&slink=bjarb7&f1=1,6,2025-01-12 18:02:37.611645,Продава,https://www.imot.bg/pcgi/imot.cgi?act=3&slink=bjarb7&f1=1,559
