price_text,title,location,location_info,description,details_url,contact_info,search_url,scraped_at
"499 €975,96 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
60 кв.м","1-ви ет., ТЕЦ, Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи двустаен апартам ...",https://www.imoti.com/obiava/30190561/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0884765100,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:16.766885
"500 €977,91 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
60 кв.м","6-ти ет., ТЕЦ, Двустаен апартамент в кв.Иван Вазов, в близост до Южен парк и до удобен градски транспорт.Жилището с ...",https://www.imoti.com/obiava/68717349/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0888419086,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:16.767242
"520 €1 017,03 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
50 кв.м","8-ми ет., РЕАЛНА ОБЯВА!!! Стайл Естейт предлага на Вашето внимание, прекрасен двустаен апартамент на ТОП ЛОКАЦ ...",https://www.imoti.com/obiava/57447150/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0885944289,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:16.767623
"550 €1 075,71 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","4-ти ет., ТЕЦ, ПРОСТОРНО и СВЕТЛО, необзаведено жилище в ЕЛИТЕН район, близо до бул.Витоша и ЮЖЕН ПАРК! Тихо, но мн ...",https://www.imoti.com/obiava/73417518/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0878-43-26-76;,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:16.767982
"550 €1 075,71 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
65 кв.м","2-ри ет., ТЕЦ, Двустаен непреходен апартамент в поддържана тухлена кооперация на 5 мин. от Южен парк. Разпределение ...",https://www.imoti.com/obiava/62509928/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0899995927,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:16.768338
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
59 кв.м","2-ри ет., ТЕЦ, Двустаен уютен апартамент в кв. Иван Вазов, на метри от Южния парк и бул.Витоша, в малка сграда със  ...",https://www.imoti.com/obiava/17702755/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0892540213,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.645040
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","4-ти ет., ТЕЦ, Екоимоти предлага класически 2-стаен апартамент в тухлена сграда в кв.Иван Вазов.Жилището е с южно и ...",https://www.imoti.com/obiava/20942112/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0897463810,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.645432
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
65 кв.м","1-ви ет., ТЕЦ, Кантора  ИМОТИ ПРОСПЕРИТИ  има удоволствието да представи на Вашето ВНИМАНИЕ имот с реф.   9198!!!ОТ ...",https://www.imoti.com/obiava/34941607/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0896424040,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.645795
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
74 кв.м","2-ри ет., ТЕЦ, Агенция за недвижими имоти Имотопия Ви представя уютен двустаен апартамент в жк. Иван Вазов. Жилищет ...",https://www.imoti.com/obiava/22305554/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0893989869,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.646148
"600 €1 173,50 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
60 кв.м","1-ви ет., ТЕЦ, 📌 Референтен номер: 2213925❗ Революшън Естейт представя Двустаен в София, Иван Вазов& ...",https://www.imoti.com/obiava/69286044/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0899500900,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.646526
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
60 кв.м","1-ви ет., ТЕЦ, Открийте мястото, където ще се чувствате у дома от първия момент.Титан Пропъртис - офис Младост с ра ...",https://www.imoti.com/obiava/88047488/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0897850387,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.646887
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
60 кв.м","1-ви ет., ТЕЦ, ЕРА Голд представя на Вашето внимание обзаведен двустаен апартамент с отделна кухня на бул. Витоша,  ...",https://www.imoti.com/obiava/88116088/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0889115777,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.647246
"600 €1 173,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., ТЕЦ, 🏡 Двустаен обзаведен апартамент след ремонт на бул. Витоша до Южния парк   търси своя наемат ...",https://www.imoti.com/obiava/93513148/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0896200048,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.647620
"650 €1 271,29 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
71 кв.м","ТЕЦ, Обзаведен ,  Окабеляване ,  Саниран",https://www.imoti.com/obiava/70394914/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0886625211,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.647981
"650 €1 271,29 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","Агенция за недвижими имоти  Бети Консулт  Ви предлага,напълно обзаведен двустаен апартамент след рем ...",https://www.imoti.com/obiava/48970732/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0877980908,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.648347
"650 €1 271,29 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
77 кв.м","2-ри ет., ТЕЦ, Голям, цялостно обзаведен, тухлен апартамент до входа на Южния парк. Разпределението включва: Входно ...",https://www.imoti.com/obiava/86449080/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0898414272,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.648725
"650 €1 271,29 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
45 кв.м","5-ти ет., ТЕЦ, Предлагам на Вашето внимание обзаведен апартамент под наем на бул. Витоша, кв.Иван Вазов.Имотът е съ ...",https://www.imoti.com/obiava/60058277/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,02/9963769,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.649089
"650 €1 271,29 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
78 кв.м","2-ри ет., ТЕЦ, Отдаваме двустаен апартамент до Южния парк, близо до бул. 'Витоша'. Състои се от хол, спалня, отделн ...",https://www.imoti.com/obiava/26274866/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0882302227,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.649465
"720 €1 408,20 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
65 кв.м","1-ви ет., ТЕЦ, Агенция за недвижими имоти Имотопия Ви представя уютен двустаен апартамент в жк. Иван Вазов. Жилищет ...",https://www.imoti.com/obiava/81583611/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0893989869,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.649835
"749 €1 464,92 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","6-ти ет., ТЕЦ,        ORION Property Management представя на Вашето внимание обзаведен непреходен двустаен апартаме ...",https://www.imoti.com/obiava/64508102/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0878388114,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.650192
"749 €1 464,92 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
65 кв.м","1-ви ет., ТЕЦ, Отдаваме под наем напълно обзаведен и оборудван тристаен апартамент на престижна локация в кв. Иван  ...",https://www.imoti.com/obiava/73498975/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0885566861,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.650578
"770 €1 505,99 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., Компания `ЕКС` представя на Вашето внимание двустаен апартамент в кв. Иван Вазов.МЕСТОПОЛОЖЕНИЕ: В б ...",https://www.imoti.com/obiava/69420601/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0884 95 70 94,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.650939
"790 €1 545,11 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","5-ти ет., ТЕЦ, Луксозен апартамент, съчетаващо стил и удобство. Апартаментът се намира в един от най-хубавите район ...",https://www.imoti.com/obiava/49190098/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0888660255,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.651298
"799 €1 562,71 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., ТЕЦ, Агенция за недвижими имоти Vice Real Estate има огромното удоволствие да Ви представи двустаен апарт ...",https://www.imoti.com/obiava/68471097/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0892976004,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.651678
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., Билдинг Бокс предлага под наем слънчев, напълно обзаведен, двустаен апартамент, находящ се в кв. Ива ...",https://www.imoti.com/obiava/46017822/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0879900515,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:18.652039
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","2-ри ет., ТЕЦ, НАПЪЛНО ОБЗАВЕДЕН 2-СТАЕН АПАРТАМЕНТ! Джей Джей корпорейшън предлага на Вашето внимание просторен, с ...",https://www.imoti.com/obiava/46079893/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0887714407,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.521961
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","2-ри ет., ТЕЦ, Прекрасен апартамент с две спални под наем в кв.  Иван Вазов Предлагаме под наем напълно обзаведен т ...",https://www.imoti.com/obiava/39992447/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0888660255,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.522329
"800 €1 564,66 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
69 кв.м","Двустаен апартамент на бул. ВИТОША, до Южен парк.Страхотна локация - голям пешеходен поток през деня ...",https://www.imoti.com/obiava/89260021/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0892504719,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.522703
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
66 кв.м","1-ви ет., Имотът се намира на бул.'Витоша' 131 и се отдава необзаведен дългосрочно за офис. Вътрешно е разпред ...",https://www.imoti.com/obiava/77825149/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0878844113,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.523057
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
53 кв.м","2-ри ет., ТЕЦ, ТОП ЛОКАЦИЯ! ОБЗАВЕДЕН! Изцяло ремонтиран, уютен двустаен и напълно обзаведен апартамент ситуиран на ...",https://www.imoti.com/obiava/93396036/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0893414259,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.523431
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., MYAGKOV ESTATES предлага под наем хубав 2-СТАЕН апартамент в Иван Вазов. Разположен в тухлена сграда ...",https://www.imoti.com/obiava/49734593/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0877444505,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.523785
"800 €1 564,66 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
65 кв.м","1-ви ет., ТЕЦ, Предлагам на Вашето внимание необзаведен апартамент под наем на бул. Витоша.Имотът е разпределен как ...",https://www.imoti.com/obiava/54474182/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,02/9963769,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.524139
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","1-ви ет., Предлагаме Ви напълно обзаведен двустаен апартамент, разположен на изключително комуникативно място  ...",https://www.imoti.com/obiava/38072897/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0888238737,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.524504
"800 €1 564,66 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","2-ри ет., 7️⃣ 7Estate дарява 7% от печалбата за благотворителни каузи 📧 https://7estate.b ...",https://www.imoti.com/obiava/90370734/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0876 76 6224,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.524862
"849 €1 660,50 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","3-ти ет., ТЕЦ, ПРЕСТИЖНА ЛОКАЦИЯ! НА ВХОДА НА ЮЖЕН ПАРК! ПРЕКРАСНА ГЛЕДКА! ПРОСТОРНО И ФУНКЦИОНАЛНО ЖИЛИШЕ! ЛУКСОЗН ...",https://www.imoti.com/obiava/50941514/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0896/775296,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.525216
"850 €1 662,46 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","3-ти ет., ТЕЦ, Предлагаме Ви чудесен, обзаведен, двустаен апартамент на входа на Южен парк в ж.к. Иван Вазов. Апарт ...",https://www.imoti.com/obiava/11597799/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0884722121,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.525588
"850 €1 662,46 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","4-ти ет., ТЕЦ, Двустаен апартамент ТОП ЛОКАЦИЯ, кв. Иван Вазов, ул. Димитър МановИмота е разположен на четвърти ета ...",https://www.imoti.com/obiava/81965197/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0882633399,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.525948
"850 €1 662,46 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","3-ти ет., ТЕЦ, Unique Estates ви представя южен апартамент под наем с впечатляваща панорама към Витоша планина и Юж ...",https://www.imoti.com/obiava/36457757/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0882 300 400,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.526303
"950 €1 858,04 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
80 кв.м","4-ти ет., ТЕЦ, First Estates би искал да ви представи този уютен апартамент на пешеходно разстояние от красивия Юже ...",https://www.imoti.com/obiava/67188508/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,070015151,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.526671
"999 €1 953,87 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
100 кв.м","5-ти ет., ТЕЦ, Луксозен тристаен апартамент преустроен като просторен двустаен апартамент под наем в ж.к. Иван Вазо ...",https://www.imoti.com/obiava/58178627/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0876380687,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.527023
"1 100 €2 151,41 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
68 кв.м","2-ри ет., ТЕЦ, Луксозен двустаен апартамент с отлична локация в Центъра. Апартаментът е светъл и просторен с \go-из ...",https://www.imoti.com/obiava/17673725/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0882660998,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.527391
1 200 €2 347 лв.Не се начислява ДДС,Дава под наем  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
70 кв.м","6-ти ет., ТЕЦ, ЕКСКЛУЗИВНО! ЕРА Голд отдава под наем слънчев двустаен апартамент с гледка към НДК срещу Гранд хотел ...",https://www.imoti.com/obiava/10176981/dava-pod-naem-2-staen-grad-sofiya-ivan-vazov,0889115777,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.527751
"200 €391,17 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
75 кв.м","11-ти ет., ТЕЦ, Апартаментът е необзаведен, в жилищен блок в ж.к. Дианабат, намиращ се в близост до метростанция, де ...",https://www.imoti.com/obiava/80898955/dava-pod-naem-2-staen-grad-sofiya-izgrev,0886759853,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.528103
"450 €880,12 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
72 кв.м","2-ри ет., ТЕЦ, iHOME Real Estate предлага двустаен, обзаведен апартамент в жк Изток, ул. Антон П. Чехов, в близост  ...",https://www.imoti.com/obiava/76264903/dava-pod-naem-2-staen-grad-sofiya-izgrev,0876688433,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.528485
"500 €977,91 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
60 кв.м","ТЕЦ, Малък двустаен апартамент, разположен в един от най-тихите,престижни и зелени квартали на София  - к ...",https://www.imoti.com/obiava/39966192/dava-pod-naem-2-staen-grad-sofiya-izgrev,0888977836,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:20.528843
"550 €1 075,71 лв.Цената е с включено ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
78 кв.м","3-ти ет., ТЕЦ, Отдава се под наем просторен и светъл ДВУСТАЕН апартамент в квартал 'Изгрев' до парк 'Борисова гради ...",https://www.imoti.com/obiava/43152790/dava-pod-naem-2-staen-grad-sofiya-izgrev,0888780015,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.398275
"650 €1 271,29 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
61 кв.м","1-ви ет., ТЕЦ, ПРОСТОРЕН ! ! ! ФУНЦИОНАЛЕН ! ! ! ЮЖЕН ! ! ! НАПЪЛНО ЗАВЪРШЕН ! ! ! Предлагаме на вашето внимание дв ...",https://www.imoti.com/obiava/36687573/dava-pod-naem-2-staen-grad-sofiya-izgrev,0897054092,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.398663
"675 €1 320,19 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
65 кв.м","3-ти ет., Представяме на Вашето внимание просторен и напълно обзаведен двустаен апартамент, разположен в един  ...",https://www.imoti.com/obiava/40440898/dava-pod-naem-2-staen-grad-sofiya-izgrev,0886 03 29 44,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.399084
"700 €1 369,08 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
65 кв.м","5-ти ет., ГАЗ, ТЕЦ, 20 години Ню Естейт! Само реални имоти! Свободен от 20.01.2026 г.Предлагаме Ви ПРЕКРАСЕН ИМОТ- двуст ...",https://www.imoti.com/obiava/16956810/dava-pod-naem-2-staen-grad-sofiya-izgrev,0885968823,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.399460
"700 €1 369,08 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
52 кв.м","2-ри ет., ТЕЦ, Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк. Изгрев.МЕСТОПОЛОЖЕНИЕ: В близо ...",https://www.imoti.com/obiava/56634294/dava-pod-naem-2-staen-grad-sofiya-izgrev,0884 95 70 94,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.399844
"819 €1 601,82 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
66 кв.м","5-ти ет., ТЕЦ, Агенция за недвижими имоти Vice Real Estate с удоволствие Ви представя двустаен апартамент под наем, ...",https://www.imoti.com/obiava/62282550/dava-pod-naem-2-staen-grad-sofiya-izgrev,0892976004,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.400316
"820 €1 603,78 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
66 кв.м","5-ти ет., ТЕЦ, Агенция за недвижими имоти IGV Consult предлага кокетен апартамент, ново строителство с локация на и ...",https://www.imoti.com/obiava/47170336/dava-pod-naem-2-staen-grad-sofiya-izgrev,0885132725,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.400691
"820 €1 603,78 лв.Не се начислява ДДС",Дава под наем  2-стаен,"град София, Изгрев","град София, Изгрев
66 кв.м","5-ти ет., NEXT LEVEL PROPERTY Предлага на Вашето внимание двустайно жилище в ж.к.Изгрев.На минути разстояние с ...",https://www.imoti.com/obiava/77198162/dava-pod-naem-2-staen-grad-sofiya-izgrev,0876708149,https://www.imoti.com/naemi/grad-sofiya?pubtype=3~4~&sraion=6101~57~60~21~147~81~22~23~85~120~80~,2026-01-24T18:27:22.401055
