title,description,city,neighborhood,price_value,price_currency,price_per_m2,details_url,num_photos,time,offer_type,ref_no,search_url,scraped_at
"Двустаен, 52m²","Тухла, Обзаведен, Електричество",София,кв. Редута,"140,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-52m2-sofiya-kv.-reduta/as1624805,10,вчера,,1624805,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048398
"Тристаен, 95m²","Тухла, ТЕЦ",София,кв. Редута,"305,000",EUR,,/offer/apartament-za-prodazhba/tristaen-95m2-sofiya-kv.-reduta/as1641954,10,вчера,,1641954,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048405
"Тристаен, 88m²","Тухла, Необзаведен, ТЕЦ",София,кв. Редута,"310,000",EUR,,/offer/apartament-za-prodazhba/tristaen-88m2-sofiya-kv.-reduta/as1652956,2,вчера,,1652956,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048408
"Многостаен, 220m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"640,000",EUR,,/offer/apartament-za-prodazhba/mnogostaen-220m2-sofiya-kv.-reduta/as1669116,10,,,1669116,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048411
"Тристаен, 100m²","Тухла, Електричество",София,кв. Редута,"278,500",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-kv.-reduta/as1640300,10,,,1640300,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048413
"Двустаен, 49m²","Панел, Обзаведен",София,кв. Редута,"158,000",EUR,,/offer/apartament-za-prodazhba/dvustaen-49m2-sofiya-kv.-reduta/as1645945,10,,,1645945,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048415
"Тристаен, 82m²","Тухла, Прокарва се",София,кв. Редута,"309,000",EUR,,/offer/apartament-za-prodazhba/tristaen-82m2-sofiya-kv.-reduta/as1669076,10,,,1669076,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048418
"Тристаен, 100m²","Тухла, ТЕЦ",София,кв. Редута,"335,000",EUR,,/offer/apartament-za-prodazhba/tristaen-100m2-sofiya-kv.-reduta/as1657158,10,,,1657158,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048420
"Двустаен, 62m²","Тухла, Обзаведен, ТЕЦ",София,кв. Редута,"228,500",EUR,,/offer/apartament-za-prodazhba/dvustaen-62m2-sofiya-kv.-reduta/as1668270,9,,,1668270,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048427
"Тристаен, 110m²","Тухла, Необзаведен, Електричество",София,кв. Редута,"165,000",EUR,,/offer/apartament-za-prodazhba/tristaen-110m2-sofiya-kv.-reduta/as1629060,8,,,1629060,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=503,2026-02-03T06:14:40.048433
