site,search_url,scraped_at,details_url,agency_url,price_text,location_text,title,description,area_text,floor_text,total_floors_text,agency_name,num_photos,ref_no,total_offers,raw_link_description
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-74m2-sofiya-kv.-hladilnika/as1539981,,"239,986 €","София, кв. Хладилника","Двустаен, 74m²",Тухла,74 кв.м,,,,1,1539981,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-70m2-sofiya-kv.-hladilnika/as1599659,,"215,000 €","София, кв. Хладилника","Двустаен, 70m²","Тухла, Необзаведен, Локално отопление",70 кв.м,,,,7,1599659,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/dvustaen-55m2-sofiya-kv.-hladilnika/as1670901,,"260,000 €","София, кв. Хладилника","Двустаен, 55m²","Тухла, Обзаведен",55 кв.м,,,,4,1670901,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-96m2-sofiya-kv.-hladilnika/as1604635,,"310,000 €","София, кв. Хладилника","Тристаен, 96m²","Тухла, Обзаведен, Електричество",96 кв.м,,,,10,1604635,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-130m2-sofiya-kv.-hladilnika/as1668518,,"480,300 €","София, кв. Хладилника","Тристаен, 130m²","Тухла, Необзаведен",130 кв.м,,,,10,1668518,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-128m2-sofiya-kv.-hladilnika/as1391285,,"457,900 €","София, кв. Хладилника","Тристаен, 128m²","Тухла, Необзаведен",128 кв.м,,,,10,1391285,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-130m2-sofiya-kv.-hladilnika/as1391286,,"464,200 €","София, кв. Хладилника","Тристаен, 130m²","Тухла, Необзаведен",130 кв.м,,,,10,1391286,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/mezonet-185m2-sofiya-kv.-hladilnika/as1660838,,"480,000 €","София, кв. Хладилника","Мезонет, 185m²","Тухла, Обзаведен, ТЕЦ",185 кв.м,,,,10,1660838,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/tristaen-124m2-sofiya-kv.-hladilnika/as1623255,,"608,000 €","София, кв. Хладилника","Тристаен, 124m²","Тухла, Обзаведен, Прокарва се",124 кв.м,,,,10,1623255,,
homesbg,https://www.homes.bg/api/offers?currencyId=1&filterOrderBy=0&locationId=1&typeId=ApartmentSell&neighbourhoods%5B%5D=527,2026-02-13 18:09:26.923856,https://www.homes.bg/offer/apartament-za-prodazhba/garazh-250m2-sofiya-kv.-hladilnika/as1651713,,"129,000 €","София, кв. Хладилника","Гараж, 250m²",,250 кв.м,,,,0,1651713,,
