title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no,area
Продава 3-СТАЕН,450450,EUR,Продава,тристаен,град София,Оборище,"156 кв.м, 12-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 156.20 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346820901945&slink=bhcl5k&f1=8,12.0,2024-12-29 17:26:22.092078,imot.bg,,,1c169346820901945,
Продава 3-СТАЕН,450450,EUR,Продава,тристаен,град София,Оборище,"158 кв.м, 4-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент с обща площ от 157.86 кв.м. и застроена площ от 135.3 ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346794257862&slink=bhcl5k&f1=8,8.0,2024-12-29 17:26:22.092248,imot.bg,,,1c169346794257862,
Продава 3-СТАЕН,460000,EUR,Продава,тристаен,град София,Оборище,"93 кв.м, 2-ри ет. от 5, ТЕЦ, LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме прекрасен имот на топ локация в гр. С ..., тел.: 0884512104",0884512104,,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172727640681872&slink=bhcl5k&f1=8,17.0,2024-12-29 17:26:22.092419,imot.bg,,,1c172727640681872,
Продава 3-СТАЕН,464310,EUR,Продава,тристаен,град София,Оборище,"153 кв.м, 6-ти ет. от 14, ТЕЦ, Тухла 2026 г., Тристаен апартамент с обща площ от 153.12 кв.м. и застроена площ от 131.24 кв.м. Състои се от: две с ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170963463212586&slink=bhcl5k&f1=8,8.0,2024-12-29 17:26:22.092592,imot.bg,,,1c170963463212586,
Продава 3-СТАЕН,464310,EUR,Продава,тристаен,град София,Оборище,"150 кв.м, 13-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 149.79 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170911928518088&slink=bhcl5k&f1=9,12.0,2024-12-29 17:26:22.515670,imot.bg,,,1c170911928518088,
Продава 3-СТАЕН,464310,EUR,Продава,тристаен,град София,Оборище,"150 кв.м, 13-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 149.79 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170911928518088&slink=bhcl5k&f1=9,12.0,2024-12-29 17:26:22.516139,imot.bg,,,1c170911928518088,
Продава 3-СТАЕН,464310,EUR,Продава,тристаен,град София,Оборище,"140 кв.м, 10-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658236295736&slink=bhcl5k&f1=9,4.0,2024-12-29 17:26:22.516324,imot.bg,,,1c168658236295736,
Продава 3-СТАЕН,464310,EUR,Продава,тристаен,град София,Оборище,"156 кв.м, 8-ми ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 156.48 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346809942874&slink=bhcl5k&f1=9,8.0,2024-12-29 17:26:22.516510,imot.bg,,,1c169346809942874,
Продава 3-СТАЕН,471240,EUR,Продава,тристаен,град София,Оборище,"142 кв.м, 10-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Тристаен апартамент, състоящ се от: входно преддверие, две спални, дневна ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658244728090&slink=bhcl5k&f1=9,4.0,2024-12-29 17:26:22.516691,imot.bg,,,1c168658244728090,
Продава 3-СТАЕН,471240,EUR,Продава,тристаен,град София,Оборище,"158 кв.м, 9-ти ет. от 14, ТЕЦ, Тухла 2026 г., Без комисиона от купувача. Цената е с включен ДДС. Тристаен апартамент с обща площ от 157.81 кв.м. и ..., тел.: 088 21 21 488",088 21 21 488,,https://imoteka.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169346811425116&slink=bhcl5k&f1=9,8.0,2024-12-29 17:26:22.516872,imot.bg,,,1c169346811425116,
Продава 3-СТАЕН,393853,EUR,Продава,тристаен,град София,Оборище,"203 кв.м, Партер от 9, ТЕЦ, Тухла 2023 г., Директно от инвеститора!!!Без комисион! На Вашето внимание предлагаме новата ни многофункционална сг ..., тел.: 0888414711",0888414711,,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c170833785474578&slink=bhcl5k&f1=9,3.0,2024-12-29 17:26:22.517057,imot.bg,,,1c170833785474578,
Продава 3-СТАЕН,475000,EUR,Продава,тристаен,град София,Оборище,"106 кв.м, 4-ти ет. от 5, Лок.отопл., Тухла 1934 г., ЧИСТО НОВ И НАПЪЛНО ОБЗАВЕДЕН АПАРТМЕНТ СЛЕД ТОТАЛЕН РЕМОНТ В  МНОГО КОМУНИКАТИВЕН РАЙОН! JJcorporat ..., тел.: 0887219224",0887219224,,https://jjcorporation.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173433765932164&slink=bhcl5k&f1=9,17.0,2024-12-29 17:26:22.517273,imot.bg,,,1c173433765932164,
