title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Тристаен апартамент, 91 м2",223 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5989559/?sid=gFM8jD&page=1,продава Тристаен апартамент, 91 м2,Ера Идеа,Етаж:,Цена на /м2/:2 451EUR,"ЕКСКЛУЗИВНО! ЕРА ИДЕА предлага обзаведен апартамент в ж.к. ""Сухата река"". Апартамента се намира на 1ви жилищен етаж над гаражи в малка тухлена сграда. Застроената площ е 75 кв.м. със следното...",True,12,2025-03-24 13:23:19.436636,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Тристаен апартамент, 125 м2",327 132EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5829598/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,Luximmo Finest Estates,Етаж:  от 10,Цена на /м2/:2 617EUR,"Представяме тристаен апартамент в чисто нова бутикова сграда с отлична локация в кв. „Сухата река“. В непосредствена близост се намира метростанция „Хаджи Димитър“, а популярният парк „Заимов“,...",True,5,2025-03-24 13:23:19.437260,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Тристаен апартамент, 130 м2",344 644EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5805229/?sid=gFM8jD&page=1,продава Тристаен апартамент, 130 м2,Luximmo Finest Estates,Етаж:  от 15,Цена на /м2/:2 651EUR,"Ексклузивно представяме за продажба тристаен апартамент в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",True,12,2025-03-24 13:23:19.437878,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Тристаен апартамент, 107 м2",399 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/5959060/?sid=gFM8jD&page=1,продава Тристаен апартамент, 107 м2,АДРЕС Недвижими имоти АД,Етаж: 12 от 17,Цена на /м2/:3 729EUR,"Слънчев, панорамен тристаен апартамент непосредствено до парк, състоящ се от просторен хол, бокс с вградена кухня с електроуреди, две големи спални, две бани напълно завършени, мокро помещение и...",True,15,2025-03-24 13:23:19.438380,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Тристаен апартамент, 120 м2",590 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/tristaen/5657428/?sid=gFM8jD&page=1,продава Тристаен апартамент, 120 м2,Emily Properties,Етаж: 0 от 4,Цена на /м2/:4 917EUR,"ДО ПАРК ""ЗАИМОВ""!!! СЪС СОБСТВЕН ДВОР-60кв.м.!!! С ЮЖНО ИЗЛОЖЕНИЕ!!! В ОТЛИЧНО СЪСТОЯНИЕ!!! Луксозно завършен тристаен апартамент в бутикова кооперация на тихо и спокойно място на метри от парка....",True,11,2025-03-24 13:23:19.438915,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 39 м2",92 900EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6050038/?sid=gFM8jD&page=1,продава Двустаен апартамент, 39 м2,АДРЕС Недвижими имоти АД,Етаж: 8,Цена на /м2/:2 382EUR,"Представяме гарсониера в квартал Суха река, със следното разпределение: просторна всекидневна, отделна кухня, както и сервизни помещения. Има и прилежащо избено помещение.Имотът е в...",False,10,2025-03-24 13:23:19.439392,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 75 м2",101 849EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/6031164/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,GLOBAL CONSULT,Етаж: 2 от 5,Цена на /м2/:1 358EUR,"Продава  голям 2-СТАЕН апартамент101849 EURЦената е без ДДС(1357.98 EUR/кв.м)град София,  ул. ДоспевскиКвадратура: 75 кв.м. Етаж: 2-ри от...",False,7,2025-03-24 13:23:19.439852,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 38 м2",110 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6014312/?sid=gFM8jD&page=1,продава Двустаен апартамент, 38 м2,Титан Пропъртис Рент,Етаж: 2 от 7,Цена на /м2/:2 895EUR,"Титан Пропъртис - офис Младост има удоволствието да Ви представи двустаен апартамент в ж.к. Сухата река. В близост са разположени спирки на градски транспорт, Стадион „Георги Аспарухов“, супер...",False,7,2025-03-24 13:23:19.440315,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 55 м2",120 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6022943/?sid=gFM8jD&page=1,продава Двустаен апартамент, 55 м2,Титан пропъртис продажби,Етаж: 1 от 4,Цена на /м2/:2 182EUR,"Титан Пропъртис - офис Черни връх има удоволствието да Ви представи двустаен апартамент в Оборище. Мястото е комуникативно , в близост е до метростанция Театрална, спирки на градски транспорт,...",False,7,2025-03-24 13:23:19.440745,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 38 м2",120 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6013691/?sid=gFM8jD&page=1,продава Двустаен апартамент, 38 м2,Имоти Премиер,Етаж: 2 от 7,Цена на /м2/:3 158EUR,Имоти Премиер предлага на Вашето внимание Двустаен апартамент за продажба в кв. Суха река .Апартамента е след основен ремонт .Чистата площ на жилището е 38...,False,5,2025-03-24 13:23:19.441252,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Тристаен апартамент, 84 м2",125 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/5675521/?sid=gFM8jD&page=1,продава Тристаен апартамент, 84 м2,Явлена Изток,Етаж: 6 от 8,Цена на /м2/:1 488EUR,"Явлена-Изток продава 3-стаен апартамент 84 кв.м. в ж.к. Сухата река. Състоящ се от: дневна, две спални, кухня, баня, тоалетна, мокро помещение, гардеробно и две тераси. Сградата е панел от 1974г....",False,12,2025-03-24 13:23:19.441676,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 47 м2",125 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6044312/?sid=gFM8jD&page=1,продава Двустаен апартамент, 47 м2,Юпитер-8,Етаж: 1 от 9,Цена на /м2/:2 660EUR,"Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",False,,2025-03-24 13:23:19.442098,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 47 м2",125 000EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/6044314/?sid=gFM8jD&page=1,продава Двустаен апартамент, 47 м2,Юпитер-8,Етаж: 1 от 9,Цена на /м2/:2 660EUR,"Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",False,,2025-03-24 13:23:19.442501,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 47 м2",125 000EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6044316/?sid=gFM8jD&page=1,продава Двустаен апартамент, 47 м2,Юпитер-8,Етаж: 1 от 9,Цена на /м2/:2 660EUR,"Нов среден южен партерен имот със статут офис. Сграда с Акт 16 от 2024 г.ТЕЦ.Топ - локация в широк център, непосредствено до ул. Черковна. Сградата е на 200 метра от метростанция, 1040 м....",False,,2025-03-24 13:23:19.442904,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Двустаен апартамент, 63 м2",125 020EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6020754/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,ЕКС НВД,Етаж: 2 от 8,Цена на /м2/:1 984EUR,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в ж.к. Сухата река.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, детска градина, училище, магазини от...",False,1,2025-03-24 13:23:19.443348,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
"продава Четиристаен апартамент, 86 м2",126 800EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/chetiristaen/5885595/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 86 м2,Имоти Премиер,Етаж: 0 от 5,Цена на /м2/:1 474EUR,"Имоти Премиер предлага на Вашето внимание имот със статут на апартамент в кв. Оборище.Намира се на полусутерен в тухлена сграда. Състои се от 4 помещения, два санитарни възела и има...",False,11,2025-03-24 13:23:19.443825,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,450
