title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/6040578/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,15,2025-03-01 18:02:08.354185,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6040581/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,15,2025-03-01 18:02:08.354732,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Редута",https://www.imoti.net/bg/obiava/prodava/sofia/reduta/dvustaen/6040582/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,15,2025-03-01 18:02:08.355238,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Оборище",https://www.imoti.net/bg/obiava/prodava/sofia/oborishte/dvustaen/6040588/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,15,2025-03-01 18:02:08.355718,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Двустаен апартамент, 72 м2",205 000EUR,"София, Редута",https://www.imoti.net/bg/obiava/prodava/sofia/reduta/dvustaen/6024434/?sid=gFM8jD&page=1,продава Двустаен апартамент, 72 м2,ПРОХОУМ СОФИЯ,Етаж: 3 от 6,Цена на /м2/:2 847EUR,"Агенция за недвижими имоти ""ПРОХОУМ СОФИЯ"" предлага за продажба двустаен апартамент. Жилището се намира в близост до парк ""Гео Милев"" в тухлена сграда с отлични общи части. Разпределение: антре,...",True,9,2025-03-01 18:02:08.356143,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Тристаен апартамент, 91 м2",223 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5989559/?sid=gFM8jD&page=1,продава Тристаен апартамент, 91 м2,Ера Идеа,Етаж:,Цена на /м2/:2 451EUR,"ЕКСКЛУЗИВНО! ЕРА ИДЕА предлага обзаведен апартамент в ж.к. ""Сухата река"". Апартамента се намира на 1ви жилищен етаж над гаражи в малка тухлена сграда. Застроената площ е 75 кв.м. със следното...",True,12,2025-03-01 18:02:08.356563,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Тристаен апартамент, 93 м2",245 950EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/tristaen/6040843/?sid=gFM8jD&page=1,продава Тристаен апартамент, 93 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 645EUR,"Продава се НОВ ПАНОРАМЕН 3-СТАЕН АПАРТАМЕНТ С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 245,950 евро (2,644 евро/кв.м.)Статут: АпартаментАКТ 16 -...",False,20,2025-03-01 18:02:08.357053,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Тристаен апартамент, 93 м2",245 950EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/6040844/?sid=gFM8jD&page=1,продава Тристаен апартамент, 93 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 645EUR,"Продава се НОВ ПАНОРАМЕН 3-СТАЕН АПАРТАМЕНТ С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 245,950 евро (2,644 евро/кв.м.)Статут: АпартаментАКТ 16 -...",False,20,2025-03-01 18:02:08.357533,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Тристаен апартамент, 125 м2",250 380EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/6035723/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,АДРЕС Недвижими имоти АД,Етаж: 8 от 9,Цена на /м2/:2 003EUR,"Прекрасен и просторен тристаен апартамент. Състои се от: две самостоятелни спални със северно изложение, дневна с площ от 34 кв.м. и южно изложение, баня с тоалетна, втори санитарен възел, малък...",True,3,2025-03-01 18:02:08.357969,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
"продава Тристаен апартамент, 125 м2",327 132EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5829598/?sid=gFM8jD&page=1,продава Тристаен апартамент, 125 м2,Luximmo Finest Estates,Етаж:  от 10,Цена на /м2/:2 617EUR,"Представяме тристаен апартамент в чисто нова бутикова сграда с отлична локация в кв. „Сухата река“. В непосредствена близост се намира метростанция „Хаджи Димитър“, а популярният парк „Заимов“,...",True,5,2025-03-01 18:02:08.358418,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,488
