price_text,title,location,description,info_text,details_url,photos_text,contact_info,agency_name,agency_url,ref_no,total_offers,price_per_m2,search_url,scraped_at
238 000 €465 487.54 лв.,Продава 2-СТАЕН,"град София, Белите брези","71 кв.м, ул. Нишава, 7-ми ет. от 14, ТЕЦ, Въведен в експлоатация, Продавам голям, непреходен, обзаведен двустаен апартамент в гр. София, кв.'Белите брези', ул.'Нишава ..., тел.: 0878 866 508","71 кв.м, ул. Нишава, 7-ми ет. от 14, ТЕЦ, Въведен в експлоатация, Продавам голям, непреходен, обзаведен двустаен апартамент в гр. София, кв.'Белите брези', ул.'Нишава ..., тел.: 0878 866 508",//www.imot.bg/obiava-1b177009841091894-prodava-dvustaen-apartament-grad-sofiya-belite-brezi-ul-nishava,Повече детайлии 16 снимки,0878 866 508,БЪЛГАРИЯ РИАЛТИ,//bulgariarealty.imot.bg,1,0,3352.11,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.849313
238 000 €465 487.54 лв.,Продава 2-СТАЕН,"град София, Белите брези","71 кв.м, ул. Нишава, 7-ми ет. от 14, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Продавам голям, непреходен, обзаведен двустаен апартамент в гр. София, кв.'Белите брези', ул.'Нишава ..., тел.: 0878 866 508","71 кв.м, ул. Нишава, 7-ми ет. от 14, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Продавам голям, непреходен, обзаведен двустаен апартамент в гр. София, кв.'Белите брези', ул.'Нишава ..., тел.: 0878 866 508",//www.imot.bg/obiava-1b176950648292032-prodava-dvustaen-apartament-grad-sofiya-belite-brezi-ul-nishava,Повече детайлии 17 снимки,0878 866 508,БЪЛГАРИЯ РИАЛТИ,//bulgariarealty.imot.bg,1,0,3352.11,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.850554
239 000 €467 443.37 лв.,Продава 2-СТАЕН,"град София, Белите брези","76 кв.м, 4-ти ет. от 4, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg  Представяме двустаен апартамент в кв.  Белите брези , разпол ..., тел.: 0988154591","76 кв.м, 4-ти ет. от 4, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg  Представяме двустаен апартамент в кв.  Белите брези , разпол ..., тел.: 0988154591",//www.imot.bg/obiava-1b176961603110288-prodava-dvustaen-apartament-grad-sofiya-belite-brezi,Повече детайлии 17 снимки,0988154591,ЛУКСИММО,//luximmo.imot.bg,1,0,3144.74,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.851771
165 000 €322 711.95 лв.,Продава 2-СТАЕН,"град София, Дианабад","60 кв.м, 8-ми ет. от 8, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., ТОП ЛОКАЦИЯ!!! НАЙ-НИСКА ЦЕНА ЗА РАЙОНА!!! ПАНОРАМА!!! Имаме удоволствието да Ви предсатавим класиче ..., тел.: 0878443777","60 кв.м, 8-ми ет. от 8, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., ТОП ЛОКАЦИЯ!!! НАЙ-НИСКА ЦЕНА ЗА РАЙОНА!!! ПАНОРАМА!!! Имаме удоволствието да Ви предсатавим класиче ..., тел.: 0878443777",//www.imot.bg/obiava-1b176303224858983-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 11 снимки,0878443777,ЕВОЛЮТ ОФИС ИНФИНИТИ,//evolut.imot.bg,1,0,2750.0,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.852985
169 000 €330 535.27 лв.,Продава 2-СТАЕН,"град София, Дианабад","57 кв.м, ТЕЦ, Отлична локация! Предлагам двустаен апартамент с площ 57 кв.м, разположен на 3-ти етаж от 8 в панелн ..., тел.: 0892509187","57 кв.м, ТЕЦ, Отлична локация! Предлагам двустаен апартамент с площ 57 кв.м, разположен на 3-ти етаж от 8 в панелн ..., тел.: 0892509187",//www.imot.bg/obiava-1b176971877899404-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 7 снимки,0892509187,ЯВЛЕНА ЦЕНТРАЛЕН ОФИС,//yavlena.imot.bg,1,0,2964.91,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.854169
169 000 €330 535.27 лв.,Продава 2-СТАЕН,"град София, Дианабад","57 кв.м, ТОП ЛОКАЦИЯ! Предлагам класически двустаен апартамент с площ 57 кв.м, разположен на 3-ти етаж от 8 в ..., тел.: 0892507912","57 кв.м, ТОП ЛОКАЦИЯ! Предлагам класически двустаен апартамент с площ 57 кв.м, разположен на 3-ти етаж от 8 в ..., тел.: 0892507912",//www.imot.bg/obiava-1b176764550483513-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 8 снимки,0892507912,ЯВЛЕНА ЦЕНТРАЛЕН ОФИС,//yavlena.imot.bg,1,0,2964.91,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.855343
187 859 €367 420.27 лв.,Продава 2-СТАЕН,"град София, Дианабад","63 кв.м, бул. Д-р Г. М. Димитров, 2-ри ет. от 7, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., Строително инвенстиционна компания!!!  СОФИЯ БИЛДИНГ ЕСТЕЙТ  ЕООД Ви предлага двустайни, тристайни и ..., тел.: 0885 688 556","63 кв.м, бул. Д-р Г. М. Димитров, 2-ри ет. от 7, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., Строително инвенстиционна компания!!!  СОФИЯ БИЛДИНГ ЕСТЕЙТ  ЕООД Ви предлага двустайни, тристайни и ..., тел.: 0885 688 556",//www.imot.bg/obiava-1b174437685070245-prodava-dvustaen-apartament-grad-sofiya-dianabad-bul-d-r-g-m-dimitrov,Повече детайлии 3 снимки,0885 688 556,СОФИЯ БИЛДИНГ ЕСТЕЙТ ЕООД,//sbe.imot.bg,1,0,2981.89,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.856467
212 600 €415 809.46 лв.,Продава 2-СТАЕН,"град София, Дианабад","80 кв.м, 4-ти ет. от 15, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме за продажба двустаен апартамент  4.32 ..., тел.: 0882817572","80 кв.м, 4-ти ет. от 15, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме за продажба двустаен апартамент  4.32 ..., тел.: 0882817572",//www.imot.bg/obiava-1b173858605471196-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 12 снимки,0882817572,ЛУКСИММО,//luximmo.imot.bg,1,0,2657.5,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.857712
247 041 €483 170.20 лв.,Продава 2-СТАЕН,"град София, Дианабад","89 кв.м, 4-ти ет. от 15, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме за продажба двустаен апартамент  4.28 ..., тел.: 0882817572","89 кв.м, 4-ти ет. от 15, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме за продажба двустаен апартамент  4.28 ..., тел.: 0882817572",//www.imot.bg/obiava-1b173928962366142-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 12 снимки,0882817572,ЛУКСИММО,//luximmo.imot.bg,1,0,2775.74,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.858913
265 000 €518 294.95 лв.,Продава 2-СТАЕН,"град София, Дианабад","89 кв.м, ул. Никола Габровски, 3-ти ет. от 5, ТЕЦ, Въведен в експлоатация 2025 г., Comfort Properties Group има удоволствието да Ви представи Двустаен Апартамент в шест етажна жилищна ..., тел.: 0888004001","89 кв.м, ул. Никола Габровски, 3-ти ет. от 5, ТЕЦ, Въведен в експлоатация 2025 г., Comfort Properties Group има удоволствието да Ви представи Двустаен Апартамент в шест етажна жилищна ..., тел.: 0888004001",//www.imot.bg/obiava-1b176890256242283-prodava-dvustaen-apartament-grad-sofiya-dianabad-ul-nikola-gabrovski,Повече детайлии 14 снимки,0888004001,КОМФОРТ ПРОПЕРТИС ГРУП,//comfortpropgroup.imot.bg,1,0,2977.53,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.860104
325 000 €635 644.75 лв.,Продава 2-СТАЕН,"град София, Дианабад","87 кв.м, 3-ти ет. от 7, ТЕЦ, Въведен в експлоатация 2024 г., Продаваме прекрасен имот, довършен и обзаведен с изключително внимание към детайла.  Жилището почти  ..., тел.: 0885 441 447","87 кв.м, 3-ти ет. от 7, ТЕЦ, Въведен в експлоатация 2024 г., Продаваме прекрасен имот, довършен и обзаведен с изключително внимание към детайла.  Жилището почти  ..., тел.: 0885 441 447",//www.imot.bg/obiava-1b176830640087516-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 17 снимки,0885 441 447,УНИВЕРСИ,//universi.imot.bg,1,0,3735.63,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.861275
338 000 €661 070.54 лв.,Продава 2-СТАЕН,"град София, Дианабад","113 кв.м, 2-ри ет. от 9, ТЕЦ, Въведен в експлоатация 2016 г.,  Агенция 'Квадрат' предлага на Вашето внимание голям двустаен апартамент ситуиран в една от най-добр ..., тел.: 0879990187","113 кв.м, 2-ри ет. от 9, ТЕЦ, Въведен в експлоатация 2016 г.,  Агенция 'Квадрат' предлага на Вашето внимание голям двустаен апартамент ситуиран в една от най-добр ..., тел.: 0879990187",//www.imot.bg/obiava-1b176483863735505-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 15 снимки,0879990187,КВАДРАТ,//kvadrat.imot.bg,1,0,2991.15,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-02-03T06:14:00.862455
