price_text,title,location,description,info_text,details_url,photos_text,contact_info,agency_name,agency_url,ref_no,total_offers,price_per_m2,search_url,scraped_at
541 494 €1 059 070.21 лв.,Продава 4-СТАЕН,"град София, Оборище","157 кв.м, 9-ти ет. от 14, ТЕЦ, 2025 г., BULGARIA SOTHEBY’S INTERNATIONAL REALTY представя апартамент с нескриваема гледка към Витоша о ..., тел.: 02/9632460","157 кв.м, 9-ти ет. от 14, ТЕЦ, 2025 г., BULGARIA SOTHEBY’S INTERNATIONAL REALTY представя апартамент с нескриваема гледка към Витоша о ..., тел.: 02/9632460",//www.imot.bg/obiava-1d176303706977799-prodava-chetiristaen-apartament-grad-sofiya-oborishte,Повече детайлии 9 снимки,02/9632460,БЪЛГАРИЯ СОТБИС ИНТЕРНЕШЪНЪЛ РИЪЛТИ,//bulgariasir.imot.bg,1,0,3449.01,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.272639
800 000 €1 564 664.00 лв.,Продава 4-СТАЕН,"град София, Оборище","169 кв.м, 3-ти ет. от 5, ТЕЦ, 2025 г., BARNES BULGARIA: www.barnes-bulgaria.com Моля, кажете, че сте видeли обявата в този сайт. Референтен ..., тел.: 0884670900","169 кв.м, 3-ти ет. от 5, ТЕЦ, 2025 г., BARNES BULGARIA: www.barnes-bulgaria.com Моля, кажете, че сте видeли обявата в този сайт. Референтен ..., тел.: 0884670900",//www.imot.bg/obiava-1d174435629032731-prodava-chetiristaen-apartament-grad-sofiya-oborishte,Повече детайлии 17 снимки,0884670900,БАРНС БЪЛГАРИЯ,//barnes.imot.bg,1,0,4733.73,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.273822
587 957 €1 149 943.94 лв.,Продава 4-СТАЕН,"град София, ПЗ Хладилника","199 кв.м, ул. Шаварски път, 3-ти ет. от 9, Ще бъде въведен в експлоатация 2028 г., Продажби директно от инвеститора, без комисиона за купувача! SoHome Residential Park гр. София е отл ..., тел.: 0882330022","199 кв.м, ул. Шаварски път, 3-ти ет. от 9, Ще бъде въведен в експлоатация 2028 г., Продажби директно от инвеститора, без комисиона за купувача! SoHome Residential Park гр. София е отл ..., тел.: 0882330022",//www.imot.bg/obiava-1d170082816454365-prodava-chetiristaen-apartament-grad-sofiya-pz-hladilnika-ul-shavarski-pat,Повече детайлии 13 снимки,0882330022,ХЪС ЕСТЕЙТ,//husestate.imot.bg,1,0,2954.56,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.274993
385 000 €752 994.55 лв.,Продава 4-СТАЕН,"град София, Подуяне","157 кв.м, 8-ми ет. от 9, Ще бъде въведен в експлоатация 2026 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  30/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532","157 кв.м, 8-ми ет. от 9, Ще бъде въведен в експлоатация 2026 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  30/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",//www.imot.bg/obiava-1d172614472366253-prodava-chetiristaen-apartament-grad-sofiya-poduyane,Повече детайлии 6 снимки,0887597532,АЛМА ИНВЕСТ ГРУП ООД,//almainvest.imot.bg,1,0,2452.23,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.276159
386 500 €755 928.30 лв.,Продава 4-СТАЕН,"град София, Стрелбище","95 кв.м, 3-ти ет. от 6, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., УНИКАЛНА ЛОКАЦИЯ: 95кв.м застроена площ - няма идеални части. Четиристаен апартамент, OСНОВНО РЕМОНТ ..., тел.: 0888627769","95 кв.м, 3-ти ет. от 6, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., УНИКАЛНА ЛОКАЦИЯ: 95кв.м застроена площ - няма идеални части. Четиристаен апартамент, OСНОВНО РЕМОНТ ..., тел.: 0888627769",//www.imot.bg/obiava-1d173798068747747-prodava-chetiristaen-apartament-grad-sofiya-strelbishte,Повече детайлии 17 снимки,0888627769,24РЕВИТАЛ ТРЕЙД ЕООД,//revital24.imot.bg,1,0,4068.42,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.277309
429 000 €839 051.07 лв.,Продава 4-СТАЕН,"град София, Хиподрума","165 кв.м, ул. Юнак, 5-ти ет. от 10, ТЕЦ, Въведен в експлоатация 2008 г., Айко Имоти представя: Четиристаен апартамент в кв. Хиподрума  Просторен четиристаен апартамент с отл ..., тел.: 0877111144","165 кв.м, ул. Юнак, 5-ти ет. от 10, ТЕЦ, Въведен в експлоатация 2008 г., Айко Имоти представя: Четиристаен апартамент в кв. Хиподрума  Просторен четиристаен апартамент с отл ..., тел.: 0877111144",//www.imot.bg/obiava-1d176312758787162-prodava-chetiristaen-apartament-grad-sofiya-hipodruma-ul-yunak,Повече детайлии 14 снимки,0877111144,АЙКО,//lubengnikolov.imot.bg,1,0,2600.0,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.278466
349 000 €682 584.67 лв.,Продава 4-СТАЕН,"град София, Белите брези","143 кв.м, 5-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2022 г., АКТ 16!!!ПРОСТОРЕН!!! ТОП МЯСТО!!! Агенция ''Столица 21 век,, ви предлага просторен апартаме ..., тел.: 0882704982","143 кв.м, 5-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2022 г., АКТ 16!!!ПРОСТОРЕН!!! ТОП МЯСТО!!! Агенция ''Столица 21 век,, ви предлага просторен апартаме ..., тел.: 0882704982",//www.imot.bg/obiava-1d176131362802781-prodava-chetiristaen-apartament-grad-sofiya-belite-brezi,Повече детайлии 13 снимки,0882704982,СТОЛИЦА 21ВЕК,//stolica21vek.imot.bg,1,0,2440.56,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.279623
453 000 €885 990.99 лв.,Продава 4-СТАЕН,"град София, Белите брези","158 кв.м, ул. Смърч, 5-ти ет. от 7, Лок.отопл., Въведен в експлоатация 2005 г., ПАРАДАЙС ТИЙМ ЕСТЕЙТС продава  4-стаен апартамент в ж.к.  Белите брези  Предлагаме просторен и светъ ..., тел.: 0877882475","158 кв.м, ул. Смърч, 5-ти ет. от 7, Лок.отопл., Въведен в експлоатация 2005 г., ПАРАДАЙС ТИЙМ ЕСТЕЙТС продава  4-стаен апартамент в ж.к.  Белите брези  Предлагаме просторен и светъ ..., тел.: 0877882475",//www.imot.bg/obiava-1d175550631516396-prodava-chetiristaen-apartament-grad-sofiya-belite-brezi-ul-smarch,Повече детайлии 17 снимки,0877882475,ПАРАДАЙС ТИЙМ ЕСТЕЙТС,//paradiseteam.imot.bg,1,0,2867.09,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.280767
215 000 €420 503.45 лв.,Продава 4-СТАЕН,"град София, Дианабад","77 кв.м, 4-ти ет. от 8, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Предлагаме за продажба светъл и функционален 4-стаен апартамент в предпочитания квартал ж.к. Дианаба ..., тел.: 0878264666","77 кв.м, 4-ти ет. от 8, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Предлагаме за продажба светъл и функционален 4-стаен апартамент в предпочитания квартал ж.к. Дианаба ..., тел.: 0878264666",//www.imot.bg/obiava-1d176881266796253-prodava-chetiristaen-apartament-grad-sofiya-dianabad,Повече детайлии 10 снимки,0878264666,ХОУМ СПЕЙС,//homespace.imot.bg,1,0,2792.21,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.281935
298 000 €582 837.34 лв.,Продава 4-СТАЕН,"град София, Дианабад","107 кв.м, ул. Васил Калчев, 3-ти ет. от 16, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., Arco real estate представя ЕКСКЛУЗИВНО  Дом, в който всеки прозорец гледа към бъдещето.  Всеки имот  ..., тел.: 0896667314","107 кв.м, ул. Васил Калчев, 3-ти ет. от 16, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., Arco real estate представя ЕКСКЛУЗИВНО  Дом, в който всеки прозорец гледа към бъдещето.  Всеки имот  ..., тел.: 0896667314",//www.imot.bg/obiava-1d176095091483277-prodava-chetiristaen-apartament-grad-sofiya-dianabad-ul-vasil-kalchev,Повече детайлии 17 снимки,0896667314,АРКО РИЪЛ ЕСТЕЙТ,//arcoimoti.imot.bg,1,0,2785.05,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.283094
459 000 €897 725.97 лв.,Продава 4-СТАЕН,"град София, Дианабад","200 кв.м, бул. Д-р Г. М. Димитров, 6-ти ет. от 7, Газ, Ще бъде въведен в експлоатация 2026 г., РАЗКОШЕН ЧЕТИРИСТАЕН АПАРТАМЕНТ С ПРЕСРАСНИ ГЛЕДКИ КЪМ ВИТОША И ГРАДА! ТОП ПРОЕКТ, РАЗСРОЧЕНО ПЛАЩАН ..., тел.: 0884 194 728","200 кв.м, бул. Д-р Г. М. Димитров, 6-ти ет. от 7, Газ, Ще бъде въведен в експлоатация 2026 г., РАЗКОШЕН ЧЕТИРИСТАЕН АПАРТАМЕНТ С ПРЕСРАСНИ ГЛЕДКИ КЪМ ВИТОША И ГРАДА! ТОП ПРОЕКТ, РАЗСРОЧЕНО ПЛАЩАН ..., тел.: 0884 194 728",//www.imot.bg/obiava-1d174463191403211-prodava-chetiristaen-apartament-grad-sofiya-dianabad-bul-d-r-g-m-dimitrov,Повече детайлии 13 снимки,0884 194 728,УСПЕХ НЕДВИЖИМИ ИМОТИ,//uspehimoti.imot.bg,1,0,2295.0,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.284251
580 000 €1 134 381.40 лв.,Продава 4-СТАЕН,"град София, Дианабад","137 кв.м, 6-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2025 г., Представяме Ви изцяло обзаведен, южен апартамент с впечатляваща панорамна гледка към Витоша, разполо ..., тел.: 0878574474","137 кв.м, 6-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2025 г., Представяме Ви изцяло обзаведен, южен апартамент с впечатляваща панорамна гледка към Витоша, разполо ..., тел.: 0878574474",//www.imot.bg/obiava-1d174809229242961-prodava-chetiristaen-apartament-grad-sofiya-dianabad,Повече детайлии 10 снимки,0878574474,ФЕНДОРА,//fendora.imot.bg,1,0,4233.58,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.285427
415 000 €811 669.45 лв.,Продава 4-СТАЕН,"град София, Докторски паметник","86 кв.м, 1-ви ет. от 6, ТЕЦ, Въведен в експлоатация 1940 - 1949 г., Продаваме интересен имот, чието разпределениe и локация го прави подходящ да се използва по множеств ..., тел.: 0885441447","86 кв.м, 1-ви ет. от 6, ТЕЦ, Въведен в експлоатация 1940 - 1949 г., Продаваме интересен имот, чието разпределениe и локация го прави подходящ да се използва по множеств ..., тел.: 0885441447",//www.imot.bg/obiava-1d176115089030151-prodava-chetiristaen-apartament-grad-sofiya-doktorski-pametnik,Повече детайлии 15 снимки,0885441447,УНИВЕРСИ,//universi.imot.bg,1,0,4825.58,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.286607
549 000 €1 073 750.67 лв.,Продава 4-СТАЕН,"град София, Докторски паметник","97 кв.м, 1-ви ет. от 4, Лок.отопл., Въведен в експлоатация 1920 - 1929 г., ДВОЙНО ПАРКОМЯСТО В ЦЕНАТА!!! Явлена Изток продава ексклузивно апартамент с отлична локация на ул.Об ..., тел.: 0892515347","97 кв.м, 1-ви ет. от 4, Лок.отопл., Въведен в експлоатация 1920 - 1929 г., ДВОЙНО ПАРКОМЯСТО В ЦЕНАТА!!! Явлена Изток продава ексклузивно апартамент с отлична локация на ул.Об ..., тел.: 0892515347",//www.imot.bg/obiava-1d176346282597826-prodava-chetiristaen-apartament-grad-sofiya-doktorski-pametnik,Повече детайлии 13 снимки,0892515347,ЯВЛЕНА ИЗТОК,//yavlena_iztok.imot.bg,1,0,5659.79,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.287775
379 900 €743 019.82 лв.,Продава 4-СТАЕН,"град София, Иван Вазов","103 кв.м, 3-ти ет. от 7, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., ЕКСКУЗИВНО! ПРОСТОРЕН И СВЕТЪЛ АПАРТАМЕНТ НА 230м  ОТ ПАЗАРА НА Ж.К. 'ИВАН ВАЗОВ' И НА 350м  ..., тел.: 0877441443","103 кв.м, 3-ти ет. от 7, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., ЕКСКУЗИВНО! ПРОСТОРЕН И СВЕТЪЛ АПАРТАМЕНТ НА 230м  ОТ ПАЗАРА НА Ж.К. 'ИВАН ВАЗОВ' И НА 350м  ..., тел.: 0877441443",//www.imot.bg/obiava-1d176127742537693-prodava-chetiristaen-apartament-grad-sofiya-ivan-vazov,Повече детайлии 14 снимки,0877441443,ХОУМ ГРУП,//homegroup.imot.bg,1,0,3688.35,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.288963
375 000 €733 436.25 лв.,Продава 4-СТАЕН,"град София, Изгрев","120 кв.м, ул. Елемаг, 17-ти ет. от 19, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Ексклузивна оферта за продажба на агенция ОРБИТА!  ОПИСАНИЕ НА ИМОТА: Апартаментът се намира на седе ..., тел.: 0888504830","120 кв.м, ул. Елемаг, 17-ти ет. от 19, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Ексклузивна оферта за продажба на агенция ОРБИТА!  ОПИСАНИЕ НА ИМОТА: Апартаментът се намира на седе ..., тел.: 0888504830",//www.imot.bg/obiava-1d175922004621138-prodava-chetiristaen-apartament-grad-sofiya-izgrev-ul-elemag,Повече детайлии 17 снимки,0888504830,ОРБИТА,//orbita97.imot.bg,1,0,3125.0,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.290128
450 000 €880 123.50 лв.,Продава 4-СТАЕН,"град София, Изток","165 кв.м, ул. 131, 7-ми ет. от 7, ТЕЦ, Въведен в експлоатация 2019 г., 'АСГАРД ПРОПЪРТИС' продава панорамен, луксозно завършен апартамент в модерна сграда с разрешение за  ..., тел.: 0899/032-036","165 кв.м, ул. 131, 7-ми ет. от 7, ТЕЦ, Въведен в експлоатация 2019 г., 'АСГАРД ПРОПЪРТИС' продава панорамен, луксозно завършен апартамент в модерна сграда с разрешение за  ..., тел.: 0899/032-036",//www.imot.bg/obiava-1d159094770782168-prodava-chetiristaen-apartament-grad-sofiya-iztok-ul-131,Повече детайлии 10 снимки,0899/032-036,АСГАРД ПРОПЪРТИС,//asgardproperties.imot.bg,1,0,2727.27,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.291273
780 000 €1 525 547.40 лв.,Продава 4-СТАЕН,"град София, Изток","205 кв.м, 2-ри ет. от 6, Екслузивно!  Прекрасен имот находящ се в нова бутикова сграда с денонощна охрана в сърцето на кв. Из ..., тел.: 0892546364","205 кв.м, 2-ри ет. от 6, Екслузивно!  Прекрасен имот находящ се в нова бутикова сграда с денонощна охрана в сърцето на кв. Из ..., тел.: 0892546364",//www.imot.bg/obiava-1d176859374909288-prodava-chetiristaen-apartament-grad-sofiya-iztok,Повече детайлии 17 снимки,0892546364,ЯВЛЕНА,//south_park.imot.bg,1,0,3804.88,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/chetiristaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-26T06:05:03.292438
