title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 60 м2",99 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/dvustaen/6020928/?sid=gFM8jD&page=1,продава Двустаен апартамент, 60 м2,Имотен център България 2021,Етаж: 4 от 5,Цена на /м2/:1 650EUR,"Имотен Център ви предлага двустаен апартамент в нова жилищна сграда в кв.Сухата река на ул.Железни Врата 19.Апартаментът е перфектен, както за живеене, така и за отдаване под наем с...",True,10,2025-01-22 18:02:20.814014,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Двустаен апартамент, 63 м2",132 300EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/poduene/dvustaen/5982550/?sid=gFM8jD&page=1,продава Двустаен апартамент, 63 м2,Елеганс Естейт,Етаж: 4 от 6,Цена на /м2/:2 100EUR,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 70% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,4,2025-01-22 18:02:20.814508,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Тристаен апартамент, 79 м2",165 821EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5986842/?sid=gFM8jD&page=1,продава Тристаен апартамент, 79 м2,Елеганс Естейт,Етаж: 7 от 7,Цена на /м2/:2 099EUR,"МЕТРО!ТИШИНА!ЕЛЕГАНТНОСТ!ПРЕДПРОДАЖБА!СКОРО ОТНОВО ЩЕ ВДИГНЕМ ЦЕНАТА, ПОБЪРЗАЙТЕ!ВЕЧЕ 60% ОТ ЖИЛИЩАТА СА ЗАКУПЕНИ!Уникален мини...",True,4,2025-01-22 18:02:20.814956,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Двустаен апартамент, 107 м2",169 000EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/5982966/?sid=gFM8jD&page=1,продава Двустаен апартамент, 107 м2,iHOME REAL ESTATE,Етаж: 3 от 9,Цена на /м2/:1 579EUR,"iHOME REAL ESTATE предлага двустаен апартамент до бул. 'Мадрид и ул.Черковна'. На една трамвайна спирка от МОЛ Сердика, в близост до малък градски театър и театър София.БЕЗ КОМИСИОННА!...",True,18,2025-01-22 18:02:20.815411,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Тристаен апартамент, 158 м2",173 800EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/suha-reka/tristaen/5985565/?sid=gFM8jD&page=1,продава Тристаен апартамент, 158 м2,частно лице,Етаж: 3 от 4,Цена на /м2/:1 100EUR,"БЕЗ КОМИСИОННА!Директно от строител!Представяме Ви тристаен апартамент , разположен в новострояща се жилищна сграда в кв.Сухата река гр.София .Апартаментът се...",True,2,2025-01-22 18:02:20.815844,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/dvustaen/6010237/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,13,2025-01-22 18:02:20.816337,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Двустаен апартамент, 75 м2",179 232EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/dvustaen/6019551/?sid=gFM8jD&page=1,продава Двустаен апартамент, 75 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 390EUR,"Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витошаград София, кв. ПодуянеЦена: 179,232 евро (2,400 евро/кв.м.)Статут: Апартамент...",False,16,2025-01-22 18:02:20.816843,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Тристаен апартамент, 93 м2",229 000EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/tristaen/6010221/?sid=gFM8jD&page=1,продава Тристаен апартамент, 93 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 462EUR,"Продава се НОВ ПАНОРАМЕН 3-СТАЕН АПАРТАМЕНТ С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 229,000 евро (2,458 евро/кв.м.)Статут: АпартаментАКТ 16 -...",False,16,2025-01-22 18:02:20.817332,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Тристаен апартамент, 93 м2",229 000EUR,"София, Суха Река",https://www.imoti.net/bg/obiava/prodava/sofia/suha-reka/tristaen/6019550/?sid=gFM8jD&page=1,продава Тристаен апартамент, 93 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 462EUR,"ОписаниеПродава се НОВ ПАНОРАМЕН 3-СТАЕН АПАРТАМЕНТ С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 229,000 евро (2,458 евро/кв.м.)Статут:...",False,20,2025-01-22 18:02:20.817833,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
"продава Четиристаен апартамент, 143 м2",314 600EUR,"София, Подуене",https://www.imoti.net/bg/obiava/prodava/sofia/poduene/chetiristaen/6010175/?sid=gFM8jD&page=1,продава Четиристаен апартамент, 143 м2,частно лице,Етаж: 6 от 10,Цена на /м2/:2 200EUR,"Продава се НОВ ПАНОРАМЕН 4-СТАЕН АПАРТАМЕНТ Т С ИЗГЛЕД КЪМ ВИТОШАград София, кв. ПодуянеЦена: 314 600 евро (2,200 евро/кв.м.)Статут: АпартаментАКТ 16...",False,20,2025-01-22 18:02:20.818314,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=gFM8jD,396
