title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 65 м2",196 511EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6016806/?sid=iKI3oo&page=1,продава Двустаен апартамент, 65 м2,Имотен център България 2021,Етаж: 4 от 5,Цена на /м2/:3 023EUR,"Агенция Имотен Център България , има удоволствието да ви представи двустаен апартамент в сграда с акт 16 от 2009г. в Хиподрума на границата с Бели Брези!!В сградата продаваме и...",True,6,2025-01-13 18:04:23.929307,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Четиристаен апартамент, 133 м2",266 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/5973242/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 133 м2,Брокер София,Етаж: 5 от 6,Цена на /м2/:2 000EUR,"Брокер София предлага за продажба нов апартамент до мол Парадайс!Нова сграда с Акт 16 от 2023г.Качествено, луксозно строителство.Възможност за закупуване на паркомясто в...",True,6,2025-01-13 18:04:23.929788,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Тристаен апартамент, 96 м2",293 318EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/tristaen/6016809/?sid=iKI3oo&page=1,продава Тристаен апартамент, 96 м2,Имотен център България 2021,Етаж: 4 от 5,Цена на /м2/:3 055EUR,"Агенция Имотен Център България , има удоволствието да ви представи двустаен апартамент в сграда с акт 16 от 2009г. в Хиподрума на границата с Бели брези !!Чиста площ -...",True,6,2025-01-13 18:04:23.930273,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 80 м2",315 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/5983588/?sid=iKI3oo&page=1,продава Двустаен апартамент, 80 м2,АДРЕС Недвижими имоти АД,Етаж: 2 от 7,Цена на /м2/:3 938EUR,"Двустаен апартамент със застроена площ от 67,41 кв.м. Състои се от входно антре, хол с кухненски бокс, спалня, баня с тоалетна и тераса тераса. Апартаментът се предлага напълно обзаведен и готов за...",True,15,2025-01-13 18:04:23.930697,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 30 м2",115 000EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/5908012/?sid=iKI3oo&page=1,продава Двустаен апартамент, 30 м2,ХОУМЛАЙТ,Етаж: 3 от 3,Цена на /м2/:3 833EUR,"ХОУМЛАЙТ Ви предлага прекрасен двустаен апартамент срещу хотел Хемус.Имотът е със статут на ЖИЛИЩЕ - АПАРТАМЕНТ! Намира се на 1 минута от метростанция ""Европейски съюз"".Изцяло...",False,9,2025-01-13 18:04:23.931138,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 68 м2",130 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5982962/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,Глобъл Сървисиз,Етаж: 6 от 8,Цена на /м2/:1 912EUR,Global Services продава двустаен панелен апартамент в кваратал Стрелбище.Намира се в близост до Фантастико и ул. Нишава.Районът е от най-добрите за живот в София. В близост до центъра...,False,7,2025-01-13 18:04:23.931579,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Тристаен апартамент, 87 м2",132 000EUR,"София, Белите Брези",https://www.imoti.net/bg/obiava/prodava/sofia/belite-brezi/tristaen/5983760/?sid=iKI3oo&page=1,продава Тристаен апартамент, 87 м2,Пандора естейт,Етаж: 9 от 12,Цена на /м2/:1 517EUR,"Агенция за недвижими имоти ""Пандора Естейт"" продава ексклузивно тристаен апартамент в кв. Бели Брези на цена от 132,000 евро.Имотът е с площ от 87 кв.м, разположен на 9-ти етаж от...",False,6,2025-01-13 18:04:23.932073,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 42 м2",133 377EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/dvustaen/5957311/?sid=iKI3oo&page=1,продава Двустаен апартамент, 42 м2,BULGARIAN PROPERTIES,Етаж: 1 от 8,Цена на /м2/:3 176EUR,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в imoti.net.Референтен номер: Sfa 85507Тел: 0882 817...",False,17,2025-01-13 18:04:23.932605,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 68 м2",143 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6003077/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,ЕКС НВД,Етаж: 2 от 8,Цена на /м2/:2 103EUR,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип....",False,1,2025-01-13 18:04:23.933056,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
"продава Двустаен апартамент, 68 м2",143 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6004974/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,АДРЕС Недвижими имоти АД,Етаж: 2 от 18,Цена на /м2/:2 103EUR,"Двустаен апартамент с площ от 68 кв.м. ,състоящ се от антре, голям хол с кухненски бокс, спалня,баня с тоалетна и тераса (тип лоджия).Този двустаен апартамент е чудесен избор за...",False,4,2025-01-13 18:04:23.933497,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,450
