site,search_url,details_url,price,original_currency,price_per_m2,city,neighborhood,offer_type,property_type,area,floor,total_floors,raw_title,raw_description,agency,agency_url,num_photos,ref_no,date_time_added,total_offers,fingerprint_hash
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/22699838/prodava-2-staen-grad-sofiya-belite-brezi,179000.0,EUR,3196.43,София,Белите брези,продава,двустаен,56.0,6,,Продава  2-стаен,"6-ти ет., ТЕЦ, UnitedArts Real Estate предлага на Вашето внимание двустаен апартамент в тухлена сграда на границата ...",UnitedArts Real Estate,,1,22699838,2026-02-06 06:14:23.578100,610,f38bc1ee48d28897011f721f20931db1
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/33843128/prodava-2-staen-grad-sofiya-belite-brezi,235000.0,EUR,3507.46,София,Белите брези,продава,двустаен,67.0,8,,Продава  2-стаен,"8-ми ет., ТЕЦ,    Агенция за недвижими имоти 'МИТРЕВ-Г' предлага за продажба голям двустаен апартамент, функционалн ...",имоти,,1,33843128,2026-02-06 06:14:23.578100,610,5dc4373959cd8feb4a39c1194725da3e
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/58850753/prodava-2-staen-grad-sofiya-belite-brezi,235000.0,EUR,3309.86,София,Белите брези,продава,двустаен,71.0,7,,Продава  2-стаен,"7-ми ет., ТЕЦ, Продавам голям, непреходен, обзаведен двустаен апартамент в гр. София, кв.'Белите брези', ул.'Нишава ...",,,1,58850753,2026-02-06 06:14:23.578100,610,7bc86fa0d7b86f2c01cf47bf3e2b0dad
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/30507900/prodava-2-staen-grad-sofiya-belite-brezi,239000.0,EUR,3144.74,София,Белите брези,продава,двустаен,76.0,4,,Продава  2-стаен,"4-ти ет., LUXIMMO FINEST ESTATES: www.luximmo.bgПредставяме двустаен апартамент в кв.  Белите брези , разполож ...",LUXIMMO FINEST ESTATES,,1,30507900,2026-02-06 06:14:23.578100,610,0aeca85d90da029792d3757d7ccc387b
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/87569869/prodava-2-staen-grad-sofiya-borovo,169999.0,EUR,2833.32,София,Борово,продава,двустаен,60.0,6,,Продава  2-стаен,"6-ти ет., ТЕЦ, ОТЛИЧНА ЛОКАЦИЯ ! ! ! ЮЖЕН ! ! ! ТОПЪЛ ! ! ! Представяме на вашето внимание двустаен апартамент, с и ...",,,1,87569869,2026-02-06 06:14:23.578100,610,9c38689ae4e6ffc20022a47444a393b4
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/42941707/prodava-2-staen-grad-sofiya-borovo,179999.0,EUR,2769.22,София,Борово,продава,двустаен,65.0,6,,Продава  2-стаен,"6-ти ет., ТЕЦ, СВОБОДНО ПАРКИРАНЕ !!! СРЕЩУ ХЕПИ !!! ЗА РЕМОНТПредставяме ви имот, разположен в една от най-цененит ...",,,1,42941707,2026-02-06 06:14:23.578100,610,6b6f1c80c5dacef16264fd4d19ffbcf4
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/15619189/prodava-2-staen-grad-sofiya-borovo,179999.0,EUR,2999.98,София,Борово,продава,двустаен,60.0,6,,Продава  2-стаен,"6-ти ет., ТЕЦ, Титан Пропъртис - офис бул. България има удоволствието да Ви представи двустаен апартамент в ж.к. Бо ...",Пропърти,,1,15619189,2026-02-06 06:14:23.578100,610,c4da982681e2fdf68a8ac887c12320db
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/11278126/prodava-2-staen-grad-sofiya-borovo,226900.0,EUR,3601.59,София,Борово,продава,двустаен,63.0,3,,Продава  2-стаен,"3-ти ет., ТЕЦ, Просторен двустаен на най-хубавото място в кв. Борово. На среден етаж в поддържана тухлена сграда на ...",,,1,11278126,2026-02-06 06:14:23.578100,610,5bb8dedb4f1b865bb45d730253019693
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/38124419/prodava-2-staen-grad-sofiya-gotse-delchev,179999.0,EUR,2769.22,София,Гоце Делчев,продава,двустаен,65.0,6,,Продава  2-стаен,"6-ти ет., СВОБОДНО ПАРКИРАНЕ !!! СРЕЩУ ХЕПИ !!! ЗА РЕМОНТПредставяме ви имот, разположен в една от най-цененит ...",,,1,38124419,2026-02-06 06:14:23.578100,610,6b6f1c80c5dacef16264fd4d19ffbcf4
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/60145409/prodava-2-staen-grad-sofiya-gotse-delchev,220000.0,EUR,3333.33,София,Гоце Делчев,продава,двустаен,66.0,2,,Продава  2-стаен,"2-ри ет., ТЕЦ, Двустаен апартамент с три помещения. Разпределение: коридор, кухня с усвоен балкон, хол с отворен ба ...",,,1,60145409,2026-02-06 06:14:23.578100,610,85e3bb97023154484cb1987250eb7db7
imoticom,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,https://www.imoti.com/obiava/41030272/prodava-2-staen-grad-sofiya-gotse-delchev,226600.0,EUR,3021.33,София,Гоце Делчев,продава,двустаен,75.0,2,,Продава  2-стаен,"2-ри ет., ТЕЦ, КЛЮЧ В АГЕНЦИЯТА !Homespace предлага за продажба светъл и функционален двустаен апартамент, разполож ...",,,1,41030272,2026-02-06 06:14:23.578100,610,431c2e8f3368075acf9507d49b4f92c1
