raw_title,raw_description,price,currency,without_dds,offer_type,property_type,city,neighborhood,contact_info,agency,agency_url,details_url,num_photos,date_time_added,search_url,site,total_offers,date,ref_no,time,price_per_m2,area,floor
"продава Двустаен апартамент, 65 м2","Агенция Имотен Център България , има удоволствието да ви представи двустаен апартамент в сграда с акт 16 от 2009г. в Хиподрума на границата с Бели Брези!!В сградата продаваме и...",196511.0,EUR,False,продава,двустаен,София, Хиподрума,,Имотен център България 2021,,https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6016806/?sid=iKI3oo&page=1,6.0,2025-02-27 18:03:42.389215,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 023EUR, 65 м2,Етаж: 4 от 5
"продава Двустаен апартамент, 80 м2","Ексклузивно представяме двустаен апартамент за продажба в SoHome Residential Park - затворен комплекс, разположен непосредствено до Ловен Парк и Зоопарк София в столичния квартал ""Лозенец""....",250000.0,EUR,False,продава,двустаен,София, Лозенец,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/dvustaen/6024239/?sid=iKI3oo&page=1,21.0,2025-02-27 18:03:42.389739,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 125EUR, 80 м2,Етаж:  от 6
"продава Двустаен апартамент, 82 м2","Ексклузивно представяме двустаен, южен апартамент в SoHome Residential Park - затворен комплекс, разположен непосредствено до Ловен Парк и Зоопарк София в столичния квартал ""Лозенец"".",262000.0,EUR,False,продава,двустаен,София, Лозенец,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/dvustaen/6024238/?sid=iKI3oo&page=1,23.0,2025-02-27 18:03:42.390199,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 195EUR, 82 м2,Етаж:  от 6
"продава Многостаен апартамент, 138 м2","Многостаен мезонет, находящ се в ж.к. Лагера, състоящ се от:1-во ниво: Хол с кухненски бокс, спалня с излаз към тераса, баня с тоалетна, килер.2-ро ниво: Две спални,...",264000.0,EUR,False,продава,многостаен,София, Лагера,,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/lagera/mnogostaen/6035484/?sid=iKI3oo&page=1,19.0,2025-02-27 18:03:42.390632,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:1 913EUR, 138 м2,Етаж: 6 от 7
"продава Тристаен апартамент, 130 м2","Брокер София предлага за продажба луксозен, нов апартамент до мол Парадайс, ул. Сребърна!РЗП: 130 кв.мНова сграда с Акт 16 от 2023г.Качествено, луксозно строителство....",273000.0,EUR,False,продава,тристаен,София, Хладилника,,Брокер София,,https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5971986/?sid=iKI3oo&page=1,6.0,2025-02-27 18:03:42.391049,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:2 100EUR, 130 м2,Етаж: 4 от 6
"продава Тристаен апартамент, 80 м2","'Имотен център ' предлага за продажба двустаен апартамент по старите стандарти в кв. 'Иван Вазов'Разпределение - коридор, всекидневна, кухня с трапезария, спалня, баня с тоалетна,...",330000.0,EUR,False,продава,тристаен,София, Иван Вазов,,Имотен център България 2021,,https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6034454/?sid=iKI3oo&page=1,17.0,2025-02-27 18:03:42.391518,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:4 125EUR, 80 м2,Етаж: 6 от 6
"продава Четиристаен апартамент, 162 м2","Ексклузивно представяме многостаен апартамент в SoHome Residential Park - затворен комплекс, разположен непосредствено до Ловен Парк и Зоопарк София в столичния квартал ""Лозенец""....",512000.0,EUR,False,продава,четиристаен,София, Лозенец,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/chetiristaen/6024779/?sid=iKI3oo&page=1,32.0,2025-02-27 18:03:42.391969,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 160EUR, 162 м2,Етаж:  от 6
"продава Тристаен апартамент, 201 м2","Представяме тристаен апартамент за продажба, част от нова сграда със смесено предназначение в кв. ""Лозенец"", гр. София.Сградата е с получен Акт 16.Районът е един от...",603240.0,EUR,False,продава,тристаен,София, Лозенец,,Luximmo Finest Estates,,https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/tristaen/5750082/?sid=iKI3oo&page=1,24.0,2025-02-27 18:03:42.392418,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 001EUR, 201 м2,Етаж:  от 9
"продава Тристаен апартамент, 225 м2","Тристаен апартамент в емблематичната за столицата сграда Red Apple.Жилището се състои от огормна дневна, мастър бедрум със собствена баня и дрешник, втора спалня, бяня и...",800000.0,EUR,False,продава,тристаен,София, Иван Вазов,,АДРЕС Недвижими имоти АД,,https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6000650/?sid=iKI3oo&page=1,8.0,2025-02-27 18:03:42.392868,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 556EUR, 225 м2,Етаж: 11 от 12
"продава Двустаен апартамент, 30 м2",НА ПЕШЕХОДНО РАЗСТОЯНИЕ ОТ МЕТРОСТАНЦИЯ! ПЕРФЕКТЕН ИЗБОР ЗА ИНВЕСТИЦИЯ! НАЙ- ХУБАВАТА ЧАСТ В КВАРТАЛ ЛОЗЕНЕЦ!,115000.0,EUR,False,продава,двустаен,София, Лозенец,,Имоти Премиер,,https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6028038/?sid=iKI3oo&page=1,7.0,2025-02-27 18:03:42.393358,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,imoti.net,494,2025-02-27,,,Цена на /м2/:3 833EUR, 30 м2,Етаж: 2 от 3
