title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Тристаен апартамент, 83 м2",189 950EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/6019829/?sid=iKI3oo&page=1,продава Тристаен апартамент, 83 м2,Империум Юрис,Етаж: 8 от 8,Цена на /м2/:2 289EUR,"ПРЕКРАСЕН АПАРТАМЕНТ, ДО ВХОДА НА ЮЖНИЯ ПАРК. С отлична локация, в близост до спирки на градски транспрот, ДКЦ, магазини и др.БЛОКЪТ Е ОДОБРЕН ЗА САНИРАНЕ ПО ПРОГРАМАТА ЗА ПРЕЗ ПРОЛЕТТА -ремонт на...",True,11,2025-02-09 18:03:06.231111,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Двустаен апартамент, 65 м2",196 511EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6016806/?sid=iKI3oo&page=1,продава Двустаен апартамент, 65 м2,Имотен център България 2021,Етаж: 4 от 5,Цена на /м2/:3 023EUR,"Агенция Имотен Център България , има удоволствието да ви представи двустаен апартамент в сграда с акт 16 от 2009г. в Хиподрума на границата с Бели Брези!!В сградата продаваме и...",True,6,2025-02-09 18:03:06.231676,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 84 м2",290 000EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/6020841/?sid=iKI3oo&page=1,продава Тристаен апартамент, 84 м2,Светлина Недвижими Имоти,Етаж: 4 от 4,Цена на /м2/:3 452EUR,"НОВА ЕКСЛУЗИВНА ОФЕРТА! ИЗЛОЖЕНИЕ ЮГ/ИЗТОК/СЕВЕР!Предлагаме Ви тристаен апартамент в кв.Лозенец,на изключително тиха и спокойна улица, в близост до Център, НДК,  бул. Черни връх,...",True,15,2025-02-09 18:03:06.232118,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 84 м2",290 000EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/6020844/?sid=iKI3oo&page=1,продава Тристаен апартамент, 84 м2,Светлина Недвижими Имоти,Етаж: 4 от 4,Цена на /м2/:3 452EUR,"НОВА ЕКСЛУЗИВНА ОФЕРТА! ИЗЛОЖЕНИЕ ЮГ/ИЗТОК/СЕВЕР!Предлагаме Ви тристаен апартамент в кв.Лозенец,на изключително тиха и спокойна улица, в близост до Център, НДК,  бул. Черни връх,...",True,14,2025-02-09 18:03:06.232563,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 102 м2",320 000EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/2919580/?sid=iKI3oo&page=1,продава Тристаен апартамент, 102 м2,Икар-В 04,Етаж: 2 от 4,Цена на /м2/:3 137EUR,"Хотелски затворен комплекс Park inn до болница Токуда и тенис кортове Малееви. Напълно обзаведен тристаен апартамент с две комплект спални, хол с кухненски бокс, две бани, две тераси, отопление на...",True,10,2025-02-09 18:03:06.232987,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Четиристаен апартамент, 119 м2",345 000EUR,"София, Лагера",https://www.imoti.net/bg/obiava/prodava/sofia/lagera/chetiristaen/6029837/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 119 м2,частно лице,Етаж: 8 от 9,Цена на /м2/:2 899EUR,"Предлагаме за продажба апартамент с обща застроена площ от 119 кв.м, плюс таванско помещение от 7 кв.м с висок таван и бетонен покрив. Жилището се намира на спокойно място в сграда от 1978, която е...",True,11,2025-02-09 18:03:06.233420,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 128 м2",394 200EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6025139/?sid=iKI3oo&page=1,продава Тристаен апартамент, 128 м2,New Estates,Етаж: 6 от 12,Цена на /м2/:3 080EUR,New Estates има удоволствието да Ви представи тристаен апартамент в луксозната резиденция предлагаща високи жилищни етажи с желано изложение впечатлява с гледка към планините.Иновативното...,True,11,2025-02-09 18:03:06.233846,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 116 м2",478 999EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6022802/?sid=iKI3oo&page=1,продава Тристаен апартамент, 116 м2,частно лице,Етаж: 3 от 6,Цена на /м2/:4 129EUR,"Имотът се продава директно от собственика.Агенции/брокери се вземат под внимание, в случай че представляват купувач.Представям на Вашето внимание уютен апартамент в един...",True,17,2025-02-09 18:03:06.234267,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 188 м2",566 790EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/tristaen/5889027/?sid=iKI3oo&page=1,продава Тристаен апартамент, 188 м2,Luximmo Finest Estates,Етаж:  от 9,Цена на /м2/:3 015EUR,"Представяме тристаен апартамент за продажба, част от нова сграда със смесено предназначение в кв. ""Лозенец"", гр. София.Сградата е с получен Акт 16.Районът е един от...",True,11,2025-02-09 18:03:06.234749,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
"продава Тристаен апартамент, 201 м2",603 240EUR,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/lozenec/tristaen/5750082/?sid=iKI3oo&page=1,продава Тристаен апартамент, 201 м2,Luximmo Finest Estates,Етаж:  от 9,Цена на /м2/:3 001EUR,"Представяме тристаен апартамент за продажба, част от нова сграда със смесено предназначение в кв. ""Лозенец"", гр. София.Сградата е с получен Акт 16.Районът е един от...",True,24,2025-02-09 18:03:06.235198,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,457
