title,price_and_currency,location,details_url,property_type,area,agency,floor,price_per_m2,description,is_top_ad,num_photos,date_added,search_url,total_offers
"продава Двустаен апартамент, 52 м2",169 000€330 535BGN,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6149730/?sid=iKI3oo&page=1,продава Двустаен апартамент, 52 м2,Твоят Дом,Етаж: 1 от 5,Цена на /м2/:3 250EUR/6 356.45BGN,"Агенция за недвижими имоти 'Твоят Дом', продава апартамент с една спалня, на ул.'Видлич', до магазин 'Дар'.Застроената площ на имота е 52,06 кв.м., а разпределението е: кухня, стая,...",True,11,2025-10-30 06:04:29.021647,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Двустаен апартамент, 78 м2",235 000€459 620BGN,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6149536/?sid=iKI3oo&page=1,продава Двустаен апартамент, 78 м2,UNIVERSI,Етаж: 6 от 10,Цена на /м2/:3 013EUR/5 892.56BGN,"Продаваме просторен, двустаен апартамент, находящ се в сграда на бул. „Цар Борис III” № 23.Жилището е с южно изложение и е ориентирано противоположно на булеварда, поради което е тихо....",True,17,2025-10-30 06:04:29.022132,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Двустаен апартамент, 60 м2",249 900€488 762BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6131346/?sid=iKI3oo&page=1,продава Двустаен апартамент, 60 м2,Софконсулт,Етаж: 11 от 11,Цена на /м2/:4 165EUR/8 146.03BGN,"Ексклузивно! Предлагаме за продажба непреходен, изцяло южен двустаен апартамент в монолитна сграда в един от най-предпочитаните за живеене райони - кв. Лозенец, на ул. Развигор. Спокоен, поддържан...",True,9,2025-10-30 06:04:29.022599,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Тристаен апартамент, 75 м2",349 000€682 585BGN,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/6146237/?sid=iKI3oo&page=1,продава Тристаен апартамент, 75 м2,частно лице,Етаж: 9 от 13,Цена на /м2/:4 653EUR/9 101.13BGN,"Рядка възможност в Стрелбище, на метри от Южния парк: светъл тристаен, с несравнима гледка към Витоша, готов за нанасяне или отдаване.Дом с богата история и собствен чар....",False,12,2025-10-30 06:04:29.023139,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Тристаен апартамент, 76 м2",361 250€706 544BGN,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/6133602/?sid=iKI3oo&page=1,продава Тристаен апартамент, 76 м2,частно лице,Етаж: 6 от 8,Цена на /м2/:4 753EUR/9 296.63BGN,"!!! НЕ РАБОТИМ С БРОКЕРИ И АГЕНЦИИ!!!ДО ПАНТОФИ от СОБСТВЕНИКЖилището НЕ Е обвързано с кредити, ипотеки и други тежести!СВЕТЪЛ, просторен с прекрасни...",False,19,2025-10-30 06:04:29.023631,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Тристаен апартамент, 170 м2",615 000€1 202 835BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/tristaen/5566759/?sid=iKI3oo&page=1,продава Тристаен апартамент, 170 м2,ELEHOME,Етаж: 3 от 8,Цена на /м2/:3 618EUR/7 075.50BGN,"A P A R T M E N T  0 1 2С Апартамент 012 ELEHOME ви предлага една изключително красива, функционална и резонираща с нашето ежедневие и съвременност архитектура. Семпла, изчистена и...",True,12,2025-10-30 06:04:29.024066,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Четиристаен апартамент, 223 м2",790 000€1 545 106BGN,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/chetiristaen/6086410/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 223 м2,First Estates,Етаж: 3 от 7,Цена на /м2/:3 543EUR/6 928.73BGN,"Фърст Естейтс има удоволствието да Ви представи напълно ексклузивно този невероятен апартамент на ул. Нишава, само на метри от Южния парк. Жилището се откроява с просторния си хол, който ще направи...",True,14,2025-10-30 06:04:29.024519,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Четиристаен апартамент, 223 м2",790 000€1 545 106BGN,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/chetiristaen/6086411/?sid=iKI3oo&page=1,продава Четиристаен апартамент, 223 м2,First Estates,Етаж: 3 от 7,Цена на /м2/:3 543EUR/6 928.73BGN,"Фърст Eстейтс има удоволствието да Ви представи напълно ексклузивно този невероятен апартамент, на входа на Южния парк. Жилището се откроява с просторния си хол, който ще направи събиранията Ви с...",True,16,2025-10-30 06:04:29.024968,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Мезонет, 227 м2",800 000€1 564 664BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/mezonet/5858275/?sid=iKI3oo&page=1,продава Мезонет, 227 м2,First Estates,Етаж: 6 от 8,Цена на /м2/:3 524EUR/6 892.79BGN,"First Estates Ви представя изискан и модерен необзаведен мезонет на тиха улица в Лозенец. Сградата е от 1995 г., но добре поддържана. На 8 етажа е и се намира в близост до метростанция, магазини,...",True,9,2025-10-30 06:04:29.025436,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Мезонет, 392 м2",1 400 000€2 738 162BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/mezonet/5755449/?sid=iKI3oo&page=1,продава Мезонет, 392 м2,First Estates,Етаж: 6 от 8,Цена на /м2/:3 571EUR/6 985.11BGN,"First Estates Ви представя изискан и модерен триетажен мезонет на тиха улица в Лозенец.Сградата е от 1995 г., но добре поддържана. Сградата е на 8 етажа и се намира в близост до...",True,33,2025-10-30 06:04:29.025893,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Двустаен апартамент, 45 м2",160 000€312 933BGN,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/dvustaen/6097115/?sid=iKI3oo&page=1,продава Двустаен апартамент, 45 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,Етаж: 4 от 8,Цена на /м2/:3 556EUR/6 954.06BGN,"ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба обзаведен апартамент в кв. Стрелбище . Разположен на четвърти жилищен етаж от осем  .Намира се в непосредствена близост до детски градини,...",False,1,2025-10-30 06:04:29.026401,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Двустаен апартамент, 55 м2",175 000€342 270BGN,"София, Лозенец",https://www.imoti.net/bg/obiava/prodava/sofia/lozenec/dvustaen/6143857/?sid=iKI3oo&page=1,продава Двустаен апартамент, 55 м2,Глобъл Сървисиз,Етаж: 5 от 5,Цена на /м2/:3 182EUR/6 223.10BGN,"Продава се двустаен апартамент в Лозенец, подходящ за инвестиция. Апартаментът се намира на последен етаж в тухлена сграда без асансьор. Състои се от две стаи -: хол с кухненски бокс и спалня,...",False,7,2025-10-30 06:04:29.026840,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
"продава Двустаен апартамент, 68 м2",175 000€342 270BGN,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/dvustaen/6106279/?sid=iKI3oo&page=1,продава Двустаен апартамент, 68 м2,Имотека,Етаж: 7 от 18,Цена на /м2/:2 574EUR/5 033.39BGN,"Налични двустайни, тристайни и пентхаус апартаменти, избор от етажи, изложения и гледки.Предимства на локацията:",False,4,2025-10-30 06:04:29.027319,https://www.imoti.net/bg/obiavi/r/prodava/sofia/?page=1&sid=iKI3oo,669
