title,details_url,ref_no,price_text,location,date,search_url,scraped_at
"Дава под наем 2-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-52403292/dawa-pod-naem-2-staen-gr-sofiia-lozenets,52403292,650€,"гр. София, Лозенец",днес,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525043
"Дава под наем 4-СТАЕН, гр. София, Изток",https://bazar.bg/obiava-50008348/dawa-pod-naem-4-staen-gr-sofiia-iztok,50008348,1 500€,"гр. София, Изток",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525220
"Дава под наем 2-СТАЕН, гр. София, Редута",https://bazar.bg/obiava-53150024/dawa-pod-naem-2-staen-gr-sofiia-reduta,53150024,750€,"гр. София, Редута",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525370
"Дава под наем 2-СТАЕН, гр. София, Лозенец",https://bazar.bg/obiava-53001530/dawa-pod-naem-2-staen-gr-sofiia-lozenets,53001530,625€,"гр. София, Лозенец",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525537
"Дава под наем 2-СТАЕН, гр. София, Дианабад",https://bazar.bg/obiava-53148039/dawa-pod-naem-2-staen-gr-sofiia-dianabad,53148039,650€,"гр. София, Дианабад",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525694
"Дава под наем 3-СТАЕН, гр. София, Хладилника",https://bazar.bg/obiava-52872664/dawa-pod-naem-3-staen-gr-sofiia-hladilnika,52872664,790€,"гр. София, Хладилника",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525844
"Дава под наем 3-СТАЕН, гр. София, Медицинска академия",https://bazar.bg/obiava-53170650/dawa-pod-naem-3-staen-gr-sofiia-meditsinska-akademiia,53170650,850€,"гр. София, Медицинска академия",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.525994
"Дава под наем 3-СТАЕН, гр. София, Иван Вазов",https://bazar.bg/obiava-53152156/dawa-pod-naem-3-staen-gr-sofiia-iwan-wazow,53152156,850€,"гр. София, Иван Вазов",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.526144
"Дава под наем 2-СТАЕН, гр. София, Редута",https://bazar.bg/obiava-53111353/dawa-pod-naem-2-staen-gr-sofiia-reduta,53111353,435€,"гр. София, Редута",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.526292
"Дава под наем 3-СТАЕН, гр. София, Иван Вазов",https://bazar.bg/obiava-53174594/dawa-pod-naem-3-staen-gr-sofiia-iwan-wazow,53174594,1 000€,"гр. София, Иван Вазов",вчера,https://bazar.bg/obiavi/naemi-apartamenti/sofia?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=346&district_id[]=366&district_id[]=880&district_id[]=377&district_id[]=378&district_id[]=379&district_id[]=389&district_id[]=393&district_id[]=408&district_id[]=426&district_id[]=432&district_id[]=435&district_id[]=445&district_id[]=456&district_id[]=457&district_id[]=463&district_id[]=835&district_id[]=836,2026-01-22T06:04:01.526439
